Dopełniacz;Mianownik;Wynik Stemmera
Rosochatych Nartołtołt;Rosochate Nartołty;Rosochaty Nartołtołt
Medyni Kańczuckiej;Medynia Kańczucka;Medyny Kańczucki
Wyszeborza;Wyszebórz;Wyszeborze
Selwanówki;Selwanówka;Selwanówki
Kaszew-Spójni;Kaszewy-Spójnia;Kaszwa-Spójnia
Domaszna;Domaszno;Domaszny
Koszkowa;Koszkowo;Koszkowy
Rabowic;Rabowice;Rabowica
Konina;Konin;Konina
Nowokajetanówki;Nowokajetanówka;Nowokajetanówki
Kolonii Jaświłek;Kolonia Jaświłki;Kolonia Jaświłek
Konia;Konie;Konia
Jaszczerza;Jaszczerz;Jaszczerza
Prząsławia Małego;Prząsław Mały;Prząsławie Mały
Jezior Wielkich;Jeziora Wielkie;Jezioro Wielki
Semlina;Semlin;Semlina
Rybokart;Rybokarty;Rybokarta
Hatuzy;Hatuza;Hatuz
Krajewic;Krajewice;Krajewica
Niskowej;Niskowa;Niskowy
Morgowników;Morgowniki;Morgownik
Trynnna;Trynno;Trynnny
Płouszowic-Kolonii;Płouszowice-Kolonia;Płouszowica-Kolonia
Przybyłowic;Przybyłowice;Przybyłowica
Składowa;Składów;Składowy
Czarnorzek;Czarnorzeki;Czarnorzek
Zbrojewa;Zbrojewo;Zbrojewa
Cieszanowa;Cieszanowo;Cieszanowy
Brześc-Kolonii;Brześce-Kolonia;Brześc-Kolonia
Przeczowa;Przeczów;Przeczowy
Jarnatowa;Jarnatów;Jarnatowy
Jurancicic;Jurancice;Jurancicica
Bieńkowic;Bieńkowice;Bieńkowica
Witowa;Witów;Witowy
Jarcewa;Jarcewo;Jarcewa
Wojnówka;Wojnówko;Wojnówka
Skowarnków;Skowarnki;Skowarnek
Izabelina B;Izabelin B;Izabelina B
Izabelina C;Izabelin C;Izabelina C
Kończyczyc Małych;Kończyce Małe;Kończyczyca Mały
Kamionki Nowej;Kamionka Nowa;Kamionka Nowy
Głuska;Głusk;Głuski
Kotów-Rybna;Koty-Rybno;Kot-Rybny
Łubek-Szlachty;Łubki-Szlachta;Łubka-Szlachta
Mniszowa;Mniszów;Mniszowy
Żydowskiego;Żydowskie;Żydowski
Zawidzyna;Zawidzyn;Zawidzyna
Kranka;Kranek;Kranka
Gardny Wielkiej;Gardna Wielka;Gardny Wielki
Młodowa;Młodów;Młodowy
Odcinków Dylewskich;Odcinki Dylewskie;Odcinek Dylewski
Sulmowa;Sulmów;Sulmowy
Możdżeni;Możdżenie;Możdżony
Mojesza;Mojesz;Mojesza
Kościerzyna Wielkiego;Kościerzyn Wielki;Kościerzyna Wielki
Wróblowic;Wróblowice;Wróblowica
Starych Depułtycz;Stare Depułtycze;Stary Depułtycz
Szymiszowa;Szymiszów;Szymiszowy
Graboszyc;Graboszyce;Graboszyca
Kaczlina;Kaczlin;Kaczlina
Przychodzka;Przychodzko;Przychodzki
Leman;Lemany;Leman
Boczkowic;Boczkowice;Boczkowica
Łoniowej;Łoniowa;Łoniowy
Pyzdr;Pyzdry;Pyzdra
Kolonii Regla;Kolonia Regiel;Kolonia Regel
Kolonii Dzietrzkowic;Kolonia Dzietrzkowice;Kolonia Dzietrzkowica
Przedlesia;Przedlesie;Przedleś
Kruchowa;Kruchowo;Kruchowy
Kwiatkowa;Kwiatków;Kwiatkowy
Mystkowa;Mystkowo;Mystkowy
Liskowa-Rzgowa;Lisków-Rzgów;Liskowy-Rzgowy
Przegród;Przegrody;Przegroda
Długich Kamieńskich;Długie Kamieńskie;Długi Kamieński
Łani;Łania;Łany
Nowego Secymina;Nowy Secymin;Nowy Secymina
Nykla;Nykiel;Nykl
Żelaznej Prywatnej;Żelazna Prywatna;Żelazny Prywatny
Rumunek Podgłodowskich;Rumunki Podgłodowskie;Rumunek Podgłodowski
Włostowej;Włostowa;Włostowy
Perek-Bujenek;Perki-Bujenki;Perka-Bujenka
Bogucicic Pierwszych;Bogucice Pierwsze;Bogucicica Pierwszy
Bani;Bania;Bany
Dud Puszczańskich;Dudy Puszczańskie;Duda Puszczański
Gorysz;Gorysze;Gorysz
Strzegomina;Strzegomino;Strzegomin
Brzeźnicy-Kolonii;Brzeźnica-Kolonia;Brzeźnik-Kolonia
Budwiecia;Budwieć;Budwiecie
Dąbrówki Ludomskiej;Dąbrówka Ludomska;Dąbrówka Ludomski
Tyniowic;Tyniowice;Tyniowica
Piętkowa;Piętków;Piętkowy
Żohatyna;Żohatyn;Żohatyna
Kamionki Górnej;Kamionka Górna;Kamionka Górny
Zalesia-Polesia;Zalesie-Polesie;Zaleś-Poleś
Pobyłkowa Małego;Pobyłkowo Małe;Pobyłkowy Mały
Nowego Zambrzykowa;Nowy Zambrzyków;Nowy Zambrzykowy
Tończy;Tończa;Tończy
Kolonii Kluczkowa;Kolonia Kluczkowo;Kolonia Kluczkowy
Jarantowa;Jarantów;Jarantowy
Starego Leśna;Stare Leśno;Stary Leśny
Sierpina;Sierpin;Sierpina
Lizaków;Lizaki;Lizak
Kolonii Jesionowa;Kolonia Jesionowo;Kolonia Jesionowy
Laskownicy Wielkiej;Laskownica Wielka;Laskownica Wielki
Niechlowa;Niechlów;Niechlowy
Tychnów;Tychnowy;Tychen
Dramina;Dramin;Dramina
Stodół-Kolonii;Stodoły-Kolonie;Stodoła-Kolonia
Rogalina;Rogalin;Rogalina
Mikłus;Mikłusy;Mikłus
Rusi Małej;Ruś Mała;Rusia Mały
Sikucina;Sikucin;Sikucina
Górek-Witowic;Górki-Witowice;Górka-Witowica
Białokoszyc;Białokoszyce;Białokoszyca
Smoszewa;Smoszew;Smoszewo
Małej Wsi Górnej;Mała Wieś Górna;Mały Wszy Górny
Kozłowskiego;Kozłowskie;Kozłowski
Goślic;Goślice;Goślica
Maciejowej;Maciejowa;Maciejowy
Dąbrówki Dużej;Dąbrówka Duża;Dąbrówka Duży
Szczodrkowic;Szczodrkowice;Szczodrkowica
Mlecznej;Mleczna;Mleczny
Czarnej Sędziszowskiej;Czarna Sędziszowska;Czarny Sędziszowski
Maniewa;Maniewo;Maniewa
Dębówca;Dębówiec;Dębówca
Kolonii Wójtowic;Kolonia Wójtowice;Kolonia Wójtowica
Rydułtów;Rydułtowy;Rydułt
Bąkowej Góry;Bąkowa Góra;Bąkowy Góry
Parysowa;Parysów;Parysowy
Chłopkowa-Kolonii;Chłopków-Kolonia;Chłopkowy-Kolonia
Czerwonego;Czerwone;Czerwony
Rybołów;Ryboły;Rybołów
Osieczy Pierwszej;Osiecza Pierwsza;Osiecz Pierwsza
Nojszewa;Nojszew;Nojszewo
Ramz Wielkich;Ramzy Wielkie;Ramza Wielki
Rakówka;Rakówek;Rakówka
Zuzinowa;Zuzinów;Zuzinowy
Rydzewa-Świątek;Rydzewo-Świątki;Rydzewo-Świątko
Kępy Oborskiej;Kępa Oborska;Kęp Oborski
Parceli-Rębkowa;Parcele-Rębków;Parcela-Rębkowy
Kawczyczyc;Kawczyce;Kawczyczyca
Barnówka;Barnówko;Barnówka
Tworoga;Tworóg;Tworogi
Białojan;Białojany;Białojan
Podłatek Dużych;Podłatki Duże;Podłatek Duży
Wólki Pytowskiej;Wólka Pytowska;Wólka Pytowski
Osiecza Małego;Osiecz Mały;Osiecze Mały
Kolonii Osin;Kolonia Osiny;Kolonia Osina
Niemyj-Skłodów;Niemyje-Skłody;Niemyja-Skłód
Lisieśca Małego;Lisiec Mały;Lisiesiec Mały
Zabiela Wielkiego;Zabiele Wielkie;Zabiel Wielki
Iłży;Iłża;Iłż
Szklar-Huty;Szklary-Huta;Szklar-Huty
Czarnogłowia;Czarnogłów;Czarnogłowie
Żukowic;Żukowice;Żukowica
Gubławek;Gubławki;Gubławka
Pomieczyńskiej Huty;Pomieczyńska Huta;Pomieczyński Huty
Starej Zbelutki;Stara Zbelutka;Stara Zbelutki
Miławczyczyc;Miławczyce;Miławczyczyca
Niebrowa;Niebrów;Niebrowy
Liszkowic;Liszkowice;Liszkowica
Skrzeszew;Skrzeszewy;Skrzeszwa
Zasutowa;Zasutowo;Zasutowy
Marzęcicic;Marzęcice;Marzęcicica
Hniszowa-Kolonii;Hniszów-Kolonia;Hniszowy-Kolonia
Bud Bolewskich;Budy Bolewskie;Buda Bolewski
Kolonii Sławy;Kolonia Sława;Kolonia Sławy
Brzostkowa;Brzostkowo;Brzostkowy
Kuczkowa;Kuczków;Kuczkowy
Zbychowa;Zbychowo;Zbychowy
Nedeżowa;Nedeżów;Nedeżowy
Chłopskiej Woli;Chłopska Wola;Chłopski Wol
Śmiechowa;Śmiechów;Śmiechowy
Grąblewa;Grąblewo;Grąblew
Starego Kurowa;Stare Kurowo;Stary Kurowy
Strzygowskiej Kolonii;Strzygowska Kolonia;Strzygowski Kolonia
Kolonii Żółtnicy;Kolonia Żółtnica;Kolonia Żółtnik
Orpiszewa;Orpiszew;Orpiszewo
Gołynia;Gołyń;Gołynia
Kolonii Pawłów;Kolonia Pawły;Kolonia Pawł
Grądzenia;Grądzeń;Grądzenie
Koniecpola;Koniecpol;Koniecpole
Jambrzyk;Jambrzyki;Jambrzyk
Podwierzbia;Podwierzbie;Podwierzbia
Franksztyna;Franksztyn;Franksztyna
Korytek Leśnych;Korytki Leśne;Korytka Leśny
Łozowa;Łozowo;Łozowy
Gruzkiej;Gruzka;Gruzki
Stobna;Stobno;Stobny
Krajanowa;Krajanów;Krajanowy
Kolonii Tarnopola;Kolonia Tarnopol;Kolonia Tarnopola
Sieteszy;Sietesz;Sietesza
Wilczysk;Wilczyska;Wilczysko
Wykrotów;Wykroty;Wykrot
Kępy Gosteckiej;Kępa Gostecka;Kęp Gostecki
Osip-Zakrzewizny;Osipy-Zakrzewizna;Osipa-Zakrzewizna
Tomnic;Tomnice;Tomnica
Pobikier;Pobikry;Pobikier
Dunajka;Dunajek;Dunajka
Rejterówki;Rejterówka;Rejterówki
Białęgów;Białęgi;Białęg
Daleszewic;Daleszewice;Daleszewica
Huty Dzierążyńskiej;Huta Dzierążyńska;Huty Dzierążyński
Gościeszowic;Gościeszowice;Gościeszowica
Krosina-Kolonii;Krosino-Kolonia;Krosina-Kolonia
Nowych Prażuch;Nowe Prażuchy;Nowy Prażucha
Tuł;Tuły;Tuł
Pozarzyna;Pozarzyn;Pozarzyna
Postolic;Postolice;Postolica
Łącka;Łącko;Łącki
Makowlan;Makowlany;Makowlan
Osuchowa;Osuchów;Osuchowy
Mistowa;Mistów;Mistowy
Kościelnej Jani;Kościelna Jania;Kościelny Jany
Brzostka;Brzostek;Brzostka
Nowego Węgrzynowa;Nowy Węgrzynów;Nowy Węgrzynowy
Dwójki;Dwójka;Dwójki
Kienkówki;Kienkówka;Kienkówki
Ptuszy;Ptusza;Ptusz
Białogórnego;Białogórne;Białogórny
Kłyżowa;Kłyżów;Kłyżowy
Szydłowic;Szydłowice;Szydłowica
Ciecholew;Ciecholewy;Ciecholewa
Żelazowa;Żelazów;Żelazowy
Mietkowa;Mietków;Mietkowy
Ferdynandowa;Ferdynandowo;Ferdynandowy
Temeszowa;Temeszów;Temeszowy
Wolnicy Grabowskiej;Wolnica Grabowska;Wolnik Grabowski
Ziemiar;Ziemiary;Ziemiar
Filic;Filice;Filica
Skał;Skały;Skał
Szemplina Czarnego;Szemplino Czarne;Szemplina Czarny
Chróścicic;Chróścice;Chróścicica
Czechów;Czechy;Czech
Brzozowa-Antoni;Brzozowo-Antonie;Brzozowy-Anton
Jamrzyna;Jamrzyno;Jamrzyna
Kobylina-Kruszewa;Kobylin-Kruszewo;Kobylina-Kruszewo
Kosior;Kosiory;Kosior
Raduchowa;Raduchów;Raduchowy
Ujazdka;Ujazdek;Ujazdko
Łomi;Łomia;Łomy
Góreczek Wielkich;Góreczki Wielkie;Góreczka Wielki
Wolicy Śniatyckiej;Wolica Śniatycka;Wolik Śniatycki
Wiącki;Wiącka;Wiącki
Pietrowic Małych;Pietrowice Małe;Pietrowica Mały
Pajewa-Króli;Pajewo-Króle;Pajewa-Króły
Kolonii Olszam;Kolonia Olszamy;Kolonia Olszam
Książęcych Żuław;Książęce Żuławy;Książęcy Żuława
Zendka;Zendek;Zendka
Wiklina;Wiklino;Wiklina
Lubiechowa Dolnego;Lubiechów Dolny;Lubiechowy Dolny
Prądów;Prądy;Prąd
Żabia;Żabie;Żabia
Woli Rudlickiej;Wola Rudlicka;Wol Rudlicki
Gleźnówka;Gleźnówko;Gleźnówka
Hebdowa;Hebdów;Hebdowy
Miejsca Piastowego;Miejsce Piastowe;Miejsce Piastowy
Orliny Małej;Orlina Mała;Orlin Mały
Mieleszynka;Mieleszynek;Mieleszynka
Starej Rudny;Stara Rudna;Stara Rudny
Nowych Baraków;Nowe Baraki;Nowy Barak
Leszczki Dużej;Leszczka Duża;Leszczka Duży
Żurawia;Żurawie;Żurawi
Żurawiej;Żurawia;Żurawi
Dorotowa;Dorotów;Dorotowy
Grodziska Dużego;Grodzisk Duży;Grodzisko Duży
Tyskowej;Tyskowa;Tyskowy
Woli Pobiedzińskiej;Wola Pobiedzińska;Wol Pobiedziński
Podgórzyna;Podgórzyn;Podgórzyna
Wolenic;Wolenice;Wolenica
Zusna;Zusno;Zusny
Połchowa;Połchowo;Połchowy
Baraków Chotumskich;Baraki Chotumskie;Barak Chotumski
Załaz;Załazy;Załaz
Rokicin-Kolonii;Rokiciny-Kolonia;Rokicina-Kolonia
Syberii;Syberia;Syberie
Łosina;Łosino;Łosina
Izb;Izby;Izba
Franopola;Franopol;Franopola
Biedowa;Biedów;Biedowy
Sudołu;Sudoł;Sudół
Rędzin;Rędziny;Rędzina
Orzechowicz;Orzechowicze;Orzechowicz
Zbęch;Zbęchy;Zbęcho
Wadowic Górnych;Wadowice Górne;Wadowica Górny
Małej Górki;Mała Górka;Mały Górka
Przystałowic Dużych;Przystałowice Duże-Kolonia;Przystałowic Duży
Wólki Zabłockiej;Wólka Zabłocka-Kolonia;Wólki Zabłocki
Błędowej Tyczyńskiej;Błędowa Tyczyńska;Błędowy Tyczyński
Jat;Jaty;Jat
Walowej Góry;Walowa Góra;Walowy Góry
Podniebyla;Podniebyle;Podniebyli
Węgrzynowic-Modrzewia;Węgrzynowice-Modrzewie;Węgrzynowica-Modrzew
Starego Tarnowa;Stare Tarnowo;Stary Tarnowy
Ciotuszy Nowej;Ciotusza Nowa;Ciotusz Nowy
Kępy Niemojewskiej;Kępa Niemojewska;Kęp Niemojewski
Kowalowa Górnego;Kowalów Górny;Kowalowy Górny
Za Olszowcem;Za Olszowcem;Zy Olszowiec
Ościęcina;Ościęcin;Ościęcina
Wojsław;Wojsławy;Wojsława
Strzelinka;Strzelinko;Strzelinka
Szczuczyna;Szczuczyn;Szczuczyna
Miłowa;Miłowo;Miłowy
Karniowa;Karniów;Karniowy
Kosianki-Trojanówki;Kosianka-Trojanówka;Kosianka-Trojanówki
Kolonii Węgorzy;Kolonia Węgorza;Kolonia Węgorz
Kolonii Mościsk;Kolonia Mościska;Kolonia Mościsko
Kolonii Pruszyna;Kolonia Pruszyn;Kolonia Pruszyna
Jaworów Starych;Jawory Stare;Jawor Stary
Krwon;Krwony;Krwon
Stefanowa Barczewskiego Pierwszego;Stefanów Barczewski Pierwszy;Stefanowy Barczewski Pierwszy
Burkatowa;Burkatów;Burkatowy
Brzósek-Markowizny;Brzóski-Markowizna;Brzóska-Markowizna
Białkowic;Białkowice;Białkowica
Kolonii Gliniszcza Wielkiego;Kolonia Gliniszcze Wielkie;Kolonia Gliniszcze Wielki
Załęcza;Załęcze;Załęczy
Kocewi Dużej;Kocewia Duża;Kocewi Duży
Straszew;Straszewy;Straszwa
Tereszpola-Zygmuntów;Tereszpol-Zygmunty;Tereszpole-Zygmunt
Kulina;Kulin;Kulina
Saków;Saki;Sak
Kolonii Zagórzyna;Kolonia Zagórzyn;Kolonia Zagórzyna
Radziszowa;Radziszów;Radziszowy
Bukowic;Bukowice;Bukowica
Tarkówka;Tarkówek;Tarkówka
Karnit;Karnity;Karnit
Makarek;Makarki;Makarka
Garczyna Małego;Garczyn Mały;Garczyna Mały
Rudunek;Rudunki;Rudunek
Grabowa-Skorupek;Grabowo-Skorupki;Grabowy-Skorupka
Grzędowa;Grzędowo;Grzędowy
Gabułtowa;Gabułtów;Gabułtowy
Mnichowic;Mnichowice;Mnichowica
Siedlęcina;Siedlęcin;Siedlęcina
Krajewa-Korytek;Krajewo-Korytki;Krajewa-Korytka
Świnic Warckich;Świnice Warckie-Kolonia;Świnic Warcki
Zosinowa;Zosinów;Zosinowy
Oporówka;Oporówko;Oporówka
Turska Małego;Tursko Małe;Turski Mały
Starych Moczydeł;Stare Moczydły;Stary Moczydło
Garbna;Garbno;Garbny
Prusinowiczek;Prusinowiczki;Prusinowiczka
Osły;Osła;Osły
Chudzowa;Chudzów;Chudzowy
Starych Moczydeł;Stare Moczydła;Stary Moczydło
Brzeszczek Dużych;Brzeszczki Duże;Brzeszczka Duży
Czarnej Dąbrówki;Czarna Dąbrówka;Czarny Dąbrówka
Szerokiego Boru Piskiego;Szeroki Bór Piski;Szeroki Bor Piski
Biedkowa-Osady;Biedkowo-Osada;Biedkowy-Osada
Pomiechowa;Pomiechowo;Pomiechowy
Nartów;Narty;Nart
Kolbuszowej Dolnej;Kolbuszowa Dolna;Kolbuszowy Dolny
Kropiewnicy-Gajek;Kropiewnica-Gajki;Kropiewnica-Gajka
Winnny-Poświętnej;Winna-Poświętna;Winnny-Poświętny
Łopkajn;Łopkajny;Łopkajn
Powidzka;Powidzko;Powidzki
Pogorzelców;Pogorzelce;Pogorzelec
Putnowiec;Putnowce;Putnowiec
Podbagnów;Podbagny;Podbagnum
Stobca;Stobiec;Stobcy
Łojd;Łojdy;Łojda
Studnisk;Studniska;Studnisko
Tczewa;Tczew;Tczewo
Warzna;Warzno;Warzny
Rąkcicic;Rąkcice;Rąkcicica
Ziomaków;Ziomaki;Ziomak
Dziurdziowa;Dziurdziów;Dziurdziowy
Rębielic Królewskich;Rębielice Królewskie;Rębielica Królewski
Grabienic Małych;Grabienice Małe;Grabienica Mały
Buszkowa;Buszków;Buszkowy
Rąkczyna;Rąkczyn;Rąkczyna
Wolskich;Wolskie;Wolski
Śliwowa-Łopienitych;Śliwowo-Łopienite;Śliwowy-Łopienity
Kolonii Łoknicy;Kolonia Łoknica;Kolonia Łoknik
Puszczy Miejskiej;Puszcza Miejska;Puszcz Miejski
Starego Rakowa;Stare Rakowo;Stary Rakowy
Hruda;Hrud;Hruda
Hipolitowa;Hipolitów;Hipolitowy
Dzierżysławic;Dzierżysławice;Dzierżysławica
Kurcewa;Kurcew;Kurcewa
Piechcina;Piechcin;Piechcina
Florentynowa;Florentynów;Florentynowy
Tczewskich Łąk;Tczewskie Łąki;Tczewski Łąk
Dzierżążna Małego;Dzierżążno Małe;Dzierżążny Mały
Janowiczek;Janowiczki;Janowiczka
Dulowej;Dulowa;Dulowy
Kargowej;Kargowa;Kargowy
Ił;Iły;Ił
Krzyszkowic;Krzyszkowice;Krzyszkowica
Woli Romanowej;Wola Romanowa;Wol Romanowy
Kargów;Kargowy;Karg
Bruchniewa;Bruchniewo;Bruchniewa
Siernicz Małych;Siernicze Małe;Siernicz Mały
Małych Budzisk;Małe Budziska;Mały Budzisko
Rudnej Wielkiej;Rudna Wielka;Rudny Wielki
Chojnowa;Chojnów;Chojnowy
Skwirzowej;Skwirzowa;Skwirzowy
Małoszowa;Małoszów;Małoszowy
Różankowa;Różankowo;Różankowy
Starych Sypni;Stare Sypnie;Stary Sypny
Zembrowa;Zembrów;Zembrowy
Starej Rusi;Stara Ruś-Kolonia;Starej Rusia
Radlic;Radlice;Radlica
Jedlinek;Jedlinki;Jedlinka
Nowych Sójek;Nowe Sójki;Nowy Sójka
Kinwąg;Kinwągi;Kinwąg
Siółka;Siółko;Siółka
Młynów-Pomykowa;Młyny-Pomyków;Młyn-Pomykowy
Wrześnicy;Wrześnica;Wrześnik
Strzelina;Strzelino;Strzelina
Pomianowa-Dzierek;Pomianowo-Dzierki;Pomianowy-Dzierka
Gościna;Gościno;Gościna
Drohobyczki;Drohobyczka;Drohobyczki
Osowa;Osów;Osowy
Ponikwi Wielkiej;Ponikiew Wielka;Ponikiew Wielki
Jezierzyc Kościelnych;Jezierzyce Kościelne;Jezierzyca Kościelny
Rogozina;Rogozino;Rogozina
Słubicy Dobrej;Słubica Dobra;Słubica Dobry
Zglenic Dużych;Zglenice Duże;Zglenica Duży
Sierosławic;Sierosławice;Sierosławica
Mielcuchów Pierwszych;Mielcuchy Pierwsze;Mielcuch Pierwszy
Wąsewa-Lachowca;Wąsewo-Lachowiec;Wąsewa-Lachowiec
Skałąg;Skałągi;Skałąg
Kielczan;Kielczany;Kielczan
Nastazina;Nastazin;Nastazina
Ryczówka;Ryczówek;Ryczówka
Jarczówka;Jarczówek;Jarczówka
Głębokiej;Głęboka;Głęboki
Krogulczy Mokrej;Krogulcza Mokra;Krogulczy Mokry
Kolonii Siedlisk;Kolonia Siedliska;Kolonia Siedlisko
Samociążka;Samociążek;Samociążka
Ciążenia;Ciążeń;Ciążenie
Busewa;Busewo;Busewa
Lipiec Reymontowskich;Lipce Reymontowskie;Lipiec Reymontowski
Zarębek;Zarębki;Zarębek
Zawad Starych;Zawady Stare;Zawada Stary
Łączek-Pawłówka;Łączki-Pawłówek;Łączka-Pawłówka
Włodawy;Włodawa;Włodawy
Włostów-Olszanki;Włosty-Olszanka;Włost-Olszanka
Kolonii Błudowa;Kolonia Błudowo;Kolonia Błudowa
Gajnych;Gajne;Gajny
Lemierzy;Lemierze;Lemier
Jaworznej;Jaworzna;Jaworzny
Jaworzna;Jaworzno;Jaworzny
Michałowa-Wróbli;Michałowo-Wróble;Michałowy-Wróbli
Gajna;Gajno;Gajny
Sulbin;Sulbiny;Sulbin
Teklusi;Teklusia;Teklusi
Czymanowa;Czymanowo;Czymanowy
Przyczyny Górnej;Przyczyna Górna;Przyczyna Górny
Nowego Żalna;Nowe Żalno;Nowy Żalny
Rajszewa;Rajszew;Rajszewo
Letniska-Boszkowa;Letnisko-Boszkowo;Letnisko-Boszkowy
Dreżewa;Dreżewo;Dreżewa
Podmokla Wielkiego;Podmokle Wielkie;Podmokl Wielki
Obrocznej;Obroczna;Obroczny
Kąkowej Wola-Parceli;Kąkowa Wola-Parcele;Kąkowej Wola-Parcela
Słonówka;Słonówek;Słonówka
Ostrowych-Stańczyków;Ostrowe-Stańczyki;Ostrowy-Stańczyk
Orchówka;Orchówek;Orchówka
Papowa Biskiego;Papowo Biskupie;Papowy Biski
Starego Dzierzgonia;Stary Dzierzgoń;Stary Dzierzgonia
Skorochowa;Skorochów;Skorochowy
Bud Uśniackich;Budy Uśniackie;Buda Uśniacki
Cebra;Ceber;Cebra
Rożubowic;Rożubowice;Rożubowica
Dobrynia Małego;Dobryń Mały;Dobrynia Mały
Otłówka;Otłówko;Otłówka
Mochnaczki Wyżnej;Mochnaczka Wyżna;Mochnaczek Wyżny
Jabłonowa-Adam;Jabłonowo-Adamy;Jabłonowy-Adama
Łebieńskiej Huty;Łebieńska Huta;Łebieński Huty
Zameczka-Kolonii;Zameczek-Kolonia;Zameczka-Kolonia
Baranowic;Baranowice;Baranowica
Blizanowic;Blizanowice;Blizanowica
Jurzynka;Jurzynek;Jurzynka
Zdziechowic Pierwszych;Zdziechowice Pierwsze;Zdziechowica Pierwszy
Lasków Bruskich;Laski Bruskie;Lasek Bruski
Warchlinka;Warchlinko;Warchlinka
Bokowa;Boków;Bokowy
Smolug;Smolugi;Smoluga
Gorenia Nowego;Goreń Nowy;Gorenia Nowy
Motogi;Motoga;Motóg
Michałowa;Michałów;Michałowy
Woli-Folwarku;Wola-Folwark;Wol-Folwark
Goli Wąsoskiej;Gola Wąsoska;Gol Wąsoski
Kolonii Jaświł;Kolonia Jaświły;Kolonia Jaświła
Bożenic;Bożenice;Bożenica
Ciuślic;Ciuślice;Ciuślica
Kolonii Sosnowa;Kolonia Sosnowo;Kolonia Sosnowa
Zachodzka;Zachodzko;Zachodzki
Parchnicy;Parchnica;Parchnik
Małego Węgorzynka;Małe Węgorzynko;Mały Węgorzynka
Gumien;Gumna;Gumno
Ralewic;Ralewice;Ralewica
Wójczy;Wójcza;Wójczy
Nowych Marz;Nowe Marzy;Nowy Marz
Kolonii Krupic;Kolonia Krupice;Kolonia Krupic
Łosia;Łoś;Łosie
Polichny;Polichna;Polichny
Szotowej Góry;Szotowa Góra;Szotowy Góry
Dębów;Dęby;Dąb
Czartajewa;Czartajew;Czartajewa
Wigrańcniec;Wigrańce;Wigrańcniec
Dęby;Dęba;Dąb
Leszczowatego;Leszczowate;Leszczowaty
Dębego;Dębe;Dęby
Pańkowa;Pańków;Pańkowy
Łabędziowa;Łabędziów;Łabędziowy
Dulczy Wielkiej;Dulcza Wielka;Dulczy Wielki
Domastryjewa;Domastryjewo;Domastryjewa
Jeleniowa;Jeleniowo;Jeleniowy
Kolonii Lejkowa;Kolonia Lejkowo;Kolonia Lejkowy
Cecylówki Głowaczowskiej;Cecylówka Głowaczowska;Cecylówka Głowaczowski
Ignacowa Szlacheckiego;Ignaców Szlachecki;Ignacowy Szlachecki
Hopkiego;Hopkie;Hopki
Prawdzisk;Prawdziska;Prawdzisko
Lewiczyna;Lewiczyn;Lewiczyna
Suchorca;Suchorzec;Suchorca
Nowych Gniewniewic;Nowe Gniewniewice;Nowy Gniewniewica
Śniardewna;Śniardewno;Śniardewny
Koczały;Koczała;Koczały
Dziećmorowic;Dziećmorowice;Dziećmorowica
Kolonii Sadkowa;Kolonia Sadkowo;Kolonia Sadkowy
Sulechowa;Sulechów;Sulechowy
Cegieł;Cegły;Cegła
Nowych Potaźnik;Nowe Potaźniki;Nowy Potaźnik
Suchorzewa;Suchorzew;Suchorzewo
Kleszczewa Kościerskiego;Kleszczewo Kościerskie;Kleszczewo Kościerski
Glitajn;Glitajny;Glitajn
Kolonii Zakrzewka;Kolonia Zakrzewek;Kolonia Zakrzewka
Mikicina-Kolonii;Mikicin-Kolonia;Mikicina-Kolonia
Bierzyna;Bierzyn;Bierzyna
Wildna;Wildno;Wildny
Kolonii Strękowa;Kolonia Strękowo;Kolonia Strękowy
Wdowina;Wdowin;Wdowina
Jadowa;Jadów;Jadowy
Niedarczowa Górny-Kolonego;Niedarczów Górny-Kolonia;Niedarczowa Górny-Kolony
Czerwonych Stogów;Czerwone Stogi;Czerwony Stog
Biskupic Podgórnych;Biskupice Podgórne;Biskupic Podgórny
Giełzowa;Giełzów;Giełzowy
Polesia;Polesie;Poleś
Serbowa;Serbów;Serbowy
Miedzianowa;Miedzianowo;Miedzianowy
Brodowa;Brodów;Brodowy
Parkowa;Parkowo;Parkowy
Rawałowic;Rawałowice;Rawałowica
Kolonii Sołdan;Kolonia Sołdany;Kolonia Sołdan
Ciemnik;Ciemniki;Ciemnik
Włościejewek;Włościejewki;Włościejewka
Sobień Kiełczewskich Drugich;Sobienie Kiełczewskie Drugie;Sobienie Kiełczewski Drugi
Bończy-Kolonii;Bończa-Kolonia;Bończy-Kolonia
Dąbrowna;Dąbrowno;Dąbrowny
Andryjanek;Andryjanki;Andryjanek
Pielaszkowic;Pielaszkowice;Pielaszkowica
Niemczyna;Niemczyn;Niemczyna
Kolonii Gutowa;Kolonia Gutowo;Kolonia Gutowy
Kacwina;Kacwin;Kacwina
Zglinnnej Małej;Zglinna Mała;Zglinnny Mały
Prusinowa;Prusinów;Prusinowy
Pasztowej Woli;Pasztowa Wola;Pasztowy Wol
Ładzic;Ładzice;Ładzica
Następowa;Następowo;Następowa
Łówczy;Łówcza;Łówczy
Chodcza;Chodecz;Chodczy
Ostrożenia Drugiego;Ostrożeń Drugi;Ostrożenie Drugi
Szkucina;Szkucin;Szkucina
Grzymkowic;Grzymkowice;Grzymkowica
