Dopełniacz;Mianownik;Wynik Stemmera
Kończewka;Kończewko;Kończewka
Rajska Dużego;Rajsko Duże;Rajsko Duży
Strzemiecznych-Wiosen;Strzemieczne-Wiosny;Strzemieczny-Wiosna
Kępy-Kolonii;Kępa-Kolonia;Kęp-Kolonia
Babiego Dworu;Babi Dwór;Babia Dwór
Woli Rożniatowskiej;Wola Rożniatowska;Wol Rożniatowska
Rozterku;Rozterk;Rozterek
Kumelska;Kumelsk;Kumelsko
Nowych Smarchowic;Nowe Smarchowice;Nowy Smarchowica
Zagroby;Zagroba;Zagrób
Podoryszewa;Podoryszew;Podoryszewo
Zagrobów;Zagroby;Zagrób
Woli-Józefowa;Wola-Józefowo;Wol-Józefowa
Miaskowa;Miaskowo;Miaskowa
Radunicy;Radunica;Radunik
Gąsina;Gąsin;Gąsina
Górek-Grubaków;Górki-Grubaki;Górka-Grubak
Złotnik;Złotniki;Złotnik
Trzonowa;Trzonów;Trzonowa
Bożejewiczek;Bożejewiczki;Bożejewiczek
Nielbarku;Nielbark;Nielbarek
Gdańska;Gdańsk;Gdańska
Wrocek;Wrocki;Wrocek
Nowych Faszczyczyc;Nowe Faszczyce;Nowy Faszczyczyca
Mołoczek;Mołoczki;Mołoczka
Popowa-Ignacewa;Popowo-Ignacewo;Popowa-Ignacewa
Smoguleckiej Wsi;Smogulecka Wieś;Smogulecka Ws
Kabał;Kabały;Kabała
Pietreli;Pietrele;Pietrel
Żernicy Niżnej;Żernica Niżna;Żernik Niżna
Głubczyczyc;Głubczyce;Głubczyczyca
Grodziska Mazowieckiego;Grodzisk Mazowiecki;Grodzisko Mazowiecki
Sulkowa;Sulkowo;Sulkowa
Kolonii Wnorowa;Kolonia Wnorów;Kolonia Wnorowa
Liksajn;Liksajny;Liksajn
Podgajewa;Podgajew;Podgajewa
Furmanowa;Furmanów;Furmanowa
Sewerynowa;Sewerynowo;Sewerynowa
Zaszkowa;Zaszków;Zaszkowa
Kolonii Derca Piego;Kolonia Derc Pierwszy;Kolonia Derca Pi
Podgajka;Podgajek;Podgajka
Kępy Choteckiej;Kępa Chotecka;Kęp Chotecka
Skotnik Dolnych;Skotniki Dolne;Skotnik Dolny
Bołtryk;Bołtryki;Bołtryk
Ogieniowa;Ogieniowo;Ogieniowa
Wardęgowa;Wardęgowo;Wardęgowa
Smulska;Smulsko;Smulska
Starych Chojen;Stare Chojny;Stara Chojna
Nieczajny;Nieczajna;Nieczajn
Wigier;Wigry;Wigier
Słomkowa Suchego;Słomków Suchy;Słomkowa Suchy
Grodkowa;Grodkowo;Grodkowa
Nicponi;Nicponie;Nicpoń
Smolan-Żardaw;Smolany-Żardawy;Smolana-Żardawa
Nicponi;Nicponia;Nicpoń
Chodkowa-Działek;Chodkowo-Działki;Chodkowa-Działek
Piotrkówka Małego;Piotrkówek Mały;Piotrkówka Mały
Milonek;Milonki;Milonka
Starego Szoru;Stary Szor;Stary Szór
Porzezin-Mendli;Porzeziny-Mendle;Porzezina-Mendel
Starej Brzeźnicy;Stara Brzeźnica;Stara Brzeźnik
Ladenisk;Ladeniska;Ladenisko
Gosania;Gosań;Gosanie
Ryk-Borkowa;Ryki-Borkowo;Ryk-Borkowa
Woli Krzywieckiej;Wola Krzywiecka;Wol Krzywiecka
Trębic Dolnych;Trębice Dolne;Trębica Dolny
Góreczek;Góreczki;Góreczka
Berkowa;Berkowo;Berkowa
Winnny-Wilków;Winna-Wilki;Winnna-Wilek
Olędzkich;Olędzkie;Olędzki
Konopek-Kolonii;Konopki-Kolonie;Konopek-Kolonia
Sławkowa;Sławkowo;Sławkowa
Sokolików;Sokoliki;Sokolik
Dąbrówek;Dąbrówki;Dąbrówka
Opoczysk;Opoczyska;Opoczysko
Brannna;Branno;Brannna
Wartuli;Wartule;Wartula
Zezut;Zezuty;Zezut
Stobnicy;Stobnica;Stobnik
Bronaków-Olków;Bronaki-Olki;Bronak-Olek
Bochowa;Bochowo;Bochów
Sobolewa;Sobolewo;Sobolewa
Podjaz;Podjazy;Podjaz
Bielczyn;Bielczyny;Bielczyna
Pręczek;Pręczki;Pręczek
Grodkowa;Grodków;Grodkowa
Huty Dolnej;Huta Dolna;Hut Dolna
Szopowego;Szopowe;Szopowy
Naborówca;Naborówiec;Naborówca
Tomaszkowic;Tomaszkowice;Tomaszkowica
Woli Młockiej;Wola Młocka;Wol Młocka
Szydlic;Szydlice;Szydlica
Kolonii Miniewicz;Kolonia Miniewicze;Kolonia Miniewicz
Skowieszyna;Skowieszyn;Skowieszyna
Kościerzyna Małego;Kościerzyn Mały;Kościerzyna Mały
Groniów;Gronie;Gronium
Jankowa Dolnego;Jankowo Dolne;Jankowa Dolny
Bełku;Bełek;Bełko
Grzymysławic;Grzymysławice;Grzymysławica
Wopit;Wopity;Wopit
Górek Zagajnych;Górki Zagajne;Górka Zagajna
Kolonii Podostrówka;Kolonia Podostrówek;Kolonia Podostrówka
Dworszowic Kościelnych;Dworszowice Kościelne;Dworszowica Kościelny
W Ogrodach;W Ogrodach;W Ogroda
Ratoszyna Pierwszego;Ratoszyn Pierwszy;Ratoszyna Pierwszy
Zbylczyczyc;Zbylczyce;Zbylczyczyca
Rdutowa;Rdutów;Rdutowa
Bystrowic;Bystrowice;Bystrowica
Jaroszewa Pierwszego;Jaroszewo Pierwsze;Jaroszewo Pierwszy
Murawskich-Miazg;Murawskie-Miazgi;Murawski-Miazga
Kopny;Kopna;Kopny
Potrzymowa;Potrzymowo;Potrzymowa
Cyprzanowa;Cyprzanów;Cyprzanowa
Skierbieszowa;Skierbieszów;Skierbieszowa
Jaślikowa;Jaślików;Jaślikowa
Żabikowa Prywatnego;Żabikowo Prywatne;Żabikowa Prywatny
Chrośli;Chrośle;Chrośl
Chrośli;Chrośla;Chrośl
Starego Rogowa;Stare Rogowo;Stary Rogowa
Daniłowa Małego;Daniłowo Małe;Daniłów Mały
Wron;Wrony;Wron
Dołgiego;Dołgie;Dołgi
Trzebisławek;Trzebisławki;Trzebisławka
Wiewiórowa;Wiewiórowo;Wiewiórowa
Kolonii Czerwonego;Kolonia Czerwone;Kolonia Czerwony
Kołdowa;Kołdów;Kołdowa
Binowa;Binowo;Binowa
Pierszyc;Pierszyce;Pierszyca
Drogoszów;Drogosze;Drogosz
Kolonii Nowych Racibor;Kolonia Nowe Racibory;Kolonia Nowy Racibora
Tomaszkowa;Tomaszkowo;Tomaszkowa
Mokin;Mokiny;Mokin
Rychnowskiej Woli;Rychnowska Wola;Rychnowska Wol
Dusznik;Duszniki;Dusznik
Basina;Basin;Basina
Walewa;Walew;Walewa
Kurianek Pierwszych;Kurianki Pierwsze;Kurianka Pierwsza
Warzymowa;Warzymowo;Warzymowa
Trąbek Wielkich;Trąbki Wielkie;Trąbek Wielki
Krekol;Krekole;Krekol
Zajezierc;Zajezierce;Zajezierc
Kolonii Pruszkek;Kolonia Pruszki;Kolonia Pruszkka
Nowych Zdun;Nowe Zduny;Nowy Zdun
Łukowic;Łukowice;Łukowica
Brudnowa Pierwszego;Brudnów Pierwszy;Brudnowa Pierwszy
Okrasina;Okrasin;Okrasina
Nadborowa;Nadborowo;Nadborowa
Słomczyczyc-Parcel;Słomczyce-Parcele;Słomczyczyca-Parcela
Szynkówka;Szynkówko;Szynkówka
Płóz;Płozy;Płóz
Kuzia;Kuzie;Kuzia
Zubacz;Zubacze;Zubacz
Młynowa;Młynów;Młynowa
Bujnów Księżych;Bujny Księże;Bujn Księży
Gosławic;Gosławice;Gosławica
Kolonii Frączek;Kolonia Frączki;Kolonia Frączka
Miechowic Wielkich;Miechowice Wielkie;Miechowica Wielki
Pniaków;Pniaki;Pniak
Plennnej;Plenna;Plennna
Bądkowa Drugiego;Bądków Drugi;Bądkowa Drugi
Żeliszewa Podkościelnego;Żeliszew Podkościelny;Żeliszewo Podkościelny
Bratkowic;Bratkowice;Bratkowica
Głódek;Głódki;Głódka
Modzeli-Górek;Modzele-Górki;Modzel-Górka
Księżpola;Księżpol;Księżpole
Julkowa;Julkowo;Julkowa
Książa Śląskiego;Książ Śląski;Książa Śląski
Rosowa;Rosowo;Rosowa
Kołoczka;Kołoczek;Kołoczka
Uścia;Uść;Uście
Wojkowa;Wojkowo;Wojkowa
Chruścieli;Chruściele;Chruściel
Zyń;Zynie;Zyni
Kolonii Tokar;Kolonia Tokary;Kolonia Tokar
Bachanowa;Bachanowo;Bachanowa
Zarzecza Jeleniewskiego;Zarzecze Jeleniewskie;Zarzecze Jeleniewski
Wilkowa-Kolonii;Wilków-Kolonia;Wilkowa-Kolonia
Werska;Wersk;Wersko
Nowego Drawska;Nowe Drawsko;Nowy Drawsko
Morowa;Morowo;Morowa
Wiśniewy;Wiśniewa;Wiśniew
Dawidowa;Dawidów;Dawidowa
Żardyn;Żardyny;Żardyna
Bud Wielgoleskich;Budy Wielgoleskie;Buda Wielgoleski
Kurzeszynka;Kurzeszynek;Kurzeszynka
Sobiesek;Sobieski;Sobieska
Wyrębów;Wyręby;Wyrąb
Korytyny;Korytyna;Korytyny
Tarcz;Tarcze;Tarcza
Nowej Ostrołęki;Nowa Ostrołęka;Nowa Ostrołęki
Tołczów;Tołcze;Tołcz
Jadwiżyna;Jadwiżyn;Jadwiżyna
Starego Waliszewa;Stary Waliszew;Stary Waliszewo
Orlej Góry;Orla Góra;Orlej Gór
Sochy;Socha;Soch
Zimowisk;Zimowiska;Zimowisko
Średzińskich;Średzińskie;Średziński
Stasinowa;Stasinów;Stasinowa
Leśniewa Górnego;Leśniewo Górne;Leśniewa Górny
Grabkowa;Grabkowo;Grabkowa
Rozwarowa;Rozwarowo;Rozwarowa
Męczennnic;Męczennice;Męczennnica
Bliskowic;Bliskowice;Bliskowica
Chotyz;Chotyze;Chotyza
Niedanowa;Niedanowo;Niedanowa
Bęćkowa;Bęćkowo;Bęćkowa
Łowinia;Łowiń;Łowinia
Żywej Wody;Żywa Woda;Żywa Wód
Kolonii Starego Zalesia;Kolonia Stare Zalesie;Kolonia Stary Zaleś
Grądów;Grądy;Grąd
Chocieszowa;Chocieszów;Chocieszowa
Kolonii Polkowa;Kolonia Polkowo;Kolonia Polkowa
Kręczek;Kręczki;Kręczek
Wołyńców;Wołyńce;Wołyniec
Grużajn;Grużajny;Grużajn
Marianówki;Marianówka;Marianówki
Mesznar;Mesznary;Mesznar
Dworków;Dworki;Dworek
Żalina;Żalin;Żalina
Rogalowa;Rogalów;Rogalowa
Liwina;Liwin;Liwina
Gąsaw Rządowe-Niwych;Gąsawy Rządowe-Niwy;Gąsaw Rządowe-Niwy
Cieciórek Szlacheckich;Cieciórki Szlacheckie;Cieciórka Szlachecki
Huty Szum;Huta Szumy;Hut Szum
Przeuszyna;Przeuszyn;Przeuszyna
Jaskółek;Jaskółki;Jaskółka
Sułoszowy;Sułoszowa;Sułoszowy
Zwiartowa;Zwiartów;Zwiartowa
Grzybowców;Grzybowce;Grzybowiec
Bąkowa-Kolonii;Bąków-Kolonia;Bąkowa-Kolonia
Czarnotek;Czarnotki;Czarnotka
Macharcharc;Macharce;Macharcharc
Wienieńca-Zalesia;Wieniec-Zalesie;Wienieniec-Zaleś
Rychwała;Rychwał;Rychwała
Trąbczyna B;Trąbczyn B;Trąbczyna B
Mulawicz;Mulawicze;Mulawicz
Białogorców;Białogorce;Białogorca
Miączyna Dużego;Miączyn Duży;Miączyna Duży
Kolonii Samolubia;Kolonia Samolubie;Kolonia Samolubia
Stobny;Stobna;Stobny
Żabina Granicznego;Żabin Graniczny;Żabina Graniczny
Hażlacha;Hażlach;Hażlacha
Łazorów;Łazory;Łazor
Suchorzewka;Suchorzewko;Suchorzewka
Wejda;Wejdo;Wejda
Zaleszczyn;Zaleszczyny;Zaleszczyna
Chorzel;Chorzele;Chorzel
Gatnik;Gatniki;Gatnik
Swobnicy;Swobnica;Swobnik
Zakrzewka;Zakrzewek;Zakrzewka
Windyk;Windyki;Windyk
Dańców;Dańce;Daniec
Myślinowa;Myślinów;Myślinowa
Kolonii Ław;Kolonia Ławy;Kolonia Ława
Bagien;Bagna;Bagno
Pardalina;Pardalin;Pardalina
Bagnów;Bagny;Bagnum
Szrop-Nizin;Szropy-Niziny;Szrop-Nizina
Kolonii Widryn;Kolonia Widryny;Kolonia Widryna
Klukowicz;Klukowicze;Klukowicz
Ługowej Woli;Ługowa Wola;Ługowa Wol
Niedarczowa Dolny-Kolonego;Niedarczów Dolny-Kolonia;Niedarczowa Dolen-Kolony
Żardek;Żardki;Żardka
Borowa;Borów;Borowa
Bronkowic;Bronkowice;Bronkowica
Buczyna Dworskiego;Buczyn Dworski;Buczyna Dworski
Zembrzyc;Zembrzyce;Zembrzyca
Żelazkowa;Żelazkowo;Żelazkowa
Głobina;Głobino;Głobina
Dzielaw;Dzielawy;Dzielawa
Truskawia;Truskaw;Truskawie
Radzikowa-Oczek;Radzików-Oczki;Radzikowa-Oczka
Woli Paprotniej;Wola Paprotnia;Wol Paprotnia
Baciut;Baciuty;Baciut
Wojtkowic;Wojtkowice;Wojtkowica
Odój;Odoje;Odój
Małochwieja Małego;Małochwiej Mały;Małochwieja Mały
Katlewa;Katlewo;Katlewa
Wałycza;Wałycz;Wałycza
Nowych Gajęcicic;Nowe Gajęcice;Nowy Gajęcicica
Żabiej Woli;Żabia Wola;Żaba Wol
Śliwina;Śliwin;Śliwina
Kozarowa;Kozarów;Kozarowa
Cedrowic;Cedrowice;Cedrowica
Chmielna;Chmielno;Chmielna
Kożuszek-Parceli;Kożuszki-Parcel;Kożuszek-Parcela
Popowa-Północy;Popowo-Północ;Popowa-Północ
Proboszczewic-Kolonii;Proboszczewice-Kolonia;Proboszczewica-Kolonia
Łążyna;Łążyn;Łążyna
Kątów Nowych;Kąty Nowe;Kąt Nowy
Miłocina;Miłocin;Miłocina
Kolonii Zerbunia;Kolonia Zerbuń;Kolonia Zerbunia
Wilczyna;Wilczyn;Wilczyna
Silna;Silno;Silna
Czestkowa F;Czestków F;Czestkowa F
Biezdrowa;Biezdrowo;Biezdrowa
Czestkowa A;Czestków A;Czestkowa A
Czestkowa B;Czestków B;Czestkowa B
Radomyśla Wielkiego;Radomyśl Wielki;Radomyśla Wielki
Nowego Jasinieńca;Nowy Jasiniec;Nowy Jasinieniec
Frankowa;Franków;Frankowa
Ziemomyśla B;Ziemomyśl B;Ziemomyśla B
Skrajnicy;Skrajnica;Skrajnik
Andrzejowa;Andrzejów;Andrzejowa
Kopalin;Kopaliny;Kopalina
Łukaszowa;Łukaszów;Łukaszowa
Błażejewic;Błażejewice;Błażejewica
Lubsk;Lubska;Lubsko
Koców Borowych;Koce Borowe;Koc Borowa
Bud Kaleńskich;Budy Kaleńskie;Buda Kaleński
Matyldzina;Matyldzin;Matyldzina
Kluk;Kluki;Kluk
Ostrowieczka;Ostrowieczko;Ostrowieczek
Jakubowa;Jakubów;Jakubowa
Jelczy Wielkiej;Jelcza Wielka;Jelcz Wielka
Psar Starych;Psary Stare;Psar Stara
Raby Wyżnej;Raba Wyżna;Rab Wyżna
Wyr;Wyry;Wyr
Nowego Załucza;Nowe Załucze;Nowy Załucza
Rusiborza;Rusibórz;Rusiborze
Brynicy Suchej;Brynica Sucha;Brynica Suchej
Chańkniek;Chańki;Chańkńka
Barcicic Drwalewskich;Barcice Drwalewskie;Barcicica Drwalewski
Baszyna;Baszyn;Baszyna
Starej Niedziałki;Stara Niedziałka;Stara Niedziałek
Wolkowa;Wolkowo;Wolkowa
Cotonia;Cotoń;Cotonia
Poręby Wielkiej;Poręba Wielka;Porąb Wielka
Rybotycz;Rybotycze;Rybotycz
Sapowic;Sapowice;Sapowica
Nowych Grądów;Nowe Grądy;Nowy Grąd
Pęcławic Górnych;Pęcławice Górne;Pęcławica Górny
Dzierżna;Dzierżno;Dzierżna
Kolonii Romanówki;Kolonia Romanówka;Kolonia Romanówki
Zubek Małych;Zubki Małe;Zubka Mała
Rudaków;Rudaki;Rudak
Dobroszowa;Dobroszów;Dobroszowa
Oleszyc;Oleszyce;Oleszyca
Niekładzia;Niekładź;Niekładzie
Żyrzyna;Żyrzyn;Żyrzyna
Szewny;Szewna;Szewny
Przysieki;Przysieka;Przysieki
Kolonii Zambrzynieńca;Kolonia Zambrzyniec;Kolonia Zambrzynieniec
Szpinalowa;Szpinalów;Szpinalowa
Stradynia;Stradyń;Stradynia
Szewna;Szewno;Szewna
Leni Wielkich;Lenie Wielkie;Leń Wielki
Przysiek;Przysieki;Przysiek
Lubajn;Lubajny;Lubajn
Budowa;Budowo;Budowa
Sokolnik Klonowskich;Sokolniki Klonowskie;Sokolnik Klonowski
Lesiewa;Lesiew;Lesiewa
Sernik-Kolonii;Serniki-Kolonia;Sernik-Kolonia
Starych Grądów;Stare Grądy;Stara Grąd
Bilskiej Woli;Bilska Wola;Bilska Wol
Goździkowa;Goździków;Goździkowa
Borek Wielkich;Borki Wielkie;Borka Wielki
Myszka;Myszkowo;Myszka
Podwód-Kolonii;Podwody-Kolonia;Podwód-Kolonia
Dębów Janiszewskich;Dęby Janiszewskie;Dąb Janiszewski
Reczyczyc;Reczyce;Reczyczyca
Janczyczyc;Janczyce;Janczyczyca
Bolest-Kolonii;Bolesty-Kolonia;Bolesta-Kolonia
Huty Bardzyńskiej;Huta Bardzyńska;Hut Bardzyńska
Osmólska Górnego;Osmólsk Górny;Osmólska Górny
Księżyc;Księżyce;Księżyc
Borawskich-Awissy-Kolonii;Borawskie-Awissa-Kolonia;Borawski-Awissa-Kolonia
Opatowic;Opatowice;Opatowica
Kubów-Młynów;Kuby-Młyny;Kub-Młyn
Suliszowic;Suliszowice;Suliszowica
Trzebujewa;Trzebujewo;Trzebujewa
Kłobukowa;Kłobukowo;Kłobukowa
Sawał;Sawały;Sawał
Brynicy Mokrej;Brynica Mokra;Brynica Mokrej
Dojazdowa;Dojazdów;Dojazdowa
Dorohuska-Osady;Dorohusk-Osada;Dorohuska-Osada
Piaszna;Piaszno;Piaszna
Ząbków;Ząbki;Ząbek
Szczuczek-Kolonii;Szczuczki-Kolonia;Szczuczek-Kolonia
Harbułtowic;Harbułtowice;Harbułtowica
Kolonii Harasimowicz;Kolonia Harasimowicze;Kolonia Harasimowicz
Pawluk;Pawluki;Pawluk
Stołowa;Stołowo;Stołów
Karczowisk Górnych;Karczowiska Górne;Karczowisko Górny
Woli Korybutowej Drugiej;Wola Korybutowa Druga;Wol Korybutowa Druga
Ramsówka;Ramsówko;Ramsówka
Kolonii Grocholic;Kolonia Grocholice;Kolonia Grocholica
Brończyczyc;Brończyce;Brończyczyca
Ostrzykówka;Ostrzykówek;Ostrzykówka
Łebna;Łebno;Łebna
Rzeczniówka;Rzeczniówek;Rzeczniówka
Mierzynka;Mierzynko;Mierzynek
Jaczna;Jaczno;Jaczna
Struży-Kolonii;Struża-Kolonia;Struż-Kolonia
Ossowa;Ossowo;Ossowa
Jacznego;Jaczne;Jaczny
Nowej Wsi Szlacheckiej;Nowa Wieś Szlachecka;Nowa Ws Szlachecka
Tretek;Tretki;Tretka
Wojszyna;Wojszyn;Wojszyna
Duninopola;Duninopol;Duninopola
Konojadu-Dołów;Konojad-Doły;Konojad-Dół
Rachelan;Rachelany;Rachelan
Najmowa;Najmowo;Najmowa
Siennnej;Sienna;Siennna
Twardej Góry;Twarda Góra;Twarda Gór
Woli Skrzydlańskiej;Wola Skrzydlańska;Wol Skrzydlańska
Średniej Wsi;Średnia Wieś;Średnia Ws
Podkomorzyc;Podkomorzyce;Podkomorzyca
Siennno;Sienno;Siennna
Niemirowa;Niemirów;Niemirowa
Łowczy-Kolonii;Łowcza-Kolonia;Łowczy-Kolonia
Nowego Kurzeszyna;Nowy Kurzeszyn;Nowy Kurzeszyna
Charzowic;Charzowice;Charzowica
Sowina;Sowin;Sowina
Grochów-Imbrzyk;Grochy-Imbrzyki;Groch-Imbrzyk
Bud Słodkowskich;Budy Słodkowskie;Buda Słodkowski
Jurguci;Jurgucie;Jurguta
Fanisławiczek;Fanisławiczki;Fanisławiczek
Gartków;Gartki;Gartek
Bieganowa;Bieganowo;Bieganowa
Książnic Wielkich;Książnice Wielkie;Książnica Wielki
Amelina;Amelin;Amelina
Stużna;Stużno;Stużna
Nowego Łączyna;Nowe Łączyno;Nowy Łączyna
Jelczy Małej;Jelcza Mała;Jelcz Mała
Malawicz Dolnych;Malawicze Dolne;Malawicz Dolny
Trębek Starych;Trębki Stare;Trębek Stara
Bud Ciepielińskich;Budy Ciepielińskie;Buda Ciepieliński
Nożyna;Nożyno;Nożyna
Góry Puławskiej;Góra Puławska;Gór Puławska
Zakrzowa Turawskiego;Zakrzów Turawski;Zakrzowa Turawski
Koszyna;Koszyn;Koszyna
Nowych Gutów;Nowe Guty-Kolonia;Nowych Gut
Bąkowa Górnego;Bąków Górny;Bąkowa Górny
Wilanowa;Wilanów;Wilanowa
Gościejewa;Gościejewo;Gościejewa
Zagajewa;Zagajew;Zagajewa
Kanic;Kanice;Kanica
Budzisk;Budziski;Budzisko
Cekanowa;Cekanowo;Cekanowa
Budziska;Budzisko;Budziska
Budzisk;Budziska;Budzisko
Sławocina;Sławocin;Sławocina
Długojowa;Długojów;Długojowa
Kazunia Polskiego;Kazuń Polski;Kazunia Polski
Gołymina-Ośrodka;Gołymin-Ośrodek;Gołymina-Ośrodek
Liciszew;Liciszewy;Liciszwa
Kobyłochy;Kobyłocha;Kobyłoch
Strupin;Strupiny;Strupina
Żanęcina;Żanęcin;Żanęcina
Błogoszowa;Błogoszów;Błogoszowa
Kolonii Zborowa;Kolonia Zborów;Kolonia Zborowa
Mucznego;Muczne;Muczny
Domkowa;Domkowo;Domkowa
Liszna-Kolonii;Liszno-Kolonia;Liszna-Kolonia
Nowych Skudzaw;Nowe Skudzawy;Nowy Skudzawa
Wilkowa nad Wisłą;Wilków nad Wisłą;Wilkowa nada Wisła
Miłachowa;Miłachowo;Miłachów
Bógwidz;Bógwidze;Bógwidz
Rokitek;Rokitki;Rokitka
Kuczowa;Kuczów;Kuczowa
Mrzezina;Mrzezino;Mrzezina
Wiłkupi;Wiłkupie;Wiłkup
Ocieki;Ocieka;Ociek
Słodkowa Drugiego;Słodków Drugi;Słodkowa Drugi
Dąbrów;Dąbrowy;Dąbrowa
Gulewa;Gulewo;Gulewa
Dąbrowa;Dąbrowo;Dąbrowa
Krynek-Jarek;Krynki-Jarki;Krynka-Jarka
Szkopów;Szkopy;Szkop
Kukułczyna;Kukułczyn;Kukułczyna
Domaradzic;Domaradzice;Domaradzica
Grabowa;Grabów;Grabowa
Suchego Boru;Suchy Bór;Suchy Bor
Dąbrowy-Kit;Dąbrowa-Kity;Dąbrowa-Kit
Strzelczyna;Strzelczyn;Strzelczyna
Dobryniowa-Kolonii;Dobryniów-Kolonia;Dobryniowa-Kolonia
Tarnowa Jeziernego;Tarnów Jezierny;Tarnowa Jezierny
Dębczyna;Dębczyno;Dębczyna
Kaczyczyc;Kaczyce;Kaczyczyca
Jaroszewa Drugiego;Jaroszewo Drugie;Jaroszewo Drugi
Cybulic Małych;Cybulice Małe;Cybulica Mała
Kolonii Platerowa;Kolonia Platerów;Kolonia Platerowa
Goźlic;Goźlice;Goźlica
Dzwona-Sierbowic;Dzwono-Sierbowice;Dzwon-Sierbowica
Charbic Dolnych;Charbice Dolne;Charbica Dolny
Skidniowa;Skidniów;Skidniowa
Bługowa;Bługowo;Bługowa
Pęs-Lipna;Pęsy-Lipno;Pęs-Lipno
Kolonii Grądów Podmiejskich;Kolonia Grądy Podmiejskie;Kolonia Grąd Podmiejski
Robercina;Robercin;Robercina
Maurzyc;Maurzyce;Maurzyca
Zagaja Kikowskiego;Zagaje Kikowskie;Zagaj Kikowski
Dużego Jabłuszka;Duży Jabłuszek;Duży Jabłuszko
Święcka;Święcko;Święcka
Leszcz;Leszcze;Leszcz
Urowa;Urowo;Urowa
Surzyków Wielkich;Surzyki Wielkie;Surzyk Wielki
Kolonii Wojszek;Kolonia Wojszki;Kolonia Wojszka
Zdziar;Zdziary;Zdziara
Kolonii Sielc;Kolonia Sielce;Kolonia Sielc
Białogór;Białogóry;Białogór
Pasynek;Pasynki;Pasynek
Kolonii Kościuków;Kolonia Kościuki;Kolonia Kościuk
Przyborek;Przyborki;Przyborek
Nowojewa;Nowojewo;Nowojewa
Lipówca;Lipówiec;Lipówca
Staropola;Staropole;Staropola
Chodkowa-Kuchen;Chodkowo-Kuchny;Chodkowa-Kuchna
Gostkowa;Gostków;Gostkowa
Woli Lipeckiej;Wola Lipecka;Wol Lipecka
Wiktorowa;Wiktorowo;Wiktorowa
Laurentowa;Laurentowo;Laurentowa
Chorzyny;Chorzyna;Chorzyn
Szulborza Wielkiego;Szulborze Wielkie;Szulborze Wielki
Grabic;Grabice;Grabica
Nowego Przeorska;Nowy Przeorsk;Nowy Przeorsko
Gardei Drugiej;Gardeja Druga;Gardea Druga
Zagórza Śląskiego;Zagórze Śląskie;Zagórze Śląski
Lutyni;Lutynia;Lutyn
Miedzianej Góry;Miedziana Góra;Miedziana Gór
Brulina;Brulin;Brulina
Andrzejowa Duranowskiego;Andrzejów Duranowski;Andrzejowa Duranowski
Łubina Rudołtów;Łubin Rudołty;Łubina Rudołt
Huciny;Hucina;Huciny
Ostrolesia;Ostrolesie;Ostroleś
Boguszynieńca;Boguszyniec;Boguszynieniec
Kolonii Jory Wielkiej;Kolonia Jora Wielka;Kolonia Jor Wielka
Padwi Narodowej;Padew Narodowa;Pa Narodowa
Tądli;Tądle;Tądel
Brzączowic;Brzączowice;Brzączowica
Pochwałek;Pochwałki;Pochwałka
Samar;Samary;Samara
Krzywińskich;Krzywińskie;Krzywiński
Rychowa;Rychowo;Rychów
Wysokiego Mazowieckiego;Wysokie Mazowieckie;Wysoki Mazowiecki
Raczyczyc;Raczyce;Raczyczyca
Ochudna;Ochudno;Ochudna
Korczowisk;Korczowiska;Korczowisko
Charcicic;Charcice;Charcicica
Godlewa-Milewka;Godlewo-Milewek;Godlewa-Milewka
Woli Trębskiej;Wola Trębska-Parcel;Woli Trębska
Putnowic-Kolonii;Putnowice-Kolonia;Putnowica-Kolonia
Budkowa;Budków;Budkowa
Starej Jabłonnny;Stara Jabłonna;Stara Jabłonnna
Kosowic;Kosowice;Kosowica
Kolonii Wierzbia;Kolonia Wierzbie;Kolonia Wierzbia
Opina;Opin;Opina
Gardei Trzeciej;Gardeja Trzecia;Gardea Trzeca
Kolonii Groszek;Kolonia Groszki;Kolonia Groszka
Kolonii Wistoka;Kolonia Wistok;Kolonia Wistoka
Ostrybóregoboru;Ostrybór;Ostrybóregobór
Mojszewka;Mojszewko;Mojszewka
Półwieska Dużego;Półwiesk Duży;Półwieska Duży
Zemborzyc Wojciechowskich;Zemborzyce Wojciechowskie;Zemborzyca Wojciechowski
Pieńkniek-Strzyż;Pieńki-Strzyże;Pieńkńka-Strzyża
Dubia;Dubie;Dubia
Szczerbakowa;Szczerbaków;Szczerbakowa
Dubina;Dubin;Dubina
Zaskala;Zaskale;Zaskal
Zwolenia;Zwoleń;Zwolenie
Urszulewa;Urszulewo;Urszulewa
Borowskich Skórek;Borowskie Skórki;Borowski Skórek
Rzymkowic;Rzymkowice;Rzymkowica
Dosina;Dosin;Dosina
Flisów;Flisy;Flis
Raciborowic Dolnych;Raciborowice Dolne;Raciborowica Dolny
Jeglina;Jeglin;Jeglina
Starego Garnowa;Stare Garnowo;Stary Garnowa
Kałów-Towarzystwa;Kały-Towarzystwo;Kał-Towarzystwo
Kolonii Wysokiego;Kolonia Wysokie;Kolonia Wysoki
Brudzewka;Brudzewek;Brudzewka
Suliszewka;Suliszewek;Suliszewka
Kłonowca-Kurka;Kłonowiec-Kurek;Kłonowiec-Kurka
Grabiszewa;Grabiszew;Grabiszewo
Kiemian;Kiemiany;Kiemianin
