Dopełniacz;Mianownik;Wynik Stemmera
Krzepocina;Krzepocin;Krzepocina;ADAAA 
Dziwińskiego;Dziwińskie;Dziwiński;AAFB 
Janisk;Janiska;Janisko;AEAAAA 
Rybczewic Pierwszych;Rybczewice Pierwsze;Rybczewica Pierwsza;ADACABB CAB 
Bohukał;Bohukały;Bohukał;AAAAAA 
Łutynowa;Łutynowo;Łutynowa;CAB 
Szymkóowa;Szymków;Szymkóowa;ADAAA 
Buchcicic;Buchcice;Buchcicica;ADACABB 
Podtynicy;Podtynica;Podtynik;AAACBA 
Modły-Kolonii;Modła-Kolonia;Modły-Kolonia;AGAB ADACBAA 
Małego Ubieszyna;Mały Ubieszyn;Mały Ubieszyna;CAB ADAAA 
Szadek;Szadki;Szadek;ACABBA 
Jeziorek Południowych;Jeziorki Południowe;Jeziorko Południowe;AEAAAA CAB 
Rowin;Rowiny;Rowina;ADAAA 
Słodkowa;Słodkowo;Słodkowa;CAB 
Janówki;Janówka;Janówki;AGBA 
Podhajczyk;Podhajczyki;Podhajczyk;AAADBA 
Janówka;Janówko;Janówka;ADAB 
Hub Wierzbickich;Huby Wierzbickie;Hub Wierzbicki;ACAAAAA CBA 
Zasani;Zasań;Zasan;AAADAA 
Szymaniszek;Szymaniszki;Szymaniszek;ADAB 
Gołychłąk;Gołełąki;Gołychłąk;ACABBA 
Wasilewa Bronikowizny;Wasilew Bronikowizna;Wasilewa Bronikowizna;ADAAA ADAAA 
Kolonii Waniewa;Kolonia Waniewo;Kolonia Waniewa;ADACBAA ADAAA 
Rzucewa;Rzucewo;Rzucewa;ADAAA 
Zapiecków;Zapiecki;Zapiecek;ACABBA 
Mieszkowic Planów;Mieszkowice-Plany Pierwsze;Mieszkowic Plan;ACAAAAA 
Lisic;Lisice;Lisica;ADACABB 
Kolonii Kośmina;Kolonia Kośmin;Kolonia Kośmina;ADACBAA ADAAA 
Pierściećca;Pierściec;Pierścieciec;ACACBC 
Skibniewa-Kurczów;Skibniew-Kurcze;Skibniewa-Kurcz;ADAAA ACACACB 
Drozdów;Drozdy;Drozd;ABABAAA 
Kolonii Czarnostowa;Kolonia Czarnostów-Polesie;Kolonii Czarnostowa;CAB 
Starych Rept;Stare Repty;Stara Rept;CAA ACAAAAA 
Sierakowiczek;Sierakowiczki;Sierakowiczka;ADAB 
Starej Wsi Dolnej;Stara Wieś Dolna;Stara Ws Dolna;CAA AAADAA ADACCBA 
Chełmka Wołowskiego;Chełmek Wołowski;Chełmka Wołowski;ADAB CBA 
Fiedorówek;Fiedorówki;Fiedorówka;ADAB 
Za Barwą;Za Barwą;Ze Barwa;AEBAA ADAAA 
Goczałkowic DrugBoru;Goczałkowice-Bór Drugi;Goczałkowic DrugBor;ACAAAAA 
Jedlna Drugiego;Jedlno Drugie;Jedlna Drugi;CAB CBA 
Dobrzęcina;Dobrzęcin;Dobrzęcina;ADAAA 
Świerkowic;Świerkowice;Świerkowica;ADACABB 
Skąpego;Skąpe;Skąpy;CAB 
Lelków;Lelki;Lelek;ACABBA 
Haratów;Haraty;Harat;ACAAAAA 
Gettta;Getto;Gettto;AEAAAB 
Księdzy;Księdze;Ksiądz;ACACBBB 
Kolonii Biesowa;Kolonia Biesowo;Kolonia Biesowa;ADACBAA ADAAA 
Zawid;Zawidy;Zawid;ACAAAAA 
Kolejczyków;Kolejczyki;Kolejczyk;AAACBA 
Królikowa;Królikowo;Królikowa;ADACCAA 
Zabudnowa;Zabudnowo;Zabudnowa;ADAAA 
Klimkowa;Klimkowo;Klimkowa;CAB 
Sobiepanów;Sobiepany;Sobiepan;ACAABAA 
Toplina;Toplin;Toplina;ADAAA 
Przy Kojłowskiej Drodze;Przy Kojłowskiej Drodze;Prz Kojłowska Droga;AAABD ADACCBB ADAB 
Jagniątkowa;Jagniątków;Jagniątkowa;CAB 
Mikówca;Mikówiec;Mikówca;AABCBB 
Grójca Wielkiego;Grójec Wielki;Grójca Wielki;ADACABB CBA 
Boboliczek;Boboliczki;Boboliczka;ADAB 
Morzeszczyna;Morzeszczyn;Morzeszczyna;ADAAA 
Kresów Drugich;Kresy Drugie;Kres Drugie;ACAAAAA AGCF 
Osiedla Traugutta;Osiedle Traugutta;Osiedle Traugutto;BDA AEAAAB 
Burakowskiego;Burakowskie;Burakowski;CBA 
Starego Łączyna;Stare Łączyno;Stary Łączyna;CAA ADAAA 
Grudzy;Grudza;Gruga;AABCA 
Stryjków;Stryjki;Stryjek;AAAAB 
Woli Brzosteckiej;Wola Brzostecka;Wol Brzostecka;ACACAA CBA 
Wernego;Werne;Werny;AAEC 
Redocin;Redociny;Redocina;ADAAA 
Dębienieńca;Dębieniec;Dębienieniec;ACACBC 
Piaseckiego Pola;Piaseckie Pole;Piasecki Pola;CBA ADACBAA 
Cerków;Cerki;Cerek;ACABBA 
Kwiatkowic-Kolonii;Kwiatkowice-Kolonia;Kwiatkowica-Kolonia;ADACABB ADACBAA 
Bierżyń;Bierżynie;Bierżyni;ADBB 
Sochy;Socha;Soch;ADAAA 
Kocewka;Kocewko;Kocewka;ADAB 
Słosinka;Słosinko;Słosinka;ADAB 
Nowych Raczek;Nowe Raczki;Nowy Raczka;CAB ADAB 
Bogucina;Bogucin;Bogucina;ADAAA 
Poperczyna;Poperczyn;Poperczyna;ADAAA 
Targoszyna;Targoszyn;Targoszyna;ADAAA 
Moszczony Pańskiej;Moszczona Pańska;Moszczony Pańska;AAEC ADACCBB 
Palenieńca;Paleniec;Palenieniec;ACACBC 
Dziedziców;Dziedzice;Dziedzic;AAABAB 
Sadokrzyc;Sadokrzyce;Sadokrzyca;ADACABB 
Iwanowic Dużych;Iwanowice Duże;Iwanowica Duży;ADACABB AAEA 
Kolb;Kolby;Kolba;ADAAA 
Buczka-Parceli;Buczek-Parcela;Buczka-Parcela;ADAB ADACBABA 
Zasiadał;Zasiadały;Zasiadał;ACAAAAA 
Kurozwęk;Kurozwęki;Kurozwęk;ACABA 
Kogutów;Koguty;Kogut;ABABAAA 
Kolonii Trzebień;Kolonia Trzebień;Kolonia Trzebienie;ADACBAA AEBAA 
Wyrand;Wyrandy;Wyranda;ADAAA 
Starego Skoszyna;Stary Skoszyn;Stary Skoszyna;CAA ADAAA 
Monastyra;Monastyr;Monastyra;AAACAAAC 
Krasowa-Wólki;Krasowo-Wólka;Krasowa-Wólka;ADACCAA ADAB 
Osiedla Kazimierza Wielkiego;Osiedle Kazimierza Wielkiego;Osiedle Kazimierz Wielki;BDA ACACBBA CBA 
Na Skręcie;Na Skręcie;Ne Skręt;AEBAA ACAAAAA 
Żółwin;Żółwiny;Żółwina;ADAAA 
Rumunek Pszczelowskich;Rumunki Pszczelowskie;Rumunek Pszczelowski;ACABA CBA 
Nadułek-Majdan;Nadułki-Majdany;Nadułka-Majdany;ADAB AGAAA 
Mzdówka;Mzdówko;Mzdówka;ADAB 
Duszniczek;Duszniczki;Duszniczka;ADAB 
Olina;Olin;Olina;ADAAA 
Łambinowic;Łambinowice;Łambinowica;ADACABB 
Latoszek;Latoszki;Latoszek;ADAB 
Żółwina;Żółwino;Żółwina;ADAAA 
Starego Kisielina;Stary Kisielin;Stary Kisielina;CAA ADAAA 
Sulisławia;Sulisław;Sulisławie;AEBAC 
Zawilców;Zawilce;Zawilec;ABAAAB 
Kolonii Żelaz;Kolonia Żelazy-Brokowo;Kolonii Żelazo;AEAAAB 
Sobowa-Kolonii;Sobów-Kolonia;Sobowa-Kolonia;CAB ADACBAA 
Przewali;Przewala;Przewal;ABAABA 
Wilczych Jarów;Wilcze Jary;Wilczy Jar;AAEB ACAAAAA 
Przewala;Przewale;Przewal;ABAABA 
Łukszt;Łukszty;Łukszt;ACAAAAA 
Rytomoczydeł;Rytomoczydła;Rytomoczydło;AEAAAB 
Od Kolejki;Od Kolejki;Od Kolejka;ACAAAAA ADAB 
Skarbkowa;Skarbkowo;Skarbkowa;CAB 
Starego Żabina;Stary Żabin;Stary Żabina;CAA ADAAA 
Ciepielowa-Kolonii;Ciepielów-Kolonia;Ciepielowa-Kolonia;CAB ADACBAA 
Wilkszyna;Wilkszyn;Wilkszyna;ADAAA 
Hub Orchowskich;Huby Orchowskie;Hub Orchowski;ACAAAAA CBA 
Kotlisk;Kotliska;Kotlisko;AEAAAA 
Rapat;Rapaty;Rapat;ACAAAAA 
Grądów Brdowskich;Grądy Brdowskie;Grąd Brdowski;ACAAAAA CBA 
Nowego Błeszyna;Nowy Błeszyn;Nowy Błeszyna;CAB ADAAA 
Dogala;Dogale;Dogal;ABAABA 
Serednicy;Serednica;Serednik;AAACBA 
Jelenina Dolnego;Jelenin Dolny;Jelenina Dolny;ADAAA CAB 
Stawiec;Stawce;Stawiec;ACACBC 
Sokółki;Sokółka;Sokółek;ACABBA 
Dusznicy;Dusznica;Dusznik;AAACBA 
Brennna;Brenno;Brennna;ADAAA 
Kochcicic;Kochcice;Kochcicica;ADACABB 
Cichoszy;Cichosze;Cichosz;ACACBBA 
Nowego Bolumina;Nowy Bolumin;Nowy Bolumina;CAB ADAAA 
Podgajów-Elektrowni;Podgaje-Elektrownia;Podgaj-Elektrownia;ABAAAB ADACBAA 
Dochowa;Dochowo;Dochów;ACAABAA 
Zawady-Piasków;Zawada-Piaski;Zawada-Piasek;ADAAA AGBB 
Rudolfowa;Rudolfowo;Rudolfowa;ADACCAA 
Potyr;Potyry;Potyr;AAACAAAC 
Ciecierzyna;Ciecierzyn;Ciecierzyna;ADAAA 
Biad;Biady;Biad;ACAAAAA 
Mroczy;Mrocza;Mrocze;AEBAB 
Do Stworów;Do Stworów;Da Stwór;ADAB ACAAAAA 
Łężan;Łężany;Łężan;ABABAAA 
Łęgajn;Łęgajny;Łęgajn;ACAAAAA 
Do Galasa;Do Galasa;Da Galas;ADAB ACAABAA 
Lubstowa;Lubstów;Lubstowa;CAB 
Machcina;Machcino;Machcina;ADAAA 
Maciejków;Maciejki;Maciejek;ACABBA 
Sampławy;Sampława;Sampławy;AGAB 
Ostrówca;Ostrówiec;Ostrówca;AABCBB 
Plebaniej Woli;Plebania Wola;Plebania Wol;ADACCBB ACACAA 
Aniołowa;Aniołowo;Aniołów;ABABAAA 
Tkaczewskiej Góry;Tkaczewska Góra;Tkaczewska Gór;ADACCBB ACAAAAA 
Od Tarnawy;Od Tarnawy;Od Tarnawa;ACAAAAA ADAAA 
Kuchar-Krysek;Kuchary-Kryski;Kuchar-Kryska;AAACAAAC ADAB 
Załaz;Załazy;Załaz;ACAAAAA 
Zapagórcza;Zapagórcze;Zapagórcz;ACACBBA 
Szarglewa;Szarglew;Szarglewa;ADAAA 
Lubowa;Lubów;Lubowa;CAB 
Lipi;Lipia;Lipie;AEBAC 
Krowodrzy;Krowodrza;Krowoder;AAACAAAB 
Wąsic;Wąsice;Wąsica;ADACABB 
Chrzanowa Drugiego;Chrzanów Drugi;Chrzanowa Drugi;ADACCAA CBA 
Kozinieńca;Koziniec;Kozinieniec;ACACBC 
Kaszew-Spójni;Kaszewy-Spójnia;Kaszwa-Spójnia;ADAAA CAB 
Kawęczyna B;Kawęczyn B;Kawęczyna B;ADAAA AEBAA 
Lesiopola;Lesiopole;Lesiopola;ADACBAA 
Wargowa Drugiego;Wargowo Drugie;Wargowa Drugi;CAB CBA 
Anina;Anin;Anina;ADAAA 
Lubiecza;Lubiecz;Lubiecze;AEBAB 
Leszkowów;Leszkowy;Leszków;ACAAAAA 
Suchego Konieńca;Suchy Koniec;Suchy Konieniec;CAB ACACBC 
Gąsiorówka;Gąsiorówko;Gąsiorówka;ADAB 
Skarbiszowic;Skarbiszowice;Skarbiszowica;ADACABB 
Kolonii Szuszalewa;Kolonia Szuszalewo;Kolonia Szuszalewa;ADACBAA BDA 
Woli Niedźwiedziej;Wola Niedźwiedzia;Wol Niedźwiedziej;ACACAA AAABAB 
Smardowskich Olendrów;Smardowskie Olendry;Smardowski Olender;CBA AAACAAAB 
Łuzek-Kolonii;Łuzki-Kolonia;Łuzka-Kolonia;ADAB ADACBAA 
Radziszewa-Króli;Radziszewo-Króle;Radziszewo-Król;AEAAAB ACACAA 
Lutomi;Lutomia;Lutomy;CAB 
Milikowa;Milików;Milikowa;ADACCAA 
Parcelacji-Ostrowa;Parcelacja-Ostrów;Parcelacja-Ostrowa;ADACBAA ADACCAA 
Mościejewa;Mościejewo;Mościejewa;ADAAA 
Wietlina Trzeciego;Wietlin Trzeci;Wietlina Trzeci;ADAAA AAFA 
Białuch;Białuchy;Białuch;ACAAAB 
Krasnego Starego;Krasne Stare;Krasny Stary;CAB CAA 
Sulimic;Sulimice;Sulimica;ADACABB 
Lisic-Folwarku;Lisice-Folwark;Lisica-Folwark;ADACABB ACABA 
Uderza-Łąk;Uderz-Łąki;Uderz-Łąk;ACACBBA ACABBA 
Jadwinowa Małego;Jadwinów Mały;Jadwinowa Mały;ADAAA CAB 
Do Sełusa;Do Sełusa;Da Sełus;ADAB ACAABAA 
Albertowa Pierwszego;Albertów Pierwszy;Albertowa Pierwszy;CAB CAB 
Pępic;Pępice;Pępic;ABAAAB 
Warty;Warta;Wart;ACAAAAA 
Kajmowa;Kajmów;Kajmowa;ADAAA 
Syrkowic;Syrkowice;Syrkowica;ADACABB 
Pinkasa;Pinkas;Pinkaso;AEAAAB 
Wart;Warty;Wart;ACAAAAA 
Niewrzędzkiego;Niewrzędzkie;Niewrzędzki;CBA 
Jackowa-Parceli;Jacków-Parcele;Jackowa-Parcela;CAB ADACBABA 
Kolonii Podświętosławia;Kolonia Podświętosław;Kolonia Podświętosławie;ADACBAA AEBAC 
Karczmiskowej Roli;Karczmiskowa Rola;Karczmiskowa Rol;CAB ACACAA 
Otłoczyna-Stacji;Otłoczyn-Stacja;Otłoczyna-Stacja;ADAAA ADACBAA 
Pułkownikowa;Pułkownikowo;Pułkownikowa;ADACCAA 
Moskuli;Moskule;Moskula;ADACBABA 
Smolenka;Smolenko;Smolenka;ADAB 
Bud Józefowskich;Budy Józefowskie;Buda Józefowski;ADAAA CBA 
Bud Borowickich;Budy Borowickie;Buda Borowicki;ADAAA CBA 
Przyłuk;Przyłuki;Przyłuk;ACABA 
Dalnia;Dalnie;Dalnia;ADACBAA 
Borzęcina Dolnego;Borzęcin Dolny;Borzęcina Dolny;ADAAA CAB 
Jelczy;Jelcza;Jelcz;ACACBBA 
Rumunek-Ligówka;Rumunki-Ligówko;Rumunek-Ligówka;ACABA ADAB 
Podrabia;Podrabie;Podrabia;AABAA 
Pażęcych;Pażęce;Pażęcy;CAA 
Wiktorówka;Wiktorówko;Wiktorówka;ADAB 
Przebendówka;Przebendówko;Przebendówka;ADAB 
Pęplina;Pęplino;Pęplina;ADAAA 
Baczek;Baczki;Baczka;ADAB 
Jezierców;Jezierce;Jezierca;AABCBB 
Starego Zakrzewa;Stare Zakrzewo;Stary Zakrzewo;CAA AEAAAB 
Ubogiego;Ubogie;Ubogi;CBA 
Słupi;Słupia;Słup;CBB 
Wysot;Wysoty;Wysota;ADAAA 
Zarzewka;Zarzewek;Zarzewka;ADAB 
Kotar;Kotary;Kotara;ADAAA 
Nowej Wsi Noteckiej;Nowa Wieś Notecka;Nowa Ws Notecka;ADACCAA AAADAA CBA 
Skomętna Wielkiego;Skomętno Wielkie;Skomętno Wielki;AEAAAB CBA 
Starych Biskupic;Stare Biskupice;Stara Biskupic;CAA ABAAAB 
Do Bryłki;Do Bryłki;Da Bryłka;ADAB ADAB 
Garna;Garno;Garna;ADAAA 
Cesinowa-Lasu;Cesinów-Las;Cesinowa-Las;ADAAA ACAAAAA 
Będargowa;Będargowo;Będargowa;CAB 
Łoży;Łoża;Łoże;AEBAB 
Wietlina Pierwszego;Wietlin Pierwszy;Wietlina Pierwszy;ADAAA CAB 
Kolonii Wicka;Kolonia Wicko;Kolonia Wicka;ADACBAA CBA 
Skwirynowa;Skwirynowo;Skwirynowa;CAB 
Kręgu;Krąg;Kręg;ACABA 
Kolasy;Kolasa;Kolas;ACAABAA 
Słowenkowa;Słowenkowo;Słowenkowa;CAB 
Koni;Konie;Koń;ADCAAA 
Kolonii Siemyśla;Kolonia Siemyśl;Kolonia Siemyśla;ADACBAA AGDC 
Święci;Święcia;Święty;BBCA 
Czarnkowa Zanoteckiego;Czarnków Zanotecki;Czarnkowa Zanotecki;CAB CBA 
Kolonii Łaznowa;Kolonia Łaznów;Kolonia Łaznowa;ADACBAA ADAAA 
Kępniewa;Kępniewo;Kępniewa;ADAAA 
Koło Jedlin;Koło Jedlin;Koła Jedliny;ADAAA AGAAA 
Żurawinka;Żurawinek;Żurawinka;ADAB 
Kolonii Uszyc;Kolonia Uszyce;Kolonia Uszyca;ADACBAA ADACABB 
Nowych Kobiałek;Nowe Kobiałki;Nowy Kobiałka;CAB ADAB 
Podkazimierzy;Podkazimierza;Podkazimierz;ACACBBA 
Elżbiecin;Elżbieciny;Elżbiecina;ADAAA 
Sobienic;Sobienice;Sobienica;ADACABB 
Na Zimnej;Na Zimnej;Ne Zimna;AEBAA ADACCBA 
Miłoszyc;Miłoszyce;Miłoszyca;ADACABB 
Chałupek Chotynieckich;Chałupki Chotynieckie;Chałupka Chotyniecki;ADAB CBA 
Roztok Górnych;Roztoki Górne;Roztoka Górny;ADAB AAEC 
Małych Szczepanek;Małe Szczepanki;Mała Szczepanek;ADACCBA AAADBA 
Przybyszewa;Przybyszew;Przybyszewo;AEAAAB 
Hruszniewa-Kolonii;Hruszniew-Kolonia;Hruszniewa-Kolonia;ADAAA ADACBAA 
Pod Łąg;Pod Łąg;Poda Łąg;ADAAA ACABA 
Kożuchów;Kożuchy;Kożuch;ACAABB 
Justynkowa;Justynków;Justynkowa;CAB 
Łaska;Łasko;Łaska;ADAB 
Flisków Pierwszych;Fliski Pierwsze;Flisek Pierwsza;ABAC CAB 
Hersztupowa;Hersztupowo;Hersztupowa;CAB 
Pod Kamieniołomem;Pod Kamieniołomem;Poda Kamieniołom;ADAAA ACAAAAA 
Pomiechówka;Pomiechówek;Pomiechówka;ADAB 
Żurawinieńca-Folwarku;Żurawiniec-Folwark;Żurawinieniec-Folwark;ACACBC ACABA 
Starego Komorowa;Stary Komorów;Stary Komorowa;CAA ADACCAA 
Semlina;Semlin;Semlina;ADAAA 
Kolonii Sobiech;Kolonia Sobiechy;Kolonia Sobiech;ADACBAA ACAAAB 
Nowych Słaborowic;Nowe Słaborowice;Nowy Słaborowica;CAB ADACABB 
Osiedla Władysława Reymonta;Osiedle Władysława Reymonta;Osiedle Władysława Reymont;BDA ADAAA ABABAAA 
Niedźwiedziówki Górnej;Niedźwiedziówka Górna;Niedźwiedziówki Górna;ADAB ADACCBA 
Hulczego;Hulcze;Hulczy;AAEB 
Grabowa-Trojan;Grabowo-Trojany;Grabowa-Trojan;CAB ACAABAA 
Piszczaca Trzeciego;Piszczac Trzeci;Piszczaca Trzeci;ADACABB AAFA 
Młynarskiej Góry;Młynarska Góra;Młynarska Gór;ADACCBB ACAAAAA 
Ożarowa;Ożarów;Ożarowa;ADACCAA 
Źrenicy;Źrenica;Źrenik;AAACBA 
Naborówca-Folwarku;Naborówiec-Folwark;Naborówca-Folwark;AABCBB ACABA 
Kolonii Kabin;Kolonia Kabiny;Kolonia Kabina;ADACBAA ADAAA 
Wiartla;Wiartel;Wiartla;ADACBAA 
Koszna;Koszno;Koszna;ADAAA 
Bratowic;Bratowice;Bratowica;ADACABB 
Podlesia Drugiego;Podlesie Drugie;Podleś Drugi;AAABAB CBA 
Tarkowej Drogi;Tarkowa Droga;Tarkowa Dróg;CAB ACABA 
Głomna;Głomno;Głomna;ADAAA 
Lenartowic;Lenartowice;Lenartowica;ADACABB 
Krzywka;Krzywko;Krzywka;ADAB 
Wnukowa;Wnuków;Wnukowa;CAB 
Jerzmanowa;Jerzmanowo;Jerzmanowa;ADACCAA 
Rzechówka;Rzechówek;Rzechówka;ADAB 
Gałęziówki;Gałęziówka;Gałęziówki;ADAB 
Dobrego nad Kwisą;Dobre nad Kwisą;Dobre nada Kwisa;AEBBB ADAAA ADAAA 
Jutrosina;Jutrosin;Jutrosina;ADAAA 
Jerzmanek;Jerzmanki;Jerzmanka;ADAB 
Młodzaw;Młodzawy;Młodzawa;ADAAA 
Wieszowy;Wieszowa;Wieszowy;CAB 
Kruchów;Kruchy;Kruch;ACAAAB 
Słupi pod Bralinem;Słupia pod Bralinem;Słup poda Bralin;CBB ADAAA ACAAAAA 
Gajówki Nowej Wsi;Gajówka Nowa Wieś;Gajówka Nowa Ws;ADAB ADACCAA AAADAA 
Hersztówek;Hersztówki;Hersztówka;ADAB 
Makosiejów;Makosieje;Makosiej;AAABAB 
Podlesia Wysokiego;Podlesie Wysokie;Podleś Wysoki;AAABAB CBA 
Przyrani;Przyranie;Przyran;AAADAA 
Kolonii Sworzyc;Kolonia Sworzyce;Kolonia Sworzyca;ADACBAA ADACABB 
Dragolic;Dragolice;Dragolica;ADACABB 
Cichmiany Górnej;Cichmiana Górna;Cichmian Górna;ACAAAAA ADACCBA 
Święcicic Małych;Święcice Małe;Święcicica Mała;ADACABB ADACCBA 
Gumienieńca;Gumieniec;Gumienieniec;ACACBC 
Niewina Kamieńskiego;Niewino Kamieńskie;Niewina Kamieński;ADAAA CBA 
Sulikowskich;Sulikowskie;Sulikowski;CBA 
Muławek;Muławki;Muławka;ADAB 
Przęsina;Przęsin;Przęsina;ADAAA 
Idzikowa;Idzików;Idzikowa;ADACCAA 
Herbertowa;Herbertów;Herbertowa;CAB 
Wilanowa Wysokiego;Wilanów Wysoki;Wilanowa Wysoki;ADACCAA CBA 
Pasymia PKStacji;Pasym-Stacja PKP;Pasymia PKStacja;ADACBAA 
Radziuszek;Radziuszki;Radziuszka;ADAB 
Krzywos;Krzywosy;Krzywos;ACAAAAA 
Wolicy Koziej;Wolica Kozia;Wolik Koziej;AAACBA AAABAB 
Chomiaków;Chomiaki;Chomiak;AGBB 
Woli Głupickiej;Wola Głupicka;Wol Głupicka;ACACAA CBA 
Zaręby-Góręb LeśnGór;Zaręby-Góry Leśne;Zarąb-Góręb LeśnGór;ACAAAAA ACAAAAA 
Staczy;Stacze;Stacz;AAABD 
Kolonii Starego Tomyśla;Kolonia Stary Tomyśl;Kolonia Stary Tomyśla;ADACBAA CAA AGDC 
Zagruszan;Zagruszany;Zagruszan;ACAAAAA 
Żabiej Wólki;Żabia Wólka;Żaba Wólka;ADACCBB ADAB 
Grabczyn;Grabczyny;Grabczyna;ADAAA 
Nowego Kębłowa;Nowe Kębłowo;Nowy Kębłów;CAB ABABAAA 
Kolonii Głaniszewa;Kolonia Głaniszew;Kolonia Głaniszewo;ADACBAA AEAAAB 
Zdzieci Starych;Zdzieci Stare;Zdziecko Stara;AEADB CAA 
Ruska Wielkiego;Rusek Wielki;Ruska Wielki;ADAB CBA 
Gaczkowic;Gaczkowice;Gaczkowica;ADACABB 
Lusin;Lusiny;Lusina;ADAAA 
Rdutowa;Rdutów;Rdutowa;CAB 
Kadzic;Kadzice;Kadzica;ADACABB 
Nożyczyna;Nożyczyn;Nożyczyna;ADAAA 
Kowali Drugiej;Kowala Druga;Kowal Druga;ABAABA CBA 
Grąbnicy;Grąbnica;Grąbnik;AAACBA 
Nor;Nory;Nor;ACAABAA 
Kolonii Osiek;Kolonia Osieki;Kolonia Osiek;ADACBAA ACABBA 
U Młyna;U Młyna;U Młyn;AEBAA ACAABAA 
Strzałowa;Strzałowo;Strzałowa;ADACCAA 
Czemsza;Czemsz;Czemsza;ADACAA 
Koziebród;Koziebrody;Koziebród;ACAAAAA 
Ojcówka;Ojcówek;Ojcówka;ADAB 
Osieka Dużego;Osiek Duży;Osieka Duży;ADAB AAEA 
Zybiszowa;Zybiszów;Zybiszowa;ADACCAA 
Trębek;Trębki;Trębek;ACABBA 
Higieniewa;Higieniewo;Higieniewa;ADAAA 
Żelazowic;Żelazowice;Żelazowica;ADACABB 
Opalewa;Opalewo;Opalewa;BDA 
Starej Słupi;Stara Słupia;Stara Słup;CAA CBB 
Kopaczysk;Kopaczyska;Kopaczysko;AEAAAA 
Cichmiany-Brzezia;Cichmiana-Brzezie;Cichmian-Brzeź;ACAAAAA ABAABA 
Zaryckiego;Zaryckie;Zarycki;CBA 
Małgowa-Kolonii;Małgów-Kolonia;Małgowa-Kolonia;CAB ADACBAA 
Jałowego Rogu;Jałowy Róg;Jałowy Rog;CAB AAACBA 
Ociaskowa;Ociaskowo;Ociaskowa;CAB 
Na Stację;Na Stację;Ne Stacja;AEBAA ADACBAA 
Huty-Parceli;Huta-Parcele;Hut-Parcela;ACAAAAA ADACBABA 
Kolonii Węgry;Kolonia Węgra;Kolonia Węgier;ADACBAA ABABAAA 
Rdzowa;Rdzów;Rdzowa;ADACCAA 
Grochów-Łętownicy;Grochy-Łętownica;Groch-Łętownica;ACAAAB ADACABB 
Radziei-Witów;Radzieje-Wity;Radzieja-Wit;ADACBAA ACAAAAA 
Witoszowa Dolnego;Witoszów Dolny;Witoszowa Dolny;ADACCAA CAB 
Uniejewa;Uniejewo;Uniejewa;ADAAA 
Lizoniów;Lizonie;Lizonium;AED 
Kolonii Żerdna;Kolonia Żerdno;Kolonia Żerdna;ADACBAA ADACCBA 
Ostrołęki;Ostrołęka;Ostrołęki;AGBB 
Jonieńca-Kolonii;Joniec-Kolonia;Jonieniec-Kolonia;ACACBC ADACBAA 
Zabuża;Zabuże;Zabuża;ADACABB 
Ostrowa-Kolonii;Ostrów-Kolonia;Ostrowa-Kolonia;ADACCAA ADACBAA 
Nastolina;Nastolin;Nastolina;ADAAA 
Starego Poskwitowa;Stary Poskwitów;Stary Poskwitowa;CAA CAB 
Godzieb;Godzieby;Godziebo;AEAAAB 
Smykałów;Smykały;Smykał;AAAAAA 
Tarchalskich;Tarchalskie;Tarchalski;ADACCBB 
Szczekarzowa;Szczekarzów;Szczekarzowa;ADACCAA 
Sobiałkowa;Sobiałkowo;Sobiałkowa;CAB 
Anteczkowa;Anteczków;Anteczkowa;CAB 
Chrościna;Chrościn;Chrościna;ADAAA 
Michrówka;Michrówek;Michrówka;ADAB 
Osieków;Osieki;Osiek;AGBB 
Kwitajn Wielkich;Kwitajny Wielkie;Kwitajn Wielki;ACAAAAA CBA 
Podskalan;Podskalany;Podskalan;ACAAAAA 
Brzeziaków;Brzeziaki;Brzeziak;AAACBA 
Osieki;Osieka;Osieki;AGBB 
Dzięciar;Dzięciary;Dzięciara;ADAAA 
Zielenina;Zielenin;Zielenina;ADAAA 
Dębochy;Dębocha;Dęboch;ADAAA 
Goruszek;Goruszki;Goruszka;ADAB 
Poddziela;Poddziele;Poddziel;AAABCA 
Parceli Jakubowskich;Parcele Jakubowskie;Parcela Jakubowski;ADACBABA CBA 
Do Plowów;Do Plowów;Da Plow;ADAB ACAAAAA 
Niegowa;Niegowo;Niegowa;CAB 
Bełwina;Bełwin;Bełwina;ADAAA 
Nasiegniewa;Nasiegniewo;Nasiegniewa;ADAAA 
Pyskłów;Pyskły;Pyskieł;ACAABAA 
Księżyków;Księżyki;Księżyk;ACABBA 
Klaklewa;Klaklewo;Klaklewa;ADAAA 
Kolonii Szumowa;Kolonia Szumowo;Kolonia Szumowa;ADACBAA ADAAA 
Sutkowa;Sutków;Sutkowa;CAB 
Szczytników-Parceli;Szczytniki-Parcele;Szczytnik-Parcela;ACABBA ADACBABA 
Wieścicic;Wieścice;Wieścicica;ADACABB 
Dupaków;Dupaki;Dupak;ABAC 
Laseczna Małego;Laseczno Małe;Laseczna Mały;CAB CAB 
Strzeszkowic Dużych Drugich;Strzeszkowice Duże Drugie;Strzeszkowica Duży Drugie;ADACABB AAEA AGCF 
Witowa;Witów;Witowa;CAB 
Za Sanoczkiem;Za Sanoczkiem;Ze Sanoczek;AEBAA ACABBA 
