Dopełniacz;Mianownik;Wynik Stemmera
Smerzyna;Smerzyn;Smerzyna
Skidniówka;Skidniówek;Skidniówka
Sacharków;Sacharki;Sacharek
Grabanowa-Kolonii;Grabanów-Kolonia;Grabanowa-Kolonia
Młynów Strachockich;Młyny Strachockie;Młyn Strachocki
Zaczarnia;Zaczarnie;Zaczarnia
Żabina-Gąsiorów;Żabino-Gąsiory;Żabina-Gąsior
Pod Chełmkiem;Pod Chełmkiem;Poda Chełmek
Janaszówka;Janaszówek;Janaszówka
Wodynówek;Wodynówki;Wodynówka
Pieńków Dębowieckich;Pieńki Dębowieckie;Pieniek Dębowiecki
Grzebienia;Grzebień;Grzebienie
Modliszewka;Modliszewko;Modliszewka
Mątewek Drugich;Mątewki Drugie;Mątewka Drugie
Krempach;Krempachy;Krempo
Klonowa Dolnego;Klonowo Dolne;Klonowa Dolny
Gawronic;Gawronice;Gawronica
Soszowa;Soszów;Soszowa
Likowa;Likowo;Likowa
Morzęcina;Morzęcino;Morzęcina
Przypuścia;Przypuść;Przypuście
Wielbrandowa;Wielbrandowo;Wielbrandowa
Do Płachcioka;Do Płachcioka;Da Płachciok
Kolonii Węgrzynowa;Kolonia Węgrzynów;Kolonia Węgrzynowa
Cieślów;Cieśle;Cieśla
Marcinów;Marciny;Marcin
Komierówka;Komierówko;Komierówka
Józefków;Józefki;Józefek
Godziętów;Godziętowy;Godzięt
Podborzan;Podborzany;Podborzanin
Łąkocina;Łąkocin;Łąkocina
Malech;Malechy;Malecha
Noskowa;Noskowo;Noskowa
Domaniża;Domaniż;Domaniże
Marczowa;Marczów;Marczowa
Nadwodą;Nadwodą;Nadwoda
Stepnicy-Osiedla;Stepnica-Osiedle;Stepnik-Osiedle
Brudnowa Czwartego;Brudnów Czwarty;Brudnowa Czwarty
Kolonii Szczenurza;Kolonia Szczenurze;Kolonia Szczenurza
Starych Duchen;Stare Duchny;Stara Duchna
Wichertowa;Wichertowo;Wichertowa
Kolonii Strzyżewic;Kolonia Strzyżewice;Kolonia Strzyżewica
Mrowisk Dużych;Mrowiska Duże;Mrowisko Duży
Stęszyc;Stęszyce;Stęszyca
Owczych Błot;Owcze Błota;Owczy Błota
Osiedla Generała Władysława Sikorskiego;Osiedle Generała Władysława Sikorskiego;Osiedle Generał Władysława Sikorski
Pogórcza;Pogórcze;Pogórcz
Maczug;Maczugi;Maczuga
Trzemeśni;Trzemeśnia;Trzemeśnie
Łaszewa-Pieniek;Łaszewo-Pieńki;Łaszewo-Pieniek
Siedmicy;Siedmica;Siedmik
Jasienieńca Iłżeckiego Górnego;Jasieniec Iłżecki Górny;Jasienieniec Iłżecki Górny
Nowych Łabędzi;Nowe Łabędzie;Nowy Łabędź
Kolonii Żółwiej Błoci;Kolonia Żółwia Błoć;Kolonia Żółwa Błoć
Osiedla Noclegów;Osiedle Noclegi;Osiedle Nocleg
Zawad-Tworek;Zawady-Tworki;Zawada-Tworek
Dachnowa;Dachnów;Dachnowa
Mniowic;Mniowice;Mniowica
Gawronieńca-Kolonii;Gawroniec-Kolonia;Gawronieniec-Kolonia
Sroczkowa Bankowego;Sroczków Bankowy;Sroczkowa Bankowy
Bondar;Bondary;Bondara
Lisaków;Lisaki;Lisak
Smolan;Smolany;Smolana
Gór Lasochowskich;Góry Lasochowskie;Gór Lasochowski
Kwitajn;Kwitajny;Kwitajn
Gordejek;Gordejki;Gordejka
Bieław;Bieławy;Bieława
Cierplewa;Cierplewo;Cierplewa
Tatianówki;Tatianówka;Tatianówki
Maślakowic;Maślakowice;Maślakowica
Styłów;Styły;Stył
Kolonii Zakrzyc;Kolonia Zakrzyce;Kolonia Zakrzyca
Boguszów Starych;Bogusze Stare;Bogusz Stara
Kolonii Derca Drugiego;Kolonia Derc Drugi;Kolonia Derca Drugi
Czerwionki;Czerwionka;Czerwionek
Woli Studzieńskiej;Wola Studzieńska-Kolonia;Woli Studzieńska
Rolnowa;Rolnowo;Rolnowa
Pomianek;Pomianki;Pomianka
Huty Lubyckiej;Huta Lubycka;Hut Lubycka
Nowego Jorku;Nowy Jork;Nowy Jorek
Wilkówca;Wilkówiec;Wilkówca
Kamiona Poduchownego;Kamion Poduchowny;Kamię Poduchowny
Brzuzego;Brzuze;Brzuzy
Dziarn;Dziarny;Dziarn
Gizałek-Lasu;Gizałki-Las;Gizałka-Las
Świerczyńska;Świerczyńsko;Świerczyńska
Podgościnieńca;Podgościniec;Podgościnieniec
Kolonii Popielżyna;Kolonia Popielżyn-Zawady;Kolonii Popielżyna
Kuleszek Małych;Kuleszki Małe;Kuleszka Mała
Biernacików;Biernaciki;Biernacik
Bycza;Bycz;Bycza
Kolonii Sarny Małe;Kolonia Sarny Małe;Kolonia Sarn Mała
Świętouścia;Świętouść;Świętouście
Wiewióróowa Rządowego;Wiewiórów Rządowy;Wiewióróowa Rządowy
Biezdrowa-Hub;Biezdrowo-Huby;Biezdrowa-Hub
Przysłonek;Przysłonki;Przysłonka
Świeradowa-Zdroju;Świeradów-Zdrój;Świeradowa-Zdrój
Na Michałowie;Na Michałowie;Ne Michał
Socałów;Socały;Socał
Starych Grudzy;Stare Grudze;Stara Gruga
Migówka;Migówko;Migówka
Malborka;Malbork;Malborek
Jaworowa;Jaworów;Jaworowa
Lubieszcza;Lubieszcze;Lubieszcz
Lechowych Potoków;Lechowe Potoki;Lechowy Potok
Piechotnych;Piechotne;Piechotny
Podcisówka;Podcisówek;Podcisówka
Niepołcka;Niepołcko;Niepołcka
Woli Gałeckiej;Wola Gałecka;Wol Gałecka
Węgrzec Wielkich;Węgrzce Wielkie;Węgrzec Wielki
Obidówka;Obidówek;Obidówka
Mańków;Mańki;Maniek
Pstrowic;Pstrowice;Pstrowica
Witkowic Górnych;Witkowice Górne;Witkowica Górny
Koconia;Kocoń;Koconia
Kurzątek;Kurzątki;Kurzątko
Kolonii Orzechowicz;Kolonia Orzechowicze;Kolonia Orzechowicz
Sukowskiej Woli;Sukowska Wola;Sukowska Wol
Między Chałupkami;Między Chałupkami;Miądz Chałupka
Liszki Dolnej;Liszka Dolna;Liszki Dolna
Starego Bukowiec-Pustkowca;Stary Bukowiec-Pustkowia;Starego Bukowiec-Pustkowiec
Nowej Oleszny;Nowa Oleszna;Nowa Oleszny
Budek Szczęśliwickich;Budki Szczęśliwickie;Budek Szczęśliwicki
Radyszyna;Radyszyn;Radyszyna
Moczyłek;Moczyłki;Moczyłka
Westrzy;Westrza;Wester
Wardęgówka;Wardęgówko;Wardęgówka
Nowego Marcinkowa;Nowe Marcinkowo;Nowy Marcinkowa
Solna;Solno;Solna
Nowych Dąbrowic;Nowe Dąbrowice;Nowy Dąbrowica
Kolonii Kuczyna;Kolonia Kuczyn;Kolonia Kuczyna
Bud Dąbrowskich;Budy Dąbrowskie;Buda Dąbrowski
Za Ogrodem;Za Ogrodem;Ze Ogród
Perzyc;Perzyce;Perzyca
Franowa;Franowo;Franowa
Górnego Konieńca;Górny Koniec;Górny Konieniec
Futomy Górnej;Futoma Górna;Futom Górna
Nowego Budzisławia;Nowy Budzisław;Nowy Budzisławie
Bukowego Gronia;Bukowy Groń;Bukowy Gronia
Grabna;Grabno;Grabna
Starych Krzywek;Stare Krzywki;Stara Krzywka
Madoniów;Madonie;Madonium
Zubrzy;Zubrza;Zubrze
Manina;Manin;Manina
Kolonii Gołoniw;Kolonia Gołoniwy;Kolonia Gołoniwo
Gut-Marianki;Guty-Marianka;Gut-Marianka
Jawiszowic;Jawiszowice;Jawiszowica
Kolonii Rzeszotkowa;Kolonia Rzeszotków;Kolonia Rzeszotkowa
Wójcicic Małych;Wójcice Małe;Wójcicica Mała
Bronisz;Bronisze;Bronisz
Nowego Wardzynia;Nowy Wardzyń;Nowy Wardzynia
Sieniewic;Sieniewice;Sieniewica
Kolonii Janowca;Kolonia Janowiec-Jastrząbki;Kolonii Janowiec
Wąglina;Wąglin;Wąglina
Getta Pierwszego;Getto Pierwsze;Getto Pierwszy
Zimnic Wielkich;Zimnice Wielkie;Zimnica Wielki
Na Podłączu;Na Podłączu;Ne Podłącze
Topoli Poduchownej;Topola Poduchowna;Topol Poduchowna
Chomińskiego;Chomińskie;Chomiński
Łysołaj-Kolonii;Łysołaje-Kolonia;Łysołaj-Kolonia
Żytkowic;Żytkowice;Żytkowica
Zwardonia;Zwardoń;Zwardonia
Wybudowania pod Wąwelno;Wybudowanie pod Wąwelno;Wybudowanie poda Wąwelna
Matyków;Matyki;Matyk
Borsuk-Kolonii;Borsuki-Kolonia;Borsuk-Kolonia
Błotek;Błotka;Błotek
Błot Kruplińskich;Błota Kruplińskie;Błota Krupliński
Rumunek Rudzkich;Rumunki Rudzkie;Rumunek Rudzki
Jaworzyny Drugiej;Jaworzyna Druga;Jaworzyn Druga
Zadolinia;Zadolinie;Zadolinia
Pogościa;Pogoście;Pogość
Sadkowic-Gościńca;Sadkowice-Gościniec;Sadkowica-Gościniec
Zrecza Chałupczańskiego;Zrecze Chałupczańskie;Zrecze Chałupczański
Pościenia-Wsi;Poścień-Wieś;Poścień-Ws
Kwaczały;Kwaczała;Kwaczał
Łubowa;Łubowo;Łubowa
Sochoń;Sochonie;Sochoń
Osieczna-Kolonii;Osieczno-Kolonia;Osieczna-Kolonia
Małych Domacyn;Małe Domacyny;Mała Domacyn
Kolonii Kolna;Kolonia Kolno;Kolonia Kolna
Kolonii Maciejowa Starego;Kolonia Maciejów Stary;Kolonia Maciejowa Stary
Wałowic-Kolonii;Wałowice-Kolonia;Wałowica-Kolonia
Wyszonek-Wojciech;Wyszonki-Wojciechy;Wyszonka-Wojciecha
Małego Landka;Mały Landek;Mały Landka
Kamesznicy;Kamesznica;Kamesznik
Wądołów;Wądoły;Wądół
Przemkowa;Przemków;Przemkowa
Dolnich Prokocicic;Dolnie Prokocice;Dolni Prokocicica
Suchowolców;Suchowolce;Suchowolec
Zarzecza Drugiego;Zarzecze Drugie;Zarzecze Drugi
Wiśniowa;Wiśniów;Wiśniowa
Pułtuska;Pułtusk;Pułtuska
Morawina;Morawin;Morawina
Choroman-Witnic;Choromany-Witnice;Choroman-Witnica
Hutnej Wsi;Hutna Wieś;Hutna Ws
Wróblinieńca;Wróbliniec;Wróblinieniec
Przybinia;Przybiń;Przybinia
Budr;Budry;Budra
Gawronów-Parceli;Gawrony-Parcela;Gawron-Parcela
Sinek;Sinki;Sinka
Woli Krzemienieckiej;Wola Krzemieniecka;Wol Krzemieniecka
Kolonii Byczyny;Kolonia Byczyna;Kolonia Byczyn
Czerewek;Czerewki;Czerewka
Miś;Misie;Miś
Bystrego Dolnego;Bystre Dolne;Bystry Dolny
Anielówki;Anielówka;Anielówki
Huty Starej;Huta Stara;Hut Stara
Sibery;Sibera;Siber
Katarzynki;Katarzynka;Katarzynki
Nowych Herbów;Nowe Herby;Nowy Herb
Katarzynek;Katarzynki;Katarzynka
Kruplina-Barbarówki;Kruplin-Barbarówka;Kruplina-Barbarówka
Brześcia Nowego;Brzeście Nowe;Brzeście Nowy
Kolonii Woli Obszańskiej;Kolonia Wola Obszańska;Kolonia Wol Obszańska
Górek Pierwszych;Górki Pierwsze;Górka Pierwsza
Kolonii Podlodowa;Kolonia Podlodów;Kolonia Podlodowa
Czajów;Czaje;Czaj
Nowego Rokicia;Nowe Rokicie;Nowy Rokicia
Nowych Tłok;Nowe Tłoki;Nowy Tłok
Gargasów;Gargasy;Gargas
Brylewa;Brylewo;Brylewa
Miziołów;Mizioły;Miziół
Pitunków;Pitunki;Pitunek
Kolonii Starego Jeżewa;Kolonia Stare Jeżewo;Kolonia Stary Jeżewa
Broniewa;Broniewo;Broniewa
Piaszna-Wybudowań;Piaszno-Wybudowania;Piaszna-Wybudowanie
Łąk Zwiastowych;Łąki Zwiastowe;Łąk Zwiastowa
Sadłoga;Sadłóg;Sadłoga
Cyganowic;Cyganowice;Cyganowica
Białek;Białki;Białka
Białki;Białka;Białek
Podbukowa;Podbuków;Podbukowa
Laskowic-Kolonii;Laskowice-Kolonia;Laskowica-Kolonia
Kuczy;Kucze;Kucza
Kempingów;Kempingi;Kemping
Śmiertnego Dębu;Śmiertny Dąb;Śmiertne Dąb
Sierakowa Śląskiego;Sieraków Śląski;Sierakowa Śląski
Uścia Solnego;Uście Solne;Uście Solny
Zadołków;Zadołki;Zadołek
Kolonii Buczyna Szlacheckiego;Kolonia Buczyn Szlachecki;Kolonia Buczyna Szlachecki
Kucharzowic;Kucharzowice;Kucharzowica
Sianożęt;Sianożęty;Sianożęt
Osiedla Wybickiego;Osiedle Wybickiego;Osiedle Wybicki
Filoch;Filochy;Filoch
Masłowa Pierwszego;Masłów Pierwszy;Masłowo Pierwszy
Kownatek-Falęcina;Kownatki-Falęcino;Kownatka-Falęcina
Pod Połamańcem;Pod Połamańcem;Poda Połamaniec
Kornic;Kornice;Kornica
Gleszczonka;Gleszczonek;Gleszczonka
Kolonii Kozinieńca;Kolonia Koziniec;Kolonia Kozinieniec
Koziej Ulicy;Kozia Ulica;Koziej Ulica
Klwatów-Dworu;Klwaty-Dwór;Klwat-Dwór
Chrostowa;Chrostowo;Chrostowa
Suliradzic-Gajówki;Suliradzice-Gajówka;Suliradzica-Gajówka
Wydmin;Wydminy;Wydmina
Olekszyna;Olekszyn;Olekszyna
Lubotynia;Lubotyń;Lubotynia
Gostchorzy;Gostchorz;Gostchor
Małego Mikołajówka;Mały Mikołajówek;Mały Mikołajówka
Sońska;Sońsk;Sońska
Miernowa;Miernów;Miernowa
W Liniach;W Liniach;W Linia
Pietrowic;Pietrowice;Pietrowica
Łączkowic;Łączkowice;Łączkowica
Głębocka;Głębock;Głębocka
Skutków;Skutki;Skutek
Pobabia;Pobabie;Pobabia
Rozwila;Rozwil;Rozwila
Samoklęski-Kolęsk PierwszKolonii;Samoklęski-Kolonia Pierwsza;Samoklęska-Kolęsk PierwszKolonia
Siernicz Wielkich;Siernicze Wielkie;Siernicz Wielki
Komarowa;Komarowo;Komarowa
Głębocza;Głębocz;Głębocze
Milanowa;Milanów;Milanowa
Dobrogościcic;Dobrogościce;Dobrogościcica
Żabinieńca;Żabiniec;Żabinieniec
Woli Marzeńskiej;Wola Marzeńska;Wol Marzeńska
Kruklanek;Kruklanki;Kruklanka
Chotla Czerwonego;Chotel Czerwony;Chotla Czerwony
Mąkosów Nowych;Mąkosy Nowe;Mąkos Nowy
Dębowej Łęki;Dębowa Łęka;Dębowa Łęk
Smolna;Smolno;Smolna
Mierczan;Mierczany;Mierczan
Czerwięcina;Czerwięcino;Czerwięcina
Bieniewca;Bieniewiec;Bieniewca
Kolonii Łanów Małych;Kolonia Łany Małe;Kolonia Łan Mała
Nad Białą;Nad Białą;Nada Biała
Nowego Borówka;Nowe Borówko;Nowy Borówka
Za Jazem;Za Jazem;Ze Jaz
Żbina;Żbin;Żbina
Przybina;Przybin;Przybina
Gadomca-Jędryków;Gadomiec-Jędryki;Gadomca-Jędryk
Osieńczuków;Osieńczuki;Osieńczuk
Nowych Domów;Nowe Domy;Nowy Dom
Lipiego;Lipie;Lipi
Zabliszcza;Zabliszcze;Zabliszcza
Korzecka;Korzecko;Korzecek
Wymysłowa Kurzelowskiego;Wymysłów Kurzelowski;Wymysłowo Kurzelowski
Pilasówki;Pilasówka;Pilasówki
Kupientyna;Kupientyn;Kupientyna
Klementowa;Klementowo;Klementowa
Stawków Cieciułowskich;Stawki Cieciułowskie;Stawek Cieciułowski
Nad Kamieńcem;Nad Kamieńcem;Nada Kamieniec
Łaznowskiej Woli;Łaznowska Wola;Łaznowska Wol
Roklewa;Roklewo;Roklewa
Ostrowów Baranowskich;Ostrowy Baranowskie;Ostrów Baranowski
Nowej Zblichy;Nowa Zblicha;Nowa Zblich
Rozdrażewa;Rozdrażew;Rozdrażewa
Obłuża Leśnego;Obłuże Leśne;Obłuża Leśny
Turznicy;Turznica;Turznik
Sarek;Sarki;Sarka
Turznic;Turznice;Turznica
Torfia;Torfie;Torfia
Pozdżenia;Pozdżeń;Pozdżenie
Subkowskiego Pola;Subkowskie Pole;Subkowski Pola
Zdanów;Zdany;Zdan
Błagodaci;Błagodać;Błagodat
Kolonii Mistowa;Kolonia Mistów;Kolonia Mistowa
Kępy Troszyńskiej;Kępa Troszyńska;Kęp Troszyńska
Korzeniowsckich;Korzeniowscy;Korzeniowscki
Pułazia;Pułazie;Pułaź
Gryfówka;Gryfówek;Gryfówka
Janowic;Janowice;Janowica
Ku Jaronowicom;Ku Jaronowicom;Ke Jaronowica
Zalesia-Golanek;Zalesie-Golanki;Zaleś-Golanka
Stołuńska;Stołuńsko;Stołuńska
Rożniatowa-Kolonii;Rożniatów-Kolonia;Rożniatow-Kolonia
Bałamutowa;Bałamutowo;Bałamutowa
Wilkowa Małego;Wilkowo Małe;Wilkowa Mały
Filipowa Drugiego;Filipów Drugi;Filipowa Drugi
Magierów;Magiery;Magier
Osiedla Bulwarów;Osiedle Bulwary;Osiedle Bulwar
Brzozowa-Czarów;Brzozowo-Czary;Brzozowa-Czar
Osiedla Rosty;Osiedle Rosta;Osiedle Rost
Krajewa;Krajewo;Krajewa
Świerkowej Góry;Świerkowa Góra;Świerkowa Gór
Paczkówka;Paczkówek;Paczkówka
Osiedla za Torem;Osiedle za Torem;Osiedle ze Tor
Koło Jeziora;Koło Jeziora;Koła Jezioro
Drożdżyc;Drożdżyce;Drożdżyca
Podhala;Podhale;Podhal
Czerśli-Podbagnia;Czerśl-Podbagnie;Czerśl-Podbagnia
Kotowic-Kolonii;Kotowice-Kolonia;Kotowica-Kolonia
Kopców;Kopce;Kopiec
Nowych Faszczyczyc;Nowe Faszczyce;Nowy Faszczyczyca
Osiedla Studenckiego;Osiedle Studenckie;Osiedle Studencki
Sieniowa;Sieniów;Sieniowa
Chmielewa Wielkiego;Chmielewo Wielkie;Chmielew Wielki
Szopienic;Szopienice;Szopienica
Dankowa;Danków;Dankowa
Bednar Górnych;Bednary Górne;Bednar Górny
Pępkowa;Pępkowo;Pępkowa
Mieszków-Zawad;Mieszki-Zawady;Mieszek-Zawada
Ulicy-Pola;Ulica-Pole;Ulica-Pola
Olszyca Szlacheckiego;Olszyc Szlachecki;Olszyca Szlachecki
Rembówka;Rembówko;Rembówka
Kolonii Płoni;Kolonia Płonie;Kolonia Płoń
Dakowa;Daków;Dakowa
Tarninin;Tarniny;Tarninina
Leśniowic-Kolonii;Leśniowice-Kolonia;Leśniowica-Kolonia
Leleków;Leleki;Lelek
Na Koniec;Na Koniec;Ne Koniec
Krasek;Kraski;Kraska
Łykowego;Łykowe;Łykowy
Dołów Biskupich;Doły Biskupie;Dół Biskupi
Prohalina;Prohalino;Prohalina
Bukanowa;Bukanowo;Bukanowa
Goręd;Gorędy;Goręd
Czosnowa;Czosnowo;Czosnowa
Za Ostrą Górą;Za Ostrą Górą;Ze Ostra Góra
Zakrajniaków;Zakrajniaki;Zakrajniak
Czyżewa-Rusi-Wsi;Czyżew-Ruś-Wieś;Czyżewa-Rusia-Ws
Kącka;Kąck;Kącka
Woli Pożdżenickiej;Wola Pożdżenicka;Wol Pożdżenicka
Starego Zajączkowa;Stary Zajączków;Stary Zajączkowa
Żabina Łukowskiego;Żabin Łukowski;Żabina Łukowski
Staszkowa;Staszków;Staszkowa
Wybudowań Dąbrowskich;Wybudowania Dąbrowskie;Wybudowanie Dąbrowski
Fort;Forty;Fort
Ameryki;Ameryka;Ameryk
Leśniczówki Skarżyska Kościelnego;Leśniczówka Skarżysko Kościelne;Leśniczówka Skarżysko Kościelny
Chaberkowa;Chaberkowo;Chaberkowa
Gogołowic;Gogołowice;Gogołowica
Kwiedziny;Kwiedzina;Kwiedziny
Huty Błędowskiej;Huta Błędowska;Hut Błędowska
Podmurowanieńca;Podmurowaniec;Podmurowanieniec
Koźniewic;Koźniewice;Koźniewica
Migdałowa;Migdałów;Migdałowa
Ryni;Ryń;Ryni
Kamińska;Kamińsko;Kamińska
Tresty;Tresta;Trest
Wieliszewa;Wieliszew;Wieliszewo
Głuchaczek;Głuchaczki;Głuchaczka
Runka;Runek;Runka
Bogoniowic;Bogoniowice;Bogoniowica
Pomiarów;Pomiary;Pomiar
Truskolas;Truskolasy;Truskolasa
Za Torfiskiem;Za Torfiskiem;Ze Torfisko
Brudzawek;Brudzawki;Brudzawka
Zasmolnicza;Zasmolnicze;Zasmolnicz
Emanówka;Emanówek;Emanówka
Za Białką;Za Białką;Ze Białka
Choczewka;Choczewko;Choczewka
Krzów-Parceli;Krze-Parcela;Krz-Parcela
Kolonii Hołowienek;Kolonia Hołowienki;Kolonia Hołowienka
Kolonii Gradoczna;Kolonia Gradoczno;Kolonia Gradoczna
Widźgowa;Widźgowo;Widźgowa
Starych Rzewusek;Stare Rzewuski;Stara Rzewuska
Przedłuża;Przedłuż;Przedłuża
Kolonii Suchego Lipia;Kolonia Suche Lipie;Kolonia Suchy Lipia
U Klocków;U Klocków;U Klocek
Emilianowa;Emilianowo;Emilianowa
Strzeżowa Pierwszego;Strzeżów Pierwszy;Strzeżowa Pierwszy
Morawianek;Morawianki;Morawianka
Uścian Małych;Uściany Małe;Uścian Mała
Stołczna;Stołczno;Stołczna
Drobnina;Drobnin;Drobnina
Kaniej Góry;Kania Góra;Kania Gór
Kwiczali;Kwiczale;Kwiczal
Trachów;Trachy;Trach
Bojewa;Bojewo;Bojewa
Budek Skaryszewskich;Budki Skaryszewskie;Budek Skaryszewski
Bławatek;Bławatki;Bławatek
Pod Łowcami;Pod Łowcami;Poda Łowiec
Olecka-Kolonii;Olecko-Kolonia;Olecek-Kolonia
Kolonii Kiwit;Kolonia Kiwity;Kolonia Kiwit
Bolkowa-Zdroju;Bolków-Zdrój;Bolkowa-Zdrój
Zabrzezinia;Zabrzezinie;Zabrzezinia
Sztokowa;Sztokowo;Sztokowa
Rożyńska Wielkiego;Rożyńsk Wielki;Rożyńska Wielki
Spław Pierwszych;Spławy Pierwsze;Spław Pierwsza
Opatkowic Drewnianych;Opatkowice Drewniane;Opatkowica Drewniany
Osiedla na Górce;Osiedle na Górce;Osiedle ne Górka
Małej Widełki;Mała Widełka;Mała Widełki
Kasieńczarzy;Kasieńczarze;Kasieńczarz
Krzęcina;Krzęcin;Krzęcina
Skorucina;Skorucin;Skorucina
Błonic;Błonice;Błonica
Nowej Dąbi;Nowa Dąbia;Nowa Dąbie
Ludwikowa Dolnego;Ludwików Dolny;Ludwikowa Dolny
Kurantów;Kuranty;Kurant
Zagaja Smrokowskiego;Zagaje Smrokowskie;Zagaj Smrokowski
Mszana;Mszano;Mszana
Białobłot;Białobłoty;Białobłoto
Zawad-Parceli;Zawady-Parcele;Zawada-Parcela
Miglów;Migle;Migl
Taszowa;Taszów;Taszowa
Cieszanowic;Cieszanowice;Cieszanowica
Kumowa Plebańskiego;Kumów Plebański;Kumowa Plebański
Czarnowęsów;Czarnowęsy;Czarnowęs
Dziebędowa;Dziebędów;Dziebędowa
Szparek;Szparki;Szparka
Leśnej Drogi;Leśna Droga;Leśna Dróg
Strębców;Strębce;Strębiec
Kolonii Buska;Kolonia Busko;Kolonia Buska
Białobłot;Białobłota;Białobłoto
Małolesia;Małolesie;Małoleś
Kolonii Nowego Jasienia;Kolonia Nowy Jasień;Kolonia Nowy Jasienie
Zawitały;Zawitała;Zawitał
Motyczyna;Motyczyn;Motyczyna
Jory Małej;Jora Mała;Jor Mała
Chojen-Zatorza;Chojny-Zatorze;Chojna-Zatorze
Zemanówki;Zemanówka;Zemanówki
Bukowca nad Pilicą;Bukowiec nad Pilicą;Bukowiec nada Pilica
Ciełuszek;Ciełuszki;Ciełuszka
Ciemnic;Ciemnice;Ciemnica
Świekatówka;Świekatówko;Świekatówka
Żerdzi;Żerdź;Żerdzie
Ryna;Ryn;Ryna
Osowna;Osowno;Osown
Stępowa;Stępowo;Stępowa
Krasnej Wsi;Krasna Wieś;Krasna Ws
Lubotynia-Kolonii;Lubotyń-Kolonia;Lubotynia-Kolonia
Jarca;Jarc;Jarzec
Zglenic-Bud;Zglenice-Budy;Zglenica-Buda
Majkowa-Osiedla;Majków-Osiedle;Majkowa-Osiedle
Jarów;Jary;Jar
Bud Kozickich;Budy Kozickie;Buda Kozicki
Lipowego Słopnickiego;Lipowe Słopnickie;Lipowy Słopnicki
Radziemic WieStarej;Radziemice-Stara Wieś;Radziemic WieStara
Solanek;Solanki;Solanka
Goworowic;Goworowice;Goworowica
Dokudowa Pierwszego;Dokudów Pierwszy;Dokudowa Pierwszy
Tykocina;Tykocin;Tykocina
Długosów;Długosy;Długos
Palędzia Dolnego;Palędzie Dolne;Palędzie Dolny
Markocicic;Markocice;Markocicica
Starych Morawiec;Stare Morawce;Stara Morawiec
Do Judki;Do Judki;Da Judka
Bud Biejkowskich;Budy Biejkowskie;Buda Biejkowski
Garska;Garsk;Garsko
Hannny;Hanna;Hannna
Węglowic;Węglowice;Węglowica
Pod Dział;Pod Dział;Poda Dział
Ziemlina;Ziemlin;Ziemlina
Śmieszkowa;Śmieszków;Śmieszkowa
Nowego Jaranówka;Nowy Jaranówek;Nowy Jaranówka
Pod Zarębę;Pod Zarębę;Poda Zaręba
Czerniejewa-Odbudowy;Czerniejewo-Odbudowa;Czerniejewa-Odbudowa
Miękini;Miękinia;Miękini
Bud Kumińskich;Budy Kumińskie;Buda Kumiński
Szubska Małego;Szubsk Mały;Szubsko Mały
Żabowa Dolnego;Żabowo Dolne;Żabowa Dolny
Huty-Strzelc;Huta-Strzelce;Hut-Strzelc
Drabów Pierwszych;Draby Pierwsze;Drab Pierwsza
Lenartowa;Lenartowo;Lenartowa
Zaciszowic;Zaciszowice;Zaciszowica
Mroczkowa-Kamionki;Mroczków-Kamionka;Mroczkowa-Kamionka
Świecia Kołobrzeskiego;Świecie Kołobrzeskie;Świecie Kołobrzeski
Słupi Kapitulnej;Słupia Kapitulna;Słup Kapitulna
Pniewłego Małwa;Pniewo Małe;Pniewły Małwa
Moczydeł-Dubin;Moczydły-Dubiny;Moczydło-Dubin
Przed Kanałem;Przed Kanałem;Przeda Kanał
Lagrów;Lagry;Lagier
Do Michalaka;Do Michalaka;Da Michalak
Krajgaja;Krajgaje;Krajgaj
Bloku Dobryszyc;Blok Dobryszyce;Blok Dobryszyca
Kalmuz;Kalmuzy;Kalmuza
Kołodna;Kołodno;Kołodna
Flisówki;Flisówka;Flisówki
Gruzów;Gruzy;Gruz
Kowalewa-Opactwa;Kowalewo-Opactwo;Kowalewa-Opactwo
Biskupic-Kolonii;Biskupice-Kolonia;Biskupic-Kolonia
Popowa-Parceli;Popowo-Parcele;Popowa-Parcela
Żelkówka;Żelkówko;Żelkówka
Kolonii Siennicy Małej;Kolonia Siennica Mała;Kolonia Siennik Mała
Rogowa Dużego;Rogów Duży;Rogowa Duży
Swobody;Swoboda;Swobody
Kolonii Kazimierzewa;Kolonia Kazimierzew;Kolonia Kazimierzewo
Więcmierzyc;Więcmierzyce;Więcmierzyca
Podkrzacza;Podkrzacze;Podkrzacz
Osiedla Jana Sobieskiego;Osiedle Jana Sobieskiego;Osiedle Jan Sobieski
Omuli;Omule;Omula
Królowego Stojła;Królowe Stojło;Królowy Stojło
Kolonii Domaniewic;Kolonia Domaniewice;Kolonia Domaniewica
Nowego Siedliska;Nowe Siedlisko;Nowy Siedlisko
Oka;Oko;Oka
Do Nowaków;Do Nowaków;Da Nowak
Łonieńca;Łoniec;Łonieniec
Gass;Gassy;Gassa
Zofijek;Zofijki;Zofijka
Siemiątkowa-Siódmaczki;Siemiątkowo-Siódmaczka;Siemiątkowa-Siódmaczek
Drzeńska Wielkiego;Drzeńsk Wielki;Drzeńska Wielki
Kałków;Kałkowy;Kałek
Wielkiego Lubienia;Wielki Lubień;Wielki Lubienie
Skoroszek;Skoroszki;Skoroszka
Czarocina;Czarocin;Czarocina
