Dopełniacz;Mianownik;Wynik Stemmera
Myszczyna;Myszczyn;Myszczyna
Trumin;Truminy;Trumina
Lubaczowa;Lubaczów;Lubaczowy
Kolonii Skupowa;Kolonia Skupowo;Kolonia Skupowy
Miechowa-Charsznicy;Miechów-Charsznica;Miechowy-Charsznik
Niżniego Skrzypnego;Niżnie Skrzypne;Niżni Skrzypny
Ostrzy;Ostrza;Ostrze
Szczepankowic;Szczepankowice;Szczepankowica
Kolonii Jasenia;Kolonia Jaseń;Kolonia Jasenie
Jarużyna-Kolonii;Jarużyn-Kolonia;Jarużyna-Kolonia
Mochowa;Mochów;Mochowy
Krychóowa;Krychów;Krychóowy
Grotkowa;Grotkowo;Grotkowy
Marynowa;Marynów;Marynowy
Archutówka;Archutówko;Archutówka
Na Wapelną;Na Wapelną;Ny Wapelny
Starej Kopany;Stara Kopana;Stara Kopany
Smółek;Smółki;Smółka
Milewka Odłogów;Milewko Odłogi;Milewka Odłóg
Polskiej Nowej Wsi;Polska Nowa Wieś;Polski Nowy Wszy
Urla;Urle;Urla
Gąsówki-Ossego;Gąsówka-Osse;Gąsówka-Ossy
Boroszowa;Boroszów;Boroszowy
Szynkarkowej Ulicy;Szynkarkowa Ulica;Szynkarkowy Ulica
Osiedla Uroczego;Osiedle Urocze;Osiedle Uroczy
Podglinic;Podglinice;Podglinica
Pazurowic;Pazurowice;Pazurowica
Stabrowa za Szosą;Stabrów za Szosą;Stabrowy zy Szosa
Wojnów Szubów;Wojny-Szuby Szlacheckie;Wojnów Szub
Uścikowa;Uścikowo;Uścikowy
Spądoszyna;Spądoszyn;Spądoszyna
Starego Rębkowa;Stary Rębków;Stary Rębkowy
Polnej;Polna;Polny
Paciejewa;Paciejew;Paciejewa
Dory;Dora;Dor
Stefankowa;Stefanków;Stefankowy
Polna;Polno;Polny
Kubińcowej;Kubińcowa;Kubińcowy
Żędowa;Żędowo;Żędowy
Łochyńska;Łochyńsko;Łochyński
Obli;Obla;Obel
Kawówki Niżnej;Kawówka Niżna;Kawówka Niżny
Jaroszewic Czwartych;Jaroszewice Czwarte;Jaroszewica Czwarty
Jerkowa;Jerkowo;Jerkowy
Dobrzanowa;Dobrzanów;Dobrzanowy
Krzekotowa;Krzekotów;Krzekotowy
Niezabyszewka;Niezabyszewko;Niezabyszewka
Kaczorkowa;Kaczorków;Kaczorkowy
Starych Grodzkich;Stare Grodzkie;Stary Grodzki
Dobiegały;Dobiegała;Dobiegał
Kępy Kalnickiej;Kępa Kalnicka;Kęp Kalnicki
Białut;Białuty;Białuto
Gór Wysokich;Góry Wysokie;Gór Wysoki
Ulatowa-Pogorzeli;Ulatowo-Pogorzel;Ulatowy-Pogorzel
Kolonii Bąkowa;Kolonia Bąków;Kolonia Bąkowy
Przedmieścia Kołobrzeskiego;Przedmieście Kołobrzeskie;Przedmieście Kołobrzeski
Szarłata;Szarłat;Szarłata
Murowanek;Murowanki;Murowanka
Kolonii Lipska;Kolonie Lipsk;Kolonia Lipski
Żelazowej Woli;Żelazowa Wola;Żelazowy Wol
Strękowej Góry;Strękowa Góra;Strękowy Góry
Fijaków;Fijaki;Fijak
Wichrowa;Wichrów;Wichrowy
Wegeszkich;Wegeszkie;Wegeszki
Borowej Karczmy;Borowa Karczma;Borowy Karczma
Piechowic;Piechowice;Piechowica
Osięcin-Probostwa;Osięciny-Probostwo;Osięcina-Probostwo
Suserskiej Wsi;Suserska Wieś;Suserski Wszy
Kolonii Janowskiej;Kolonia Janowska;Kolonia Janowski
Ziębic;Ziębice;Ziębica
Przybowa;Przybowo;Przybowa
Romanów;Romany;Roman
Radziszowa;Radziszów;Radziszowy
Dziemionnny;Dziemionna;Dziemionnny
Kolonii Sobianowic;Kolonia Sobianowice;Kolonia Sobianowica
Butlerowa;Butlerów;Butlerowy
Kolonii Lubiewka;Kolonia Lubiewko;Kolonia Lubiewka
Jaksonowa;Jaksonów;Jaksonowy
Roszków-Bieńków;Roszki-Bieńki;Roszek-Bieniek
Strzybogi;Strzyboga;Strzybogi
Kolonii Krzywego Koła;Kolonia Krzywe Koło;Kolonia Krzywy Koł
Dolnej Grupy;Dolna Grupa;Dolny Grup
Koło Ondronowych;Koło Ondronowych;Koła Ondronowy
Bielowa;Bielów;Bielowy
Głażewa-Cholew;Głażewo-Cholewy;Głażewa-Cholewa
Ogólsia;Ogólsie;Ogólś
Budzowa Wierchu;Budzów Wierch;Budzowy Wierch
Rogalowej;Rogalowa;Rogalowy
Niszczew;Niszczewy;Niszczew
Żyrardowa;Żyrardów;Żyrardowy
Pod Cyganką;Pod Cyganką;Poda Cyganka
Jeleniewa;Jeleniewo;Jeleniewa
Nowego Maciejowa;Nowy Maciejów;Nowy Maciejowy
Monkinia;Monkinie;Monkinia
Nowych Słowików;Nowe Słowiki;Nowy Słowik
Szeligowa;Szeligowo;Szeligowy
Mistrzowic;Mistrzowice;Mistrzowica
Bacieczek-Kolonii;Bacieczki-Kolonia;Bacieczka-Kolonia
Wólki Lesiowskiej;Wólka Lesiowska;Wólka Lesiowski
Warzymic;Warzymice;Warzymica
Niekazanic-Kałdun;Niekazanice-Kałduny;Niekazanica-Kałdun
Bruzieźka;Bruziek;Bruzieźka
Ratynia;Ratyń;Ratynia
Dokudowa Drugiego;Dokudów Drugi;Dokudowa Drugi
Godziszowej;Godziszowa;Godziszowy
Silgin;Silginy;Silgina
Staniszewskiego;Staniszewskie;Staniszewski
Sienickich;Sienickie;Sienicki
Glinika Średniego;Glinik Średni;Glinika Średni
Bronaczowej;Bronaczowa;Bronaczowy
Zumpów;Zumpy;Zump
Hubiaków;Hubiaki;Hubiak
Przedborowej;Przedborowa;Przedborowy
Zwiartowa-Kolonii;Zwiartów-Kolonia;Zwiartowy-Kolonia
Kolonii Aleksandrowa;Kolonia Aleksandrów;Kolonia Aleksandrowy
Bartkowskiego;Bartkowskie;Bartkowski
Goczałkowic;Goczałkowice;Goczałkowica
Kochan;Kochany;Kochan
Kamionnnej;Kamionna;Kamionnny
Grzybna;Grzybno;Grzybny
Jędryń;Jędrynie;Jędryni
Mrowców;Mrowce;Mrowiec
Nowego Młodochowa;Nowe Młodochowo;Nowy Młodochowy
Sułowa;Sułowo;Sułowy
Cielimowa;Cielimowo;Cielimowy
Żber;Żbery;Żber
Rędzin-Wyrazowa;Rędziny-Wyrazów;Rędzina-Wyrazowy
Zaszopy;Zaszopa;Zaszop
Dzierzbina-Kolonii;Dzierzbin-Kolonia;Dzierzbina-Kolonia
Osówka-Kolonii;Osówek-Kolonia;Osówka-Kolonia
Makowej Rustykalnej;Makowa Rustykalna;Makowy Rustykalny
Drewna;Drewno;Drewny
Swojek;Swojki;Swojka
Wybudowania Brzezińskiego;Wybudowanie Brzezińskie;Wybudowanie Brzeziński
Walendziuk;Walendziuki;Walendziuk
Pilipów;Pilipy;Pilip
Średniej Huty;Średnia Huta;Średni Huty
Borków-Pola;Borki-Pole;Borek-Pola
Rudunków;Rudunki;Rudunek
Buławy;Buława;Buławy
Bojszowego Dolnego;Bojszowy Dolne;Bojszowy Dolny
U Marca;U Marca;U Marzec
Dzierżek-Ząbek;Dzierżki-Ząbki;Dzierżka-Ząbek
Plusk;Pluski;Plusk
Na Stawie;Na Stawie;Ny Stawa
Annopola Dużego;Annopol Duży;Annopola Duży
Małych Bud;Małe Budy;Mały Buda
Radecka;Radecko;Radecki
Chodorówki Starej;Chodorówka Stara-Kolonia;Chodorówki Stara
Żebrów-Włostów;Żebry-Włosty;Żeber-Włost
Gorzejowej;Gorzejowa;Gorzejowy
Wilamówki Drugiej;Wilamówka Druga;Wilamówka Drugi
Wojciechowa Drugiego;Wojciechów Drugi;Wojciechowy Drugi
Potulic-Leśniczówki;Potulice-Leśniczówka;Potulica-Leśniczówka
Iwierzyc;Iwierzyce;Iwierzyca
Wólki Radoryskiej;Wólka Radoryska;Wólka Radoryski
Rejczuchów;Rejczuchy;Rejczuch
Karkoszówki;Karkoszówka;Karkoszówki
Kuźnicy Żelichowskiej;Kuźnica Żelichowska;Kuźnica Żelichowski
Hub Lgockich;Huby Lgockie;Hub Lgocki
Bachorzowej;Bachorzowa;Bachorzowy
Maryniowa;Maryniów;Maryniowy
Wisły Małej;Wisła Mała;Wisły Mały
Małachowa;Małachowo;Małachowy
Przenina;Przenino;Przenina
Petronelowa;Petronelów;Petronelowy
Zubola;Zubole;Zubola
Wydmuchów;Wydmuchy;Wydmuchów
Sierzchowa;Sierzchowo;Sierzchowy
Dobrynia-Kolonii;Dobryń-Kolonia;Dobrynia-Kolonia
Woli Baranowskiej;Wola Baranowska;Wol Baranowski
Roszek;Roszki;Roszek
Dziczy;Dzicz;Dziczy
Dzikich;Dzicy;Dziki
Dwudniówek;Dwudniówki;Dwudniówka
Miłoradza;Miłoradz;Miłoradza
Serniaw-Kolonii;Serniawy-Kolonia;Serniawa-Kolonia
Podlubienia;Podlubień;Podlubienie
Cierna-Żabieńca;Cierno-Żabieniec;Cierny-Żabieniec
Piaskowej Polany;Piaskowa Polana;Piaskowy Polany
Przeborowa;Przeborowo;Przeborowy
Kamionek Dużych;Kamionki Duże;Kamionka Duży
Świerczynia;Świerczynie;Świerczynia
Dąbrowy-Kask;Dąbrowa-Kaski;Dąbrowa-Kask
Brodów;Brody;Bród
Proszowa;Proszów;Proszowy
Brody;Broda;Bród
Wrotnowa;Wrotnów;Wrotnowy
Utnik;Utniki;Utnik
Kotusza Drugego;Kotusz Drugi;Kotusz Drugy
Kolonii Wierzchowisk Czwartych;Kolonia Wierzchowiska Czwarte;Kolonia Wierzchowisko Czwarty
Łazów Małych;Łazy Małe;Łaz Mały
Dzierniakowa;Dzierniakowo;Dzierniakowy
Góry Motycznej;Góra Motyczna;Góry Motyczny
Przęsławic;Przęsławice;Przęsławica
Olszowego Błota;Olszowe Błoto;Olszowy Błota
Rzeczysk;Rzeczyska;Rzeczysko
Ulkowów Pierwszych;Ulkowy Pierwsze;Ulków Pierwszy
Gradzanowa Zbęskiego;Gradzanowo Zbęskie-Kolonia;Gradzanowa Zbęski
Rumunek Witkowskich;Rumunki Witkowskie;Rumunek Witkowski
Dużych Kołaczkowic;Duże Kołaczkowice;Duży Kołaczkowica
Pożorów;Pożory;Pożor
Rakowicz;Rakowicze;Rakowicz
Rzęśnik;Rzęśniki;Rzęśnik
Nowego Kryska;Nowy Krysk;Nowy Kryska
Czekanowa;Czekanów;Czekanowy
Grabowskiej Huty;Grabowska Huta;Grabowski Huty
Lekławek;Lekławki;Lekławka
Młyna na Kaczku;Młyn na Kaczku;Młyn ny Kaczek
Mendralów;Mendrale;Mendrala
Podlipia Dolnego;Podlipie Dolne;Podlipia Dolny
Wiślan;Wiślany;Wiślan
Starych Babic;Stare Babice;Stary Babica
Ciszkowa;Ciszkowo;Ciszkowy
Gumowa;Gumowo;Gumowy
Kozakowic;Kozakowice;Kozakowica
Otfinowa;Otfinów;Otfinowy
Kosina;Kosino;Kosina
Szczytnik;Szczytniki;Szczytnik
Nosek Śnietnych;Noski Śnietne;Noska Śnietny
Zagrody Ujczakowej;Zagroda Ujczakowa;Zagroda Ujczakowy
Woli Skromowskiej;Wola Skromowska;Wol Skromowski
Dalekiego Drugiego;Dalekie Drugie;Daleki Drugi
Koziochów;Koziochy;Kozioch
Kosiny;Kosina;Kosiny
Zimnych Wód;Zimne Wody;Zimny Wód
Złotnik Wielkich;Złotniki Wielkie;Złotnik Wielki
Miedzeszyna-Wsi;Miedzeszyn-Wieś;Miedzeszyna-Wszy
Lasowic Wielkich;Lasowice Wielkie;Lasowica Wielki
Ostrych;Ostre;Ostry
Węglarzy;Węglarze;Węglarz
Ostrej;Ostra;Ostry
Bowyczyn-Towarzystwa;Bowyczyny-Towarzystwo;Bowyczyn-Towarzystwo
Błuskajm Małych;Błuskajmy Małe;Błuskajma Mały
Kazali Starej;Kazala Stara;Kazały Stara
Kolonii Bogucina;Kolonia Bogucin;Kolonia Bogucina
Sołtysiego Konieńca;Sołtysi Koniec;Sołtysi Konieniec
Aulsa;Auls;Aulsa
Kolonii Majdanu;Kolonia Majdan-Sielec;Kolonii Majdan
Piesna;Piesno;Piesny
Horyc;Horyce;Horyca
Trzebienia;Trzebień;Trzebienie
Szylen-Kolonii;Szyleny-Kolonia;Szylen-Kolonia
Swajni;Swajnie;Swajny
Na Zapłociu;Na Zapłociu;Ny Zapłocie
Ochotki;Ochotka;Ochotki
Na Margani;Na Margani;Ny Margany
Kopojna;Kopojno;Kopojny
Klęskowa;Klęskowo;Klęskowy
Syrczyńskiej Niwy;Syrczyńska Niwa;Syrczyński Niwy
Ochotek;Ochotki;Ochotka
Góry Łosiów;Góra Łosiów;Góry Łoś
Radońska;Radońsk;Radoński
Pod Bożywolą;Pod Bożywolą;Poda Bożywola
Gawranieńca;Gawraniec;Gawranieniec
Kryk;Kryki;Kryk
Świerczyna;Świerczyn;Świerczyna
Choszańskiej Górki;Choszańska Górka;Choszański Górka
Szewcowej Polany;Szewcowa Polana;Szewcowy Polany
Kolonii Zenkarty;Kolonia Zenkarta;Kolonia Zenkart
Zakuczyny;Zakuczyna;Zakuczyny
Kolonii Lekowa;Kolonia Lekowo;Kolonia Lekowy
Do Michałowskich;Do Michałowskich;Dy Michałowski
Pauzewa;Pauzew;Pauzewo
Kolonii Pawłowa;Kolonia Pawłowo;Kolonia Pawłowy
Siemirowic;Siemirowice;Siemirowica
Młodawina Dolnego;Młodawin Dolny;Młodawina Dolny
Kawkazów;Kawkazy;Kawkaz
Poćwiartków;Poćwiartki;Poćwiartek
Kłobucka;Kłobucko;Kłobucki
Szostki Małej;Szostka Mała;Szostka Mały
Ołbina;Ołbin;Ołbina
Kiczek Drugich;Kiczki Drugie;Kiczka Drugi
Charciabałdy;Charciabałda;Charciabałd
Drożdżyny;Drożdżyna;Drożdżyn
Pantalowic Górnych;Pantalowice Górne;Pantalowica Górny
Zaprzerwia;Zaprzerwie;Zaprzerw
Zamyślina;Zamyślin;Zamyślina
Drożdżyn;Drożdżyny;Drożdżyn
Woli-Dąbrowy;Wola-Dąbrowa;Wol-Dąbrowa
Bolkowa;Bolków;Bolkowy
Kolonii Wipsowa;Kolonia Wipsowo;Kolonia Wipsowy
Gór Golickich;Góry Golickie;Gór Golicki
Pustej Wsi;Pusta Wieś;Pusty Wszy
Szkolmaków;Szkolmaki;Szkolmak
Jędrasów;Jędrasy;Jędras
Środkowej;Środkowa;Środkowy
Jaworza Górnego;Jaworze Górne;Jaworze Górny
Koło Kapliczki;Koło Kapliczki;Koła Kapliczka
Majkowa Średniego;Majków Średni;Majkowy Średni
Łumbi;Łumbie;Łumbi
Turska Małego;Tursko Małe;Turski Mały
Mazowa;Mazów;Mazowy
Boruszyna;Boruszyn;Boruszyna
Bełtna;Bełtno;Bełtny
Lusajn Małych;Lusajny Małe;Lusajn Mały
Lipnic Podłużnych;Lipnice Podłużne;Lipnica Podłużny
Bienieńka;Bieniek;Bienieńki
Drzewia;Drzewie;Drzewi
Browarzyska;Browarzysko;Browarzyski
Nowostawskich Działek;Nowostawskie Działki;Nowostawski Działek
Kolonii Skórca;Kolonia Skórzec;Kolonia Skórca
Wyganowa;Wyganowo;Wyganowy
Bienieńca;Bieniec;Bienieniec
Leksandrowej;Leksandrowa;Leksandrowy
Uwielin Poduchownych;Uwieliny Poduchowne;Uwielina Poduchowny
Pozducia;Pozduć;Pozducie
Kolonii Frącek;Kolonia Frącki;Kolonia Frącka
Kolonii Jadwisina;Kolonia Jadwisin;Kolonia Jadwisina
Czerniewic;Czerniewice;Czerniewica
Bieniewa;Bieniew;Bieniewa
Na Winnicy;Na Winnicy;Ny Winnik
Miaskowa;Miaskowo;Miaskowy
Taczanowa Pierwszego;Taczanów Pierwszy;Taczanowy Pierwszy
Starej Wesołej;Stara Wesoła;Stara Wesoły
Mentolowa;Mentolowo;Mentolowy
Starych Siekluk;Stare Siekluki;Stary Siekluk
Nagodowa;Nagodów;Nagodowy
Sochowej;Sochowa;Sochowy
Solnówka;Solnówek;Solnówka
Mołomotek-Folwarku;Mołomotki-Folwark;Mołomotka-Folwark
Kolonii Działków;Kolonia Działki;Kolonia Działek
Szczepek;Szczepki;Szczepka
Błoni Wilanowskich;Błonia Wilanowskie;Błoń Wilanowski
Białej Nyskiej;Biała Nyska;Biały Nyski
Skroblaków;Skroblaki;Skroblak
Krzyżowej Górnej;Krzyżowa Górna;Krzyżowa Górny
Pługów;Pługi;Pług
Pleszawy;Pleszawa;Pleszawy
Błądkowa;Błądkowo;Błądkowy
Wełdkowa;Wełdkowo;Wełdkowy
Zarębka Walusiów;Zarębek Walusiów;Zarębek Waluś
Palczowic;Palczowice;Palczowica
Moskorzyna;Moskorzyn;Moskorzyna
Biestrzykowic;Biestrzykowice;Biestrzykowica
Ciochowic;Ciochowice;Ciochowica
Śmiarowa;Śmiarowo;Śmiarowy
Zielenieńca;Zieleniec;Zielenieniec
Wąwelna;Wąwelno;Wąwelny
Pustkowia-Ciasnej;Pustkowie-Ciasna;Pustkowie-Ciasny
Wardy;Warda;Ward
W Dolinie;W Dolinie;W Dolina
Nietuliska Górnego;Nietulisko Górne;Nietulisko Górny
Granic pod Bukową;Granice pod Bukową;Granica poda Bukowy
Gzowic-Folwarku;Gzowice-Folwark;Gzowica-Folwark
Kołakowa;Kołakowo;Kołakowy
Brzeźnicy Książęcej;Brzeźnica Książęca-Kolonia;Brzeźnicy Książęcy
Jagodowa;Jagodowo;Jagodowy
Polichna;Polichno;Polichny
Kaźmierek;Kaźmierki;Kaźmierka
Siennicy Królewskiej Dużej;Siennica Królewska Duża;Siennik Królewski Duży
Małej Kłody;Mała Kłoda;Mały Kłód
Kolonii Bogdanowa;Kolonia Bogdanów;Kolonia Bogdanowy
Zgniłego Błota Bełdowskiego;Zgniłe Błoto Bełdowskie;Zgniły Błota Bełdowski
Pod Piekłem;Pod Piekłem;Poda Piekło
Rzuchowa;Rzuchów;Rzuchowy
Trzciannnego;Trzcianne;Trzciannny
Małego Rajska;Małe Rajsko;Mały Rajski
Ogródków;Ogródki;Ogródek
Domanowa;Domanowo;Domanowy
Kolonii Golejowa;Kolonia Golejów;Kolonia Golejowy
Seweryna;Seweryn;Seweryna
Janiszewa;Janiszew;Janiszewo
Dobrzyk;Dobrzyki;Dobrzyk
Pieńków Chrzczonowskich;Pieńki Chrzczonowskie;Pieniek Chrzczonowski
Lubni-Wybudowania;Lubnia-Wybudowanie;Lubny-Wybudowanie
Narty;Narta;Narty
Mściowa;Mściów;Mściowy
Bubiaków;Bubiaki;Bubiak
Murawek;Murawki;Murawka
Poradowa;Poradów;Poradowy
Pod Góry;Pod Góry;Poda Góry
Stanicówki;Stanicówka;Stanicówki
Wysokiego Pola;Wysokie Pole;Wysoki Pola
Samagowa;Samagowo;Samagowy
Siwkowa;Siwkowo;Siwkowy
Czerniawy-Zdroju;Czerniawa-Zdrój;Czerniawy-Zdrój
Zarośla Cienkiego;Zarośle Cienkie;Zarośla Cienki
Międzyrzecza Górnego;Międzyrzecze Górne;Międzyrzecze Górny
Gajówki Sudoła;Gajówka Sudół;Gajówka Sudoła
Urbańków;Urbańki;Urbaniek
Nowego Chinowa;Nowy Chinów;Nowy Chinowy
Jabłowa-Cegielni;Jabłowo-Cegielnia;Jabłowy-Cegielnia
Starych Wyszomierek;Stare Wyszomierki;Stary Wyszomierka
Pogorzelisk;Pogorzeliska;Pogorzelisko
Domaszna-Kolonii;Domaszno-Kolonia;Domaszny-Kolonia
Grąbkowa;Grąbków;Grąbkowy
Szczerbanówki;Szczerbanówka;Szczerbanówki
Nurwic;Nurwice;Nurwica
Starowic-Osiedla;Starowice-Osiedle;Starowica-Osiedle
Szprucha Górnego;Szpruch Górny;Szprucha Górny
Kolonii Cierni;Kolonia Ciernie;Kolonia Cierny
Nowej Świdziałówki;Nowa Świdziałówka;Nowy Świdziałówka
Raszówek;Raszówki;Raszówka
Drabów Drugich;Draby Drugie;Drab Drugi
Załucza;Załucze;Załuczy
Straszkówka;Straszkówek;Straszkówka
Gibałki;Gibałka;Gibałki
Na Dziadku;Na Dziadku;Ny Dziadek
Na Stawkach;Na Stawkach;Ny Stawka
Kolonii Wilczej;Kolonia Wilcza;Kolonia Wilczy
Czernichowa Dolnego;Czernichów Dolny;Czernichowy Dolny
Trzęśniewa;Trzęśniew;Trzęśniewa
Dorohuczy;Dorohucza;Dorohuczy
Świcowa;Świców;Świcowy
Jastrzębowa;Jastrzębowo;Jastrzębowy
Pawełków;Pawełki;Pawełek
Tarni;Tarnie;Tarnia
Jakaci Dwornej;Jakać Dworna;Jakaty Dworny
Nowej Osuchowej;Nowa Osuchowa;Nowy Osuchowy
Hub Padniewkowskich;Huby Padniewkowskie;Hub Padniewkowski
Klemencina;Klemencin;Klemencina
Marusz;Marusze;Marusza
Krzydłowiczek;Krzydłowiczki;Krzydłowiczek
Gębałek;Gębałki;Gębałek
Przewrotnego;Przewrotne;Przewrotny
Gębałki;Gębałka;Gębałki
Lubieszyna;Lubieszyn;Lubieszyna
Dobrzechowa;Dobrzechów;Dobrzechowy
Kaczkowa;Kaczkowo;Kaczkowy
Skibina;Skibin;Skibina
Osiedla Bronowic Nowych;Osiedle Bronowice Nowe;Osiedle Bronowica Nowy
Sichowa Małego;Sichów Mały;Sichowy Mały
Chraplewa;Chraplewo;Chraplew
Rybarzowic;Rybarzowice;Rybarzowica
Barembarka;Barembark;Barembarka
Starych Oborzysk;Stare Oborzyska;Stary Oborzysko
Przedmieścia Ozorkowskiego;Przedmieście Ozorkowskie;Przedmieście Ozorkowski
Kępy Zagajnej;Kępa Zagajna;Kęp Zagajny
Małoryty;Małoryta;Małoryt
Zagórza Pierwszego;Zagórze Pierwsze;Zagórze Pierwszy
Miętkiego-Kolonii;Miętkie-Kolonia;Miętki-Kolonia
Starych Wnor;Stare Wnory;Stary Wnor
Małuszowa;Małuszów;Małuszowy
Świecka;Świecko;Świecki
Wielgiego-Parceli;Wielgie-Parcela;Wielgi-Parcela
Kłonic;Kłonice;Kłonica
Rogówka;Rogówko;Rogówka
Gaci Kaliskiej;Gać Kaliska;Gaty Kaliski
Pod Małą Cerkwicą;Pod Małą Cerkwicą;Poda Mały Cerkwica
Nietupskich;Nietupskie;Nietupski
Jadamów;Jadamy;Jadam
Goczałkowic-Działek;Goczałkowice-Działki;Goczałkowica-Działek
Szklarskiej Poręby Średniej;Szklarska Poręba Średnia;Szklarski Porąb Średni
Lisin;Lisiny;Lisina
Rowów Kikolskich;Rowy Kikolskie;Rów Kikolski
Chromakowa;Chromakowo;Chromakowy
Szyszłowskich Holendrów;Szyszłowskie Holendry;Szyszłowski Holender
Futomy;Futoma;Futom
Kolonii Modliborskich;Kolonie Modliborskie;Kolonia Modliborski
Golanówki;Golanówka;Golanówki
Jarzynnnego Krza;Jarzynny Kierz;Jarzynnny Krz
Pągowa;Pągów;Pągowy
Skalanego;Skalane;Skalany
Arntowa;Arntowo;Arntowy
Juszczyny Górnej;Juszczyna Górna;Juszczyna Górny
Nowych Siedlic;Nowe Siedlice;Nowy Siedlica
Tarnawskiej Góry;Tarnawska Góra;Tarnawski Góry
Pewli Małej;Pewel Mała;Pewla Mały
Łykoszyna;Łykoszyn;Łykoszyna
Łukty;Łukta;Łukt
Strzałek;Strzałki;Strzałka
Komorówa-Osiedla;Komorów-Osiedle;Komorówa-Osiedle
Jarocina;Jarocin;Jarocina
Brodzikowa;Brodzikowo;Brodzikowy
Brzykowa-Kolonii;Brzyków-Kolonia;Brzykowy-Kolonia
Koprosy;Koprosa;Kopros
Arbas Małych;Arbasy Małe;Arbas Mały
Wschodniej Tuczępskiej;Wschodnia Tuczępska;Wschodni Tuczępski
Skolimowa;Skolimowo;Skolimowy
Nowych Laskowic;Nowe Laskowice;Nowy Laskowica
Putnowiec;Putnowce;Putnowiec
Łupichy;Łupicha;Łupich
Tarnawy Niżnej;Tarnawa Niżna;Tarnawy Niżny
Witoldowa;Witoldowo;Witoldowy
Popit;Popity;Popit
Siekierzyńcniec;Siekierzyńce;Siekierzyńcniec
Parceli Dolnej;Parcela Dolna;Parcela Dolny
Rembieszowa;Rembieszów;Rembieszowy
Wiśniewy-Kolonii;Wiśniewa-Kolonia;Wiśniew-Kolonia
Kwaśniowa Górnego;Kwaśniów Górny;Kwaśniowy Górny
Pracy;Praca;Praki
Obory Dolnej;Obora Dolna;Obór Dolny
Ferdynanda;Ferdynand;Ferdynanda
Nowego Borowa;Nowe Borowe;Nowy Borowy
Zwierciadłek;Zwierciadłki;Zwierciadłka
Zenonowa;Zenonów;Zenonowy
Dziadówka;Dziadówek;Dziadówka
Kapkasza;Kapkasz;Kapkasza
Strykowa;Stryków;Strykowy
Osiedla Gdańskiego;Osiedle Gdańskie;Osiedle Gdański
Piły Drugiej;Piła Druga;Piły Drugi
Słonowa;Słonów;Słonowy
Kabikiejm;Kabikiejmy;Kabikiejm
Słomowa Kościelnego;Słomów Kościelny;Słomowy Kościelny
Pod Górę;Pod Górę;Poda Góra
Jabłkowa;Jabłków;Jabłkowy
Raciszowa;Raciszów;Raciszowy
Worowic;Worowice;Worowica
Pustkowia Lipickiego;Pustkowie Lipickie;Pustkowie Lipicki
Kolonii Łomnickiej;Kolonia Łomnicka;Kolonia Łomnicki
Dzierzg;Dzierzgi;Dzierzga
Studnisk;Studniska;Studnisko
Chliny Górnej;Chlina Górna;Chlina Górny
Łubia Górnego;Łubie Górne;Łubia Górny
Kurówka;Kurówek;Kurówka
Chrząstówka;Chrząstówko;Chrząstówka
Rekowa Dolnego;Rekowo Dolne;Rekowy Dolny
Mirachowa;Mirachowo;Mirachowy
Sagajów;Sagaje;Sagaj
Jajkowic;Jajkowice;Jajkowica
Rakowic;Rakowice;Rakowica
Rolewic;Rolewice;Rolewica
Kozylowa;Kozylów;Kozylowy
Boniowic;Boniowice;Boniowica
Sepienka;Sepienko;Sepienka
Rumoki-Teonigi;Rumoka-Teoniga;Rumok-Teonig
Starego Brzeska;Stare Brzesko;Stary Brzeska
Rajca Księżego;Rajec Księży;Rajca Księży
Zabierzowa;Zabierzów;Zabierzowy
Rzeczniowa-Kolonii;Rzeczniów-Kolonia;Rzeczniowy-Kolonia
Dziedzinów;Dziedziny;Dziedzin
Przecławia;Przecław;Przecławie
Gródka Nowego;Gródek Nowy;Gródka Nowy
Giełczynka;Giełczynek;Giełczynka
Mykanowa;Mykanów;Mykanowy
Kotnowa;Kotnowo;Kotnowy
Borzymina;Borzymin;Borzymina
Kapłani;Kapłań;Kapłan
Moskurni Małej;Moskurnia Mała;Moskurny Mały
Cegrów;Cegry;Cegier
Weresek;Wereski;Wereska
Gierałcicic Małych;Gierałcice Małe;Gierałcicica Mały
Zaborów;Zabory;Zabór
Motawów;Motawy;Motaw
Kawli;Kawle;Kawl
Jarochowa-Parceli;Jarochów-Parcele;Jarochowy-Parcela
Kowalewa-Gór;Kowalewo-Góry;Kowalewa-Gór
Gorzekał;Gorzekały;Gorzekał
Skrzyszewa;Skrzyszew;Skrzyszewo
Kaniego-Stacji;Kanie-Stacja;Kani-Stacja
Starego Dziadowca;Stary Dziadowiec;Stary Dziadowca
Bud Lucieńskich;Budy Lucieńskie;Buda Lucieński
Wrzosek;Wrzoski;Wrzoska
Świeradówek;Świeradówki;Świeradówka
Karwic;Karwice;Karwica
Połanieńca;Połaniec;Połanieniec
Kolonii Krzakowej Góry;Kolonia Krzakowa Góra;Kolonia Krzakowy Góry
Płazy Dolnej;Płaza Dolna;Płaz Dolny
Rusiniaków;Rusiniaki;Rusiniak
Talek;Talki;Talka
Kolonii Starego Sioła;Kolonia Stare Sioło;Kolonia Stary Sioł
Wojtkowej;Wojtkowa;Wojtkowy
Trzepaczek;Trzepaczki;Trzepaczka
Danielowic;Danielowice;Danielowica
