Dopełniacz;Mianownik;Wynik Stemmera
Nowego Komorowa;Nowy Komorów;Nowy Komorowy
Krępin;Krępiny;Krępina
Dzikowin;Dzikowiny;Dzikowina
Nowego Józefowa;Nowy Józefów;Nowy Józefowa
Brodwina;Brodwino;Brodwina
Borzy-Strumian;Borza-Strumiany;Bor-Strumian
Przedkościela;Przedkościele;Przedkościelać
U Fiedora;U Fiedora;U Fiedor
Wirowa-Dworu;Wirów-Dwór;Wirowy-Dwór
Niebios;Niebiosy;Niebiosa
Kolonii Gutanowa;Kolonia Gutanów;Kolonia Gutanowy
Niesułowic;Niesułowice;Niesułowica
Tybor Uszyńskich;Tybory Uszyńskie;Tybor Uszyński
Ogorzałek;Ogorzałki;Ogorzałka
Tulec;Tulce;Tulec
Zadniej-Choiny;Zadnia-Choina;Zadniej-Choina
Raptów;Rapty;Rapt
Gąbina;Gąbin;Gąbina
Moskalówek;Moskalówki;Moskalówka
Solinek;Solinki;Solinka
Zgnitowej Drogi;Zgnitowa Droga;Zgnitowy Drogi
Bieńkniek-Skrzekot;Bieńki-Skrzekoty;Bieńkńka-Skrzekot
Byszkowa;Byszkowo;Byszkowy
Studzien;Studnie;Studzien
Rzepczyna;Rzepczyno;Rzepczyna
Turzego Łba;Turzy Łeb;Turzy Łba
Barwic;Barwice;Barwica
Cielucha;Cieluch;Cielucha
Myszewka;Myszewko;Myszewka
Cieńszy;Cieńsza;Cieńszy
Sikor Ostrokolskich;Sikory Ostrokolskie;Sikora Ostrokolski
Parceli Niedrzewia;Parcele Niedrzew;Parcela Niedrzewiać
Jagiełłłowa;Jagiełłów;Jagiełłłowy
Krakowskiej;Krakowska;Krakowski
Głowinieńca;Głowiniec;Głowinieniec
Kaniosów;Kaniosy;Kanios
Sosnówki-Iłów;Sosnówka-Iły;Sosnówka-Ił
Nowego Buczka;Nowy Buczek;Nowy Buczka
Skrzypnego Ostrowa;Skrzypny Ostrów;Skrzypny Ostrowy
Milska;Milsko;Milski
Pionek;Pionki;Pionka
Zagród pod Kościołem;Zagrody pod Kościołem;Zagroda poda Kościół
Wałów A;Wały A;Wał A
Podsadka Średniego;Podsadek Średni;Podsadka Średni
Bitnego;Bitne;Bitny
Karczyna-Wsi;Karczyn-Wieś;Karczyna-Wszy
Słoi;Słoja;Słoić
Kieszek;Kieszki;Kieszek
Koło Zagórza;Koło Zagórza;Koła Zagórze
Czarnego Błonia;Czarne Błonie;Czarny Błoń
Wysocek;Wysocki;Wysocek
Dziewczopola;Dziewczopole;Dziewczopola
Zachrów;Zachry;Zacher
Bralewnicy;Bralewnica;Bralewnik
Skoraczewa;Skoraczew;Skoraczewać
Hańska Pierwszego;Hańsk Pierwszy;Hański Pierwszy
Czachówka Południowego;Czachówek Południowy;Czachówka Południowy
Kolonii Skotnickiej;Kolonia Skotnicka;Kolonia Skotnicki
Małego Bożego;Małe Boże;Mały Boży
Przyrowa;Przyrów;Przyrowy
Stawca-Cegielni;Stawiec-Cegielnia;Stawca-Cegielnia
Męki;Męka;Męk
Bocianków;Bocianki;Bocianek
Bartczakowa;Bartczakowo;Bartczakowy
Osady Żelazek;Osada Żelazek;Osada Żelazko
Kolonii Jeżyc;Kolonia Jeżyce;Kolonia Jeżyca
Konopnicy;Konopnica;Konopnik
Pod Pasieką;Pod Pasieką;Poda Pasiec
Kotorza;Kotórz;Kotorze
Górników;Górniki;Górnik
Przenoszy;Przenosza;Przenoszyć się
Drzemanej Woli;Drzemana Wola;Drzemany Wol
Hostynnnego-Kolonii;Hostynne-Kolonia;Hostynnny-Kolonia
Strzyżewa-Parceli;Strzyżew-Parcela;Strzyżewać-Parcela
Mareczek;Mareczki;Mareczka
Mechnacza;Mechnacz;Mechnaczać
Raszewa;Raszewo;Raszewać
W Naddatku pod Osówką;W Naddatku pod Osówką;W Naddatek poda Osówka
Garnków;Garnki;Garnek
Kolonii Pańków;Kolonia Pańki;Kolonia Paniek
Prędocicic;Prędocice;Prędocicica
Ludom;Ludomy;Luda
Malłych;Mali;Malły
Godynic;Godynice;Godynica
Kożusznego;Kożuszne;Kożuszny
Pijanówki;Pijanówka;Pijanówki
Pieczysk;Pieczyski;Pieczysko
Dobryszyc;Dobryszyce;Dobryszyca
Zaciepłego;Zaciepłe;Zaciepły
Ślądkowic Drugich;Ślądkowice Drugie;Ślądkowica Drugi
Sarbinowa Drugiego;Sarbinowo Drugie;Sarbinowy Drugi
Pieczysk;Pieczyska;Pieczysko
Miedwieżyk;Miedwieżyki;Miedwieżyk
Adolfina-Bachorzy;Adolfin-Bachorza;Adolfina-Bachor
Brzydowa;Brzydowo;Brzydowy
Małyszyna Małego;Małyszyn Mały;Małyszyna Mały
Szczurawic;Szczurawice;Szczurawica
Lenartowa;Lenartów;Lenartowy
Orla Wielkiego;Orle Wielkie;Orlać Wielki
Średniego Pola;Średnie Pole;Średni Pola
Osiedla Michała;Osiedle Michał;Osiedlać Michać
Brulina-Starozum;Brulino-Starozumy;Brulina-Starozumieć
Przy Osie;Przy Osie;Prz Os
Słotwiny-Czerwin ŁąkCzerwonych;Słotwiny-Czerwone Łąki;Słotwina-Czerwin ŁąkCzerwony
Drugiej Gaci;Druga Gać;Drugi Gaty
Nowej Wsi Lubińskiej;Nowa Wieś Lubińska;Nowy Wszy Lubiński
Trzech Kopców;Trzy Kopce;Trzech Kopiec
Zawadki Brzosteckiej;Zawadka Brzostecka;Zawadka Brzostecki
Prądzewa;Prądzew;Prądzewać
Kętrzyna;Kętrzyn;Kętrzyna
Ruty Żeromskiej;Ruta Żeromska;Ruć Żeromski
Krutyczek;Krutyczki;Krutyczka
Kolonii Romejek;Kolonia Romejki;Kolonia Romejka
Kocięcina-Parceli;Kocięcin-Parcele;Kocięcina-Parcela
Wielkich Walichnów;Wielkie Walichnowy;Wielki Walichen
Borkowa;Borków;Borkowy
Sołtman;Sołtmany;Sołtman
Albertowa-Folwarku;Albertów-Folwark;Albertowy-Folwark
Kazimierzyna;Kazimierzyn;Kazimierzyna
Czernicowej;Czernicowa;Czernicowy
Kęs-Paniek;Kęsy-Pańki;Kęs-Pańka
Ocionka;Ocionek;Ocionka
Wólki Pętkowskiej;Wólka Pętkowska;Wólka Pętkowski
Kozuba;Kozub;Kozuba
Jeziory-Nowiny;Jeziora-Nowina;Jezior-Nowina
Sroczyczyc;Sroczyce;Sroczyczyca
Łap-Szołajd;Łapy-Szołajdy;Łapać-Szołajda
Przywarów;Przywary;Przywar
Borlochy;Borlocha;Borloch
Osiedla Studziańskiego;Osiedle Studziańskie;Osiedlać Studziański
Budkowa;Budkowo;Budkowy
Wronego Kątu;Wroni Kąt;Wrony Kąt
Szymusiaków;Szymusiaki;Szymusiak
Burej Polany;Bura Polana;Bury Polany
Przyrownicy;Przyrownica;Przyrownik
Tarchałów;Tarchały;Tarchał
Szyg;Szygi;Szyga
Derhawki;Derhawka;Derhawki
Chłopowa;Chłopowo;Chłopowy
Kamiennnej Strugi;Kamienna Struga;Kamiennny Strug
Dąbrowy Wiewiórowskiej;Dąbrowa Wiewiórowska;Dąbrowa Wiewiórowski
Dubicy Dolnej;Dubica Dolna;Dubica Dolny
Leśna-Wybudowania;Leśno-Wybudowanie;Leśny-Wybudowanie
Dynd;Dyndy;Dynda
Raczka;Raczek;Raczka
Chłopowów;Chłopowy;Chłopów
Kobli Daniszewskich;Koble Daniszewskie;Kobel Daniszewski
Proni;Pronie;Pronić
Dziewiętlina;Dziewiętlin;Dziewiętlina
Wyżnic;Wyżnice;Wyżnica
Natanówki;Natanówka;Natanówki
Elizewa;Elizewo;Elizewać
Słuchanków;Słuchanki;Słuchanek
Szczodrowa;Szczodrowo;Szczodrowy
Kamionki Dolnej;Kamionka Dolna;Kamionka Dolny
Parkoszowic-Kolonii;Parkoszowice-Kolonia;Parkoszowica-Kolonia
Choinia;Choinie;Choinia
Ogartowa;Ogartowo;Ogartowy
Niechobrza;Niechobrz;Niechobrzać
Forestowa;Forestowo;Forestowy
Kruczynka;Kruczynek;Kruczynka
Sitnik;Sitniki;Sitnik
Osiedla Bema;Osiedle Bema;Osiedlać Bema
Gardzina;Gardzin;Gardzina
Sypitek;Sypitki;Sypitka
Siemszyc;Siemszyce;Siemszyca
Kibisów;Kibisy;Kibis
Dalekiego Pierwszego;Dalekie Pierwsze;Daleki Pierwszy
Miedzynia;Miedzyń;Miedzyniać
Dąbrowy Buckiej;Dąbrowa Bucka;Dąbrowa Bucki
Potrzymiecha Siemiońskiego;Potrzymiech Siemioński;Potrzymiechać się Siemioński
Szatek;Szatki;Szatka
Szaromina;Szaromin;Szarominać
Zatorza Drugiego;Zatorze Drugie;Zatorze Drugi
Gałęzowa PierwszKolonii;Gałęzów-Kolonia Pierwsza;Gałęzowa PierwszKolonia
Wilczej Wsi;Wilcza Wieś;Wilczy Wszy
Wielobyczy;Wielobycz;Wielobyczyć się
Kolonii Regimina;Kolonia Regimin;Kolonia Regimina
Tyszek-Ciągaczek;Tyszki-Ciągaczki;Tyszka-Ciągaczka
Szarleja;Szarlej;Szarlejać
Czarnej Łąki;Czarna Łąka;Czarny Łąk
Dziechcinieńca;Dziechciniec;Dziechcinieniec
Osiedla Bogaczowca;Osiedle Bogaczowiec;Osiedlać Bogaczowiec
Szklarki Mielęckiej;Szklarka Mielęcka;Szklarka Mielęcki
Koła Tynieckiego;Koło Tynieckie;Kołać Tyniecki
Gawronki;Gawronka;Gawronek
Władysławowa;Władysławowo;Władysławowy
Przydworza;Przydwórz;Przydworze
Wilkocina;Wilkocin;Wilkocina
Kojdonów;Kojdony;Kojdon
Gawronek;Gawronki;Gawronek
Osiedla Parkowgo;Osiedle Parkowe;Osiedlać Parkoy
Pieńkniek Wielkich;Pieńki Wielkie;Pieńkńka Wielki
Nowego Śleszowa;Nowy Śleszów;Nowy Śleszowy
Witkowic-Wybudowania;Witkowice-Wybudowanie;Witkowica-Wybudowanie
Dąbrówki Szlacheckiej;Dąbrówka Szlachecka;Dąbrówka Szlachecki
Kaleni;Kaleń;Kalony
Poddziala;Poddziale;Poddzial
Nad Łąkami;Nad Łąkami;Nada Łąk
Budek Drugich;Budki Drugie;Budek Drugi
Ratułowa Dolnego;Ratułów Dolny;Ratułowy Dolny
Mula;Mule;Mulać
Parośla;Parośle;Parośla
Rzeszotar-Chwał;Rzeszotary-Chwały;Rzeszotara-Chwała
Klewa;Klew;Klewać
Lechlina;Lechlin;Lechlina
Świniej Góry;Świnia Góra;Świnieć Góry
Skrudek;Skrudki;Skrudka
Zimnochów-Świechów;Zimnochy-Świechy;Zimnoch-Świech
Iławy;Iława;Iławy
Buszkowic Małych;Buszkowice Małe;Buszkowica Mały
Białaszewa;Białaszewo;Białaszewać
Klępia Górnego;Klępie Górne;Klępiać Górny
Najdymowa-Cegielni;Najdymowo-Cegielnia;Najdymowy-Cegielnia
Małcza;Małcz;Małczy
Osiedla Toruńska;Osiedle Toruńska;Osiedlać Toruński
Na Praszywce;Na Praszywce;Ny Praszywka
Gołębiewa Starego;Gołębiew Stary;Gołębiewać Stary
Do Kudasa;Do Kudasa;Dy Kudas
Miłaczewa;Miłaczew;Miłaczewać
Świstuchy;Świstucha;Świstuch
Kurzejewa Górnego;Kurzejewo Górne;Kurzejewać Górny
Łajcoków;Łajcoki;Łajcok
Zalesiaków;Zalesiaki;Zalesiak
Grześlaków;Grześlaki;Grześlak
Nowego Rościszewa;Nowe Rościszewo;Nowy Rościszewać
Polskowoli;Polskowola;Polskowolić
Ibramowic;Ibramowice;Ibramowica
Obrubnik;Obrubniki;Obrubnik
Gryfowa Śląskiego;Gryfów Śląski;Gryfowy Śląski
Pieńków Psuckich;Pieńki Psuckie;Pieniek Psucki
Do Kutry;Do Kutry;Dy Kuter
Wojciechowa Drzewieckiego;Wojciechów Drzewiecki;Wojciechowy Drzewiecki
Rafali;Rafale;Rafać
Pisarowiec;Pisarowce;Pisarowiec
Kolonii Walił;Kolonia Waliły;Kolonia Walić
Podkoty;Podkota;Podkot
Osiedla Parkowa;Osiedle Parkowa;Osiedlać Parkowy
Kolonii Kopiny;Kolonia Kopina;Kolonia Kopiny
Ryzakowa;Ryzakowo;Ryzakowy
Gromot;Gromoty;Gromot
Wschodniej;Wschodnia;Wschodni
Grzęd Górnych;Grzędy Górne;Grzęd Górny
Tworyczowa;Tworyczów;Tworyczowy
Białych-Ziei;Białe-Zieje;Biały-Zieja
Sadulaków;Sadulaki;Sadulak
Skorzęcina;Skorzęcin;Skorzęcina
Do Olejarza;Do Olejarza;Dy Olejarz
Kolonii Hruszowej;Kolonia Hruszów;Kolonia Hruszowy
Pod Borem;Pod Borem;Poda Bor
Majeranów;Majerany;Majeran
Kołoząbu-Gór;Kołoząb-Góry;Kołoząb-Gór
Sroków;Sroki;Srok
Kolonii Nowowoli;Kolonia Nowowola;Kolonia Nowowolić
Rakówka;Rakówek;Rakówka
Uhła;Uhło;Uhły
Kolonii Karola Miarki;Kolonia Karola Miarki;Kolonia Karola Miarka
Nasiłowa;Nasiłowo;Nasiłowy
Kiełpin-Wymysłowa;Kiełpin-Wymysłowo;Kiełpina-Wymysłowy
Długołęki;Długołęka;Długołęki
Polkajm;Polkajmy;Polkajma
Bud-Folwarku;Budy-Folwark;Buda-Folwark
Brudzaw;Brudzawy;Brudzawić się
Luboradowa;Luboradów;Luboradowy
Wawrzyszewa;Wawrzyszew;Wawrzyszewać
Podołków;Podołki;Podołek
Młodej Góry;Młoda Góra;Młody Góry
Tarnawy-Kolonii;Tarnawa-Kolonia;Tarnawy-Kolonia
Radackiej Ulicy;Radacka Ulica;Radacki Ulica
Chmielnego;Chmielne;Chmielny
Capaców;Capace;Capac
Nasiadek Środkowych;Nasiadki Środkowe;Nasiadka Środkowy
Dziupela;Dziupel;Dziupela
Rozalina;Rozalin;Rozalina
Niesłuszy;Niesłusz;Niesłuszyć
Silna;Silno;Silny
Petryków;Petryki;Petryk
Grzebaków;Grzebaki;Grzebak
Bukowińskiej;Bukowińska;Bukowiński
Starego Dolna;Stare Dolno;Stary Dolny
Samborowa;Samborowo;Samborowy
Grabinki;Grabinka;Grabinek
Wielochówki;Wielochówka;Wielochówek
Bełdówka;Bełdówek;Bełdówka
Niwy Goszczowskiej;Niwa Goszczowska;Niwy Goszczowski
Kalei;Kalej;Kaleja
Kalka;Kalek;Kalka
Rosochatego Kościelnego;Rosochate Kościelne;Rosochaty Kościelny
Gajówki Tatr;Gajówka Tatry;Gajówka Tatr
Kolonii Nieborzyna;Kolonia Nieborzyn;Kolonia Nieborzynać
Świetlikowej Woli;Świetlikowa Wola;Świetlikowy Wol
Gopła;Gopło;Gopły
Kolonii Radziechów;Kolonia Radziechów;Kolonia Radziech
Koźminieńca;Koźminiec;Koźminieniec
Mokajn;Mokajny;Mokajn
Niewodowa;Niewodowo;Niewodowy
Kolonii Stróży Trzeciej;Kolonia Stróża Trzecia;Kolonia Stróżyć Trzeci
Spytkowa;Spytków;Spytkowy
Przemyśla;Przemyśl;Przemyślać
Przydatków-Podlasu;Przydatki-Podlas;Przydatek-Podlas
Liśnika Dużego;Liśnik Duży-Kolonia;Liśnika Duży
Dzikowa;Dzików;Dzikowy
Borkowa-Parceli;Borkowo-Parcele;Borkowy-Parcela
Kolonii Kobylin-Piena;Kolonia Kobylin-Pieniążki;Kolonii Kobylina-Piena
Ożannny Małej;Ożanna Mała;Ożannny Mały
Pęczkowa;Pęczków;Pęczkowy
Brońska;Brońsko;Broński
Tuszowa Narodowego;Tuszów Narodowy;Tuszowy Narodowy
Nowego Bąkowa;Nowy Bąków;Nowy Bąkowy
Książego-Skroniowa;Książe-Skroniów;Książy-Skroniowy
Kleci;Kleć;Klecie
Ostowa;Ostowo;Ostowy
Sutna;Sutno;Sutny
Tłubic;Tłubice;Tłubica
Gulzowa;Gulzów;Gulzowy
Wcisłów;Wcisły;Wcisł
Łomna;Łomno;Łomny
Kutka;Kutek;Kutki
Łomny;Łomna;Łomny
Kutla;Kutel;Kutla
W Browarze;W Browarze;W Browar
Lask Włościańskich;Laski Włościańskie;Lask Włościański
Rogu;Róg;Rog
Świrzanek;Świrzanki;Świrzanka
Dziekanowa Leśnego;Dziekanów Leśny;Dziekanowy Leśny
Brus-Jaglii;Brusy-Jaglie;Brus-Jaglia
Przedkowic;Przedkowice;Przedkowica
Czernieckiego;Czernieckie;Czerniecki
Woli Nowosielskiej;Wola Nowosielska;Wol Nowosielski
Drożdżyna;Drożdżyn;Drożdżyna
Zajęcznik;Zajęczniki;Zajęcznik
Kluczewa-Kolonii;Kluczewo-Kolonia;Kluczewać-Kolonia
Kujawek;Kujawki;Kujawka
Wydmuchówka;Wydmuchówek;Wydmuchówka
Nowego Grodna;Nowe Grodno;Nowy Grodny
Chrusny;Chrusna;Chrusny
Zębowic;Zębowice;Zębowica
Barninka;Barninek;Barninka
Raszynowa;Raszynów;Raszynowy
Cieszewka;Cieszewko;Cieszewka
Porosiuk;Porosiuki;Porosiuk
Masłowic;Masłowice;Masłowica
Lachuli;Lachula;Lachuć
Miłej;Miła;Miły
Ulasek Grzmiąckich;Ulaski Grzmiąckie;Ulasek Grzmiącki
Juchnajci;Juchnajcie;Juchnajć
Sieradowic-Parceli;Sieradowice-Parcele;Sieradowica-Parcela
Smołdzin;Smołdziny;Smołdzina
Wólki Orchowskiej;Wólka Orchowska;Wólka Orchowski
Gronowa Górnego;Gronowo Górne;Gronowy Górny
Koszut;Koszuty;Koszut
Wit;Wity;Wit
Nowego Piastowa;Nowe Piastowo;Nowy Piastowa
Kolonii Rzędowa;Kolonia Rzędów;Kolonia Rzędowy
Rzeczenicy DrugiWybudowania;Rzeczenica-Wybudowanie Drugie;Rzeczenicy DrugiWybudowanie
Sibina;Sibin;Sibina
Dekszni;Deksznie;Dekszny
Śniegocinów;Śniegociny;Śniegocin
Zaręb-Warchoł;Zaręby-Warchoły;Zaręb-Warchoł
Jankowej Żagańskiej;Jankowa Żagańska;Jankowy Żagański
Pitułek;Pitułki;Pitułka
Wardynia;Wardyń;Wardynia
Gudebska;Gudebsk;Gudebski
Chmielewa;Chmielewo;Chmielewać
Buszkówca;Buszkówiec;Buszkówca
Sopatów;Sopaty;Sopata
Sławęcina;Sławęcin;Sławęcina
Nowej Wsi Ełckiej;Nowa Wieś Ełcka;Nowy Wszy Ełcki
Rabuśkowa;Rabuśkowo;Rabuśkowy
Kurowa Małego;Kurów Mały;Kurowy Mały
Dybców;Dybce;Dybiec
Kolonii Niwnej;Kolonia Niwna;Kolonia Niwny
Żelechlinka;Żelechlinek;Żelechlinka
Broniewiczek;Broniewiczki;Broniewiczek
Świeryża-Dołów;Świeryż-Doły;Świeryż-Dół
Urbanic;Urbanice;Urbanica
Różanowic;Różanowice;Różanowica
Karczewa;Karczew;Karczewać
Otłoczynka;Otłoczynek;Otłoczynka
Bestrej Suki;Bestra Suka;Bestry Suk
Gotard;Gotardy;Gotarda
Brusin Małych;Brusiny Małe;Brusin Mały
Pod Osem;Pod Osem;Poda Os
Protowa;Protowo;Protowy
Samogoszcza;Samogoszcz;Samogoszczać
Jonasowa;Jonasowo;Jonasowy
Rogienic Piasecznych;Rogienice Piaseczne;Rogienica Piaseczny
Lutych Dołów;Lute Doły;Luty Dół
Szcześnik;Szcześniki;Szcześnik
Siedlca-Mstowa;Siedlec-Mstów;Siedlec-Mstowy
Ciemnej Woli;Ciemna Wola;Ciemny Wol
Osiedla Chrowa;Osiedle Chropaczów;Osiedlać Chrowy
Stojanówka;Stojanówek;Stojanówka
Sacharów;Sachary;Sachar
Bartkowic;Bartkowice;Bartkowica
Przegorzał;Przegorzały;Przegorzała
Małej Grzywny;Mała Grzywna;Mały Grzywny
Nowej Cegielni;Nowa Cegielnia;Nowy Cegielnia
Samul;Samule;Samulić
Kosowej Niwy;Kosowa Niwa;Kosowy Niwy
Na Dąbkach;Na Dąbkach;Ny Dąbek
Jeziorzca;Jeziorzec;Jeziorzca
Marcisz;Marcisze;Marcić
Krzywek-Bratków;Krzywki-Bratki;Krzywka-Bratek
Bud Uniejowskich;Budy Uniejowskie;Buda Uniejowski
Starego Kurska;Stare Kursko;Stary Kurski
Zbytowej;Zbytowa;Zbytowy
Wierciszowa;Wierciszów;Wierciszowy
Zadusznik;Zaduszniki;Zadusznik
Rywałdzika Górnego;Rywałdzik Górny;Rywałdziki Górny
Libiszowa;Libiszów;Libiszowy
Witoldzina;Witoldzin;Witoldzina
Lisowiec;Lisowce;Lisowiec
Paniewa Poduchownego;Paniewo Poduchowne;Paniewać Poduchowny
Dzierzgówka;Dzierzgówek;Dzierzgówka
Osiecza Wielkiego;Osiecz Wielki;Osieczać Wielki
Anieli;Aniele;Anieć
Rzekcina;Rzekcin;Rzekcina
Bóbrki Kańczuckiej;Bóbrka Kańczucka;Bóbrek Kańczucki
Zaręb-Jartuz;Zaręby-Jartuzy;Zaręb-Jartuz
Daleszowa Górnego;Daleszów Górny;Daleszowy Górny
Nowego Wilkowa;Nowy Wilków;Nowy Wilkowy
Spalonej Budy;Spalona Buda;Spalony Buda
Pod Dębową Łąką;Pod Dębową Łąką;Poda Dębowy Łąka
Kolonii Jacowlan;Kolonia Jacowlany;Kolonia Jacowlan
Zaręby;Zaręba;Zarąb
Radowąża;Radowąż;Radowążać
Ignacówki Trzeciej;Ignacówka Trzecia;Ignacówka Trzeci
Zarębów;Zaręby;Zarąb
Korgola;Korgole;Korgola
Gluzów;Gluzy;Gluz
Byniowej Zagorzyńskiej;Byniowa Zagorzyńska;Byniowy Zagorzyński
Szatoni;Szatonia;Szaton
Osiedla Wyszogrodu;Osiedle Wyszogród;Osiedlać Wyszogród
Kolonii Charlejowa;Kolonia Charlejów;Kolonia Charlejowy
Zbroszy Dużej;Zbrosza Duża;Zbrosza Duży
Ostałówka;Ostałówek;Ostałówka
Mierogoniewic;Mierogoniewice;Mierogoniewica
Radiówka;Radiówek;Radiówka
Na Blichu;Na Blichu;Ny Blich
Wejsun Małych;Wejsuny Małe;Wejsun Mały
Celin Górnych;Celiny Górne;Celina Górny
Józefowa Rakowskiego;Józefów Rakowski;Józefowa Rakowski
Żerania Dużego;Żerań Duży;Żeranie Duży
Podgrabowej;Podgrabowa;Podgrabowy
Matytyt;Matyty;Matytyt
Przejmy Wielkiej;Przejma Wielka;Przać Wielki
Moźdzeni;Moźdzenie;Moźdzony
Nura;Nur;Nura
Nowego Garbowa;Nowy Garbów;Nowy Garbowy
Lędzinka;Lędzinek;Lędzinka
Woli Błońskiej;Wola Błońska;Wol Błoński
Zmysłówki;Zmysłówka;Zmysłówek
Glanowa;Glanów;Glanowy
Miedniewic-Łąk;Miedniewice-Łąki;Miedniewica-Łąk
Kolonii Bielaw;Kolonia Bielawy;Kolonia Bielawa
Dobrzęcicic;Dobrzęcice;Dobrzęcicica
Nowego Zabiela;Nowe Zabiele;Nowy Zabielać
Turska Wielkie-Koziarówkiego;Tursko Wielkie-Koziarówka;Turska Wielki-Koziarówki
Zajnicza;Zajnicz;Zajniczy
Cewkowa;Cewków;Cewkowy
Skurgiew;Skurgwy;Skurgiew
Sokołowskich Rumunek;Sokołowskie Rumunki;Sokołowski Rumunek
Sobieszewka;Sobieszewko;Sobieszewka
Bestwin;Bestwiny;Bestwina
Podsołokii;Podsołokija;Podsołokia
Dąbrówki Tczewskiej;Dąbrówka Tczewska;Dąbrówka Tczewski
Wilczych Piętek;Wilcze Piętki;Wilczy Piętka
Rukławek;Rukławki;Rukławka
Załakowa-Wybudowania;Załakowo-Wybudowanie;Załakowy-Wybudowanie
Koźlin;Koźliny;Koźlina
Siennicy-Puzików;Siennica-Puziki;Siennik-Puzik
Przestrzeli;Przestrzele;Przestrzelić
Nowych Niemyj;Nowe Niemyje;Nowy Niemyć
Łukęcina;Łukęcin;Łukęcina
Milewa-Tabuł;Milewo-Tabuły;Milewać-Tabuła
Ramułtowic;Ramułtowice;Ramułtowica
Lekart;Lekarty;Lekart
Wierzchowa;Wierzchowo;Wierzchowy
Gronkowa;Gronków;Gronkowy
Starych Oleszyc;Stare Oleszyce;Stary Oleszyca
Orginiowa;Orginiów;Orginiowy
Boguszek-Wybudowania;Boguszki-Wybudowanie;Boguszka-Wybudowanie
Soborzynka;Soborzynek;Soborzynka
Kowanówka;Kowanówko;Kowanówka
Kobylnik-Lasku;Kobylniki-Lasek;Kobylnik-Lasek
Krzywczyczyc;Krzywczyce;Krzywczyczyca
Kluczkowic;Kluczkowice;Kluczkowica
Cieślisk;Cieśliska;Cieślisko
Małej Wysokiej;Mała Wysoka;Mały Wysoki
Lubockiego;Lubockie;Lubocki
Józefowa Środkowego;Józefów Środkowy;Józefowa Środkowy
Ględzborka;Ględzbork;Ględzborek
Jugoszowa;Jugoszów;Jugoszowy
Bochenki;Bochenka;Bochenek
Koło Browaru;Koło Browaru;Koła Browar
Cieplaków;Cieplaki;Cieplak
Bobowicka;Bobowicko;Bobowicki
Bochenków;Bochenki;Bochenek
Osiedla Kaniowczyków;Osiedle Kaniowczyków;Osiedlać Kaniowczyk
Siemierza;Siemierz;Siemierzać
Kolonii Jaryszowa;Kolonia Jaryszów;Kolonia Jaryszowy
Florentyny;Florentyna;Florentyn
Górnej Lipy;Górna Lipa;Górny Lipa
Kolonii Uhnina;Kolonia Uhnin;Kolonia Uhnina
Lampkowa;Lampkowo;Lampkowy
Gronia;Groń;Gronia
Badowa Górnego;Badów Górny;Badowy Górny
Witowic Dolnych;Witowice Dolne;Witowica Dolny
Buczynieńca;Buczyniec;Buczynieniec
Modrzan;Modrzany;Modrzan
Chwoszcza;Chwoszcz;Chwoszczać
Kolonii Miłachowskiej;Kolonia Miłachowska;Kolonia Miłachowski
Żmijewa-Szawłów;Żmijewo-Szawły;Żmijewać-Szawł
Zajączkowa-Wybudowania;Zajączkowo-Wybudowanie;Zajączkowy-Wybudowanie
Łącka Wielkiego;Łąck Wielki;Łącki Wielki
Góreckiej Kolonii;Górecka Kolonia;Górecki Kolonia
Ziębowa;Ziębów;Ziębowy
Tyrzyna Dworskiego;Tyrzyn Dworski;Tyrzynać Dworski
Szyliny Małej;Szylina Mała;Szylina Mały
Widlina;Widlino;Widlina
Tchórzewa;Tchórzewo;Tchórzewać
Targanic Górnych;Targanice Górne;Targanica Górny
Sulmierzyc-Kolonii;Sulmierzyce-Kolonia;Sulmierzyca-Kolonia
Rataj Karskich;Rataje Karskie;Ratać Karski
Sędzin-Hub;Sędziny-Huby;Sędzina-Hubić
Tatarskiej;Tatarska;Tatarski
Mesznego;Meszne;Meszny
Pod Gwizdorem;Pod Gwizdorem;Poda Gwizdor
Kusic;Kusice;Kusica
Kłody Górowskiej;Kłoda Górowska;Kłód Górowski
Wieprzowego Jeziora;Wieprzowe Jezioro;Wieprzowy Jezioro
Osiedla Kinowa;Osiedle Kinowa;Osiedlać Kinowy
Kolonii Orzechowa;Kolonia Orzechów;Kolonia Orzechować
Podczacza;Podczacze;Podczacz
Wieleni;Wieleń;Wielony
Popijarów;Popijary;Popijar
Rzeszutek;Rzeszutki;Rzeszutka
Chłopkowa;Chłopków;Chłopkowy
Sikorzyna;Sikorzyn;Sikorzynać
Chyrowa;Chyrów;Chyrowy
Zdzieszewa;Zdzieszewo;Zdzieszewać
U Martynki;U Martynki;U Martynka
Konit;Konity;Konit
Opaczy;Opacz;Opaczyć
Meszna;Meszno;Meszny
Cichego Dolnego;Ciche Dolne;Cichy Dolny
Morzyczynka;Morzyczynek;Morzyczynka
Wnor-Wand;Wnory-Wandy;Wnor-Wanda
Wólki Pieckowskiej;Wólka Pieckowska;Wólka Pieckowski
Gajówki Pieńków;Gajówka Pieńki;Gajówka Pieniek
Księżego Słupia;Księże Słupie;Księży Słupiać
Jeziorek-Wybudowania;Jeziorki-Wybudowanie;Jeziorko-Wybudowanie
