Dopełniacz;Mianownik;Wynik Stemmera
Kropiwnego Starego;Kropiwne Stare;Kropiwny Stary
Książna;Książno;Książna
Ujkowa Starego;Ujków Stary;Ujkowa Stary
Mrozowa;Mrozowo;Mrozowa
Żelisławia-Kolonii;Żelisław-Kolonia;Żelisławie-Kolonia
Kolonii Koplan;Kolonia Koplany;Kolonia Koplan
Siemiradza;Siemiradz;Siemiradza
Chawłodna;Chawłodno;Chawłodna
Woli Kurowskiej;Wola Kurowska;Wol Kurowska
Drążgowa;Drążgów;Drążgowa
Trzęsowa;Trzęsów;Trzęsowa
Giełczyna;Giełczyn;Giełczyna
Wirginowa;Wirginowo;Wirginowa
Orła Białego;Orzeł Biały;Orło Biały
Chodkowa Wielkiego;Chodkowo Wielkie;Chodkowa Wielki
Milenkowiec;Milenkowce;Milenkowiec
Juszczyna;Juszczyn;Juszczyna
Woli Sernickiej;Wola Sernicka;Wol Sernicka
Stryjowa;Stryjów;Stryjowa
Ordzina;Ordzin;Ordzina
Sołtysów;Sołtysy;Sołtys
Mościsk Dużych;Mościska Duże;Mościsko Duży
Wirkowic Drugich;Wirkowice Drugie;Wirkowica Drugie
Konopek StoJałbrzykowa;Konopki-Jałbrzyków Stok;Konopek StoJałbrzykowa
Sempółek;Sempółki;Sempółka
Nowego Dolna;Nowe Dolno;Nowy Dolna
Dzięciołów;Dzięcioły;Dzięcioł
Modliszewka;Modliszewko;Modliszewka
Kaczyna-Herbas;Kaczyn-Herbasy;Kaczyna-Herbas
Głuch;Głuchy;Głuch
Głuchego;Głuche;Głuchy
Kałęczyna-Waloch;Kałęczyn-Walochy;Kałęczyna-Waloch
Kaszyc Wielkich;Kaszyce Wielkie;Kaszyca Wielki
Kazimierowa;Kazimierowo;Kazimierowa
Siekluk;Siekluki;Siekluk
Dubin;Dubiny;Dubin
Pątnowa Legnickiego;Pątnów Legnicki;Pątnowa Legnicki
Parceli-Obór;Parcela-Obory;Parcela-Obór
Solcy Małej;Solca Mała;Solec Mała
Goszczanowa;Goszczanowo;Goszczanowa
Człuch;Człuchy;Człuch
Małyszyc;Małyszyce;Małyszyca
Powodowa;Powodowo;Powodowa
Patrówka;Patrówek;Patrówka
Łazińska Pierwszego;Łazińsk Pierwszy;Łazińska Pierwszy
Dybkowa;Dybków;Dybkowa
Rutek-Borków;Rutki-Borki;Rutka-Borek
Gaci;Gać;Gat
Jelenieńca;Jeleniec;Jelenieniec
Płóczek Dolnych;Płóczki Dolne;Płóczka Dolny
Błądzimia;Błądzim;Błądzimia
Goszczy;Goszcza;Goszcz
Pożóg;Pożogi;Pożóg
Wyszyn;Wyszyny;Wyszyna
Miłkowa;Miłków;Miłkowa
Ziemblic;Ziemblice;Ziemblica
Dud Nadrzecznych;Dudy Nadrzeczne;Duda Nadrzeczny
Potulinieńca;Potuliniec;Potulinieniec
Nieborowa;Nieborów;Nieborowa
Szymanowa;Szymanowo;Szymanowa
Roszyc;Roszyce;Roszyca
Uścikówca;Uścikówiec;Uścikówca
Sobień Biskupich;Sobienie Biskupie;Sobienie Biskupi
Brzeźna Lęborskiego;Brzeźno Lęborskie;Brzeźna Lęborski
Michałowa Drugiego;Michałów Drugi;Michałowa Drugi
Strykowic Błotnych;Strykowice Błotne;Strykowica Błotny
Kołaków-Budzyna;Kołaki-Budzyno;Kołak-Budzyna
Zagórzyc Dworskich;Zagórzyce Dworskie;Zagórzyca Dworski
Grzybin Małych;Grzybiny Małe;Grzybina Mała
Woli Węgierskiej;Wola Węgierska;Wol Węgierska
Bombalic;Bombalice;Bombalica
Palczyna;Palczyn;Palczyna
Opolnicy;Opolnica;Opolnik
Zakrzewca;Zakrzewiec;Zakrzewce
Rzeszotar-Zawad;Rzeszotary-Zawady;Rzeszotara-Zawada
Skrzydłowic;Skrzydłowice;Skrzydłowica
Sośni;Sośnie;Sośnia
Grąbczyna;Grąbczyn;Grąbczyna
Nowego Browinieńca;Nowy Browiniec;Nowy Browinieniec
Bykowiec;Bykowce;Bykowiec
Kamienia Pomorskiego;Kamień Pomorski;Kamienie Pomorski
Orzeszek;Orzeszki;Orzeszek
Osia;Osie;Oś
Gałęzewka;Gałęzewko;Gałęzewka
Brankowa;Branków;Brankowa
Wiszenek;Wiszenki;Wiszenka
Dzierzbotek;Dzierzbotki;Dzierzbotek
Zanklewa;Zanklewo;Zanklewa
Praslit;Praslity;Praslit
Grabostowa;Grabostów;Grabostowa
Smółek;Smółki;Smółka
Rząc;Rzące;Rząc
Kiełbas;Kiełbasy;Kiełbasa
Giemlic;Giemlice;Giemlica
Mątewek;Mątewki;Mątewka
Krowiarek;Krowiarki;Krowiarka
Niegocina;Niegocin;Niegocina
Terlikowa;Terlików;Terlikowa
Podolan;Podolany;Podolana
Sobień Kiełczewskich Drugich;Sobienie Kiełczewskie Drugie;Sobienie Kiełczewski Drugie
Małdanieńca;Małdaniec;Małdanieniec
Wolina;Wolin;Wolina
Drużkowa Pustego;Drużków Pusty;Drużkowa Puste
Dobla;Doble;Dobel
Bud Michałowskich;Budy Michałowskie;Buda Michałowski
Kulesz-Litewki;Kulesze-Litewka;Kulesz-Litewka
Łabunia Wielkiego;Łabuń Wielki;Łabunia Wielki
Podszkla;Podszkle;Podszkla
Wardom;Wardomy;Ward
Marcinowa;Marcinowo;Marcinowa
Roszkowa;Roszków;Roszkowa
Proślic;Proślice;Proślica
Grodziszowic;Grodziszowice;Grodziszowica
Tyrzyna;Tyrzyn;Tyrzyna
Rokszyc;Rokszyce;Rokszyca
Jabłonowa-Wypych;Jabłonowo-Wypychy;Jabłonowa-Wypy
Pruskołęki;Pruskołęka;Pruskołęki
Kozer Nowych;Kozery Nowe;Kozer Nowy
Szychowic;Szychowice;Szychowica
Babrost;Babrosty;Babrost
Nieczulic;Nieczulice;Nieczulica
Goślinowa;Goślinowo;Goślinowa
Jadownik Mokrych;Jadowniki Mokre;Jadownik Mokry
Pasikoń;Pasikonie;Pasikoń
Plęs;Plęsy;Plęs
Łasoch;Łasochy;Łasocha
Garków;Garki;Garek
Zamkowej Woli;Zamkowa Wola;Zamkowa Wol
Starych Prażuch;Stare Prażuchy;Stara Prażucha
Jackowskiego;Jackowskie;Jackowski
Różanek;Różanki;Różanka
Piotrowic Wielkich;Piotrowice Wielkie;Piotrowica Wielki
Kandlewa;Kandlewo;Kandlewa
Wałbrzycha;Wałbrzych;Wałbrzycha
Zbójenka;Zbójenko;Zbójenka
Platonia;Platoń;Platonia
Kronowa;Kronowo;Kronowa
Kryńska;Kryńsk;Kryńska
Tychów;Tychy;Tych
Starego Połcia;Stare Połcie;Stary Połeć
Ciosmów;Ciosmy;Ciosm
Gnina;Gnin;Gnina
Wnorów-Pażoch;Wnory-Pażochy;Wnor-Pażoch
Sieniawki;Sieniawka;Sieniawki
Rożdżałowa;Rożdżałów;Rożdżałowa
Kulek;Kulki;Kulka
Wyszkowa;Wyszków;Wyszkowa
Jackowa Dworskiego;Jackowo Dworskie;Jackowa Dworski
Sietejowa;Sietejów;Sietejowa
Bućkciek;Bućki;Bućkciek
Gołych Łaz;Gołe Łazy;Goły Łaz
Pińczyczyc;Pińczyce;Pińczyczyca
Mieni;Mienia;Mień
Zbigniewic-Kolonii;Zbigniewice-Kolonia;Zbigniewica-Kolonia
Nosalina;Nosalin;Nosalino
Kleszczynieńca;Kleszczyniec;Kleszczynieniec
Krasek-Ślesic;Kraski-Ślesice;Kraska-Ślesica
Konstantynowa;Konstantynów;Konstantynowa
Piastowa;Piastów;Piastowa
Roztoki-Brzezin;Roztoka-Brzeziny;Roztoka-Brzezina
Strachomina;Strachomino;Strachomin
Przemęczan;Przemęczany;Przemęczan
Głupoń;Głuponie;Głupoń
Chojanego-Pawłowiąt;Chojane-Pawłowięta;Chojany-Pawłowię
Woli Żyrakowskiej;Wola Żyrakowska;Wol Żyrakowska
Świdrowa;Świdrów;Świdrowa
Warmątowic;Warmątowice;Warmątowica
Karścina;Karścino;Karścina
Liwek Szlacheckich;Liwki Szlacheckie;Liwek Szlachecki
Mechnicy;Mechnica;Mechnik
Mechnic;Mechnice;Mechnica
Starej Chmielówki;Stara Chmielówka;Stara Chmielówki
Bud Nosalewickich;Budy Nosalewickie;Buda Nosalewicki
Błocka;Błocko;Błocka
Kucharek;Kucharki;Kucharka
Murkowa;Murkowo;Murkowa
Winowna;Winowno;Winown
Cisówki;Cisówka;Cisówki
Nowych Pask;Nowe Paski;Nowy Pask
Starego Błeszyna;Stary Błeszyn;Stary Błeszyna
Mariampola;Mariampol;Mariampole
Nowoszyc;Nowoszyce;Nowoszyca
Darzlubia;Darzlubie;Darzlubia
Gronit;Gronity;Gronit
Dobkowa;Dobków;Dobkowa
Stryczowic;Stryczowice;Stryczowica
Trąbina-Wsi;Trąbin-Wieś;Trąbina-Ws
Pawłowic Wielkich;Pawłowice Wielkie;Pawłowica Wielki
Kozic Dolnych;Kozice Dolne;Kozica Dolny
Niezwojowic;Niezwojowice;Niezwojowica
Chmielarzy;Chmielarze;Chmielarz
Dratowa;Dratów;Dratowa
Obelzanek;Obelzanki;Obelzanka
Biedruska;Biedrusko;Biedruska
Miasteczka Śląskiego;Miasteczko Śląskie;Miasteczko Śląski
Czaplic-Bąków;Czaplice-Bąki;Czaplica-Bąk
Ogorzelic;Ogorzelice;Ogorzelica
Recławia;Recław;Recławie
Minkowic;Minkowice;Minkowica
Nowych Lasek;Nowe Laski;Nowy Lasek
Rakowa;Raków;Rakowa
Krzywej Góry;Krzywa Góra;Krzywa Gór
Galinowa;Galinowo;Galinowa
Dybowa-Kolonii;Dybów-Kolonia;Dybowa-Kolonia
Pieruchów;Pieruchy;Pieruch
Karwit;Karwity;Karwit
Dylewa;Dylew;Dylewa
Niwy Babickiej;Niwa Babicka;Niwus Babicka
Niwki;Niwka;Niwek
Niwek;Niwki;Niwek
Fajmu;Fajum;Fajem
Klęcina;Klęcino;Klęcina
Osłonina;Osłonino;Osłonina
Snochowic;Snochowice;Snochowica
Golejewa;Golejewo;Golejewa
Konarskiego;Konarskie;Konarski
Gęzyna;Gęzyn;Gęzyna
Matul;Matule;Matula
Kulerzowa;Kulerzów;Kulerzowa
Żubronajcia;Żubronajcie;Żubronajcio
Leszczyna Szlacheckiego;Leszczyn Szlachecki;Leszczyna Szlachecki
Muszkowa;Muszkowo;Muszkowa
Kolonii Byczyny;Kolonia Byczyna;Kolonia Byczyn
Piwnic Wielkich;Piwnice Wielkie;Piwnica Wielki
Kołonieńca;Kołoniec;Kołonieniec
Wormi;Wormie;Worm
Sędziejowic;Sędziejowice;Sędziejowica
Wilkas;Wilkasy;Wilkas
Okuniewa;Okuniew;Okuniewa
Jaborowic;Jaborowice;Jaborowica
Cichmiany;Cichmiana;Cichmian
Nowotanieńca;Nowotaniec;Nowotanieniec
Mieleszkowiec Pawłowickich;Mieleszkowce Pawłowickie;Mieleszkowiec Pawłowicki
Brzóza Małego;Brzóze Małe;Brzóz Mały
Mazurowa;Mazurowo;Mazurowa
Głodzina;Głodzino;Głodzina
Maciowakrza;Maciowakrze;Maciowakrz
Lutkowa;Lutków;Lutkowa
Sieciejowa;Sieciejów;Sieciejowa
Kamienicy nad Nysą Łużycką;Kamienica nad Nysą Łużycką;Kamienica nada Nysa Łużycka
Tyliczek;Tyliczki;Tyliczka
Wrocławek;Wrocławki;Wrocławka
Kukli;Kukle;Kukiel
Stanowa;Stanowo;Stanowa
Pakoszowa;Pakoszów;Pakoszowa
Kiślak;Kiślaki;Kiślak
Bylewa;Bylew;Bylewa
Krajna;Krajno;Krajna
Bukowskiego;Bukowskie;Bukowski
Rychławy;Rychława;Rychławy
Siadczy;Siadcza;Siadczy
Główczyna;Główczyn;Główczyna
Starego Miastkowa;Stary Miastków;Stary Miastkowa
Chwałowa;Chwałów;Chwałowa
Gorysławic;Gorysławice;Gorysławica
Woli Uchańskiej;Wola Uchańska;Wol Uchańska
Borysławic Kościelnych;Borysławice Kościelne;Borysławica Kościelny
Opatowa;Opatów;Opatow
Łęków Strzyżowskich;Łęki Strzyżowskie;Łęk Strzyżowski
Kruszynieńca;Kruszyniec;Kruszynieniec
Wygwizdowa;Wygwizdów;Wygwizdowa
Górek Pęcławskich;Górki Pęcławskie;Górka Pęcławski
Popowa Borowego;Popowo Borowe;Popowa Borowy
Konarzy;Konarze;Konarz
Podozieran;Podozierany;Podozieran
Ról;Role;Ról
Kostusina;Kostusin;Kostusina
Wierzbny;Wierzbna;Wierzbny
Wierzbna;Wierzbno;Wierzbna
Budzieszowic;Budzieszowice;Budzieszowica
Skolankowskiej Woli;Skolankowska Wola;Skolankowska Wol
Kolonii Łobudzic;Kolonia Łobudzice;Kolonia Łobudzica
Zblewa;Zblewo;Zblewa
Kiersnówka;Kiersnówek;Kiersnówka
Bobina;Bobin;Bobina
Ruszowic;Ruszowice;Ruszowica
Piwaków;Piwaki;Piwak
Janowic Dużych;Janowice Duże;Janowica Duży
Nakonowa;Nakonowo;Nakonowa
Czernięcina Głównego;Czernięcin Główny;Czernięcina Główne
Bolesławic;Bolesławice;Bolesławica
Brzostkowa;Brzostków;Brzostkowa
Piwek;Piwki;Piwek
Felina;Felin;Felina
Nidka;Nidek;Nidka
Mlewa;Mlewo;Mlewa
Sieradza;Sieradz;Sieradza
Pomorzowiczek;Pomorzowiczki;Pomorzowiczka
Łasi-Toczyłowa;Łaś-Toczyłowo;Łas-Toczyłów
Karsznic;Karsznice;Karsznica
Piastowic;Piastowice;Piastowica
Nowych Łach;Nowe Łachy;Nowy Łe
Kiedrowa;Kiedrowo;Kiedrowa
Flesz;Flesze;Flesz
Bobów;Boby;Bob
Libartowa;Libartowo;Libartowa
Gniazdowic;Gniazdowice;Gniazdowica
Dzierzbiętowa Małego;Dzierzbiętów Mały;Dzierzbiętowa Mały
Piotrowa-Zagościńca;Piotrów-Zagościniec;Piotrowa-Zagościniec
Kopytowa-Kolonii;Kopytów-Kolonia;Kopytowa-Kolonia
Oryszewa-Osady;Oryszew-Osada;Oryszewo-Osada
Ludkowa;Ludkowo;Ludkowa
Woli Szczucińskiej;Wola Szczucińska;Wol Szczucińska
Kolonii Złotek;Kolonia Złotki;Kolonia Złotek
Kępy;Kępa;Kęp
Malczkówka;Malczkówko;Malczkówka
Ślemienia;Ślemień;Ślemię
Kęp;Kępy;Kęp
Bolewicka;Bolewicko;Bolewicka
Ołudzy;Ołudza;Oługa
Bożepola Szlacheckigo;Bożepole Szlacheckie;Bożepole Szlacheckiga
Majkowa-Folwarku;Majków-Folwark;Majkowa-Folwark
Jakubowa Lubińskiego;Jakubowo Lubińskie;Jakubowa Lubiński
Woli Żółkiewskiej;Wola Żółkiewska;Wol Żółkiewska
Skurpia;Skurpie;Skurp
Łączan;Łączany;Łączan
Goździelina;Goździelin;Goździelina
Markowa-Towarzystwa;Marków-Towarzystwo;Markowa-Towarzystwo
Gołygowa;Gołygów;Gołygowa
Ogorzelczyna;Ogorzelczyn;Ogorzelczyna
Koczarek;Koczarki;Koczarka
Narajt;Narajty;Narajta
Męciszowa;Męciszów;Męciszowa
Stanowisk;Stanowiska;Stanowisko
Nowego Modlina;Nowy Modlin;Nowy Modlina
Łętowa-Dębu;Łętowo-Dąb;Łętowa-Dąb
Bacz Suchych;Bacze Suche;Bacz Suchy
Szczawina Borowego;Szczawin Borowy-Wieś;Szczawina Borowy
Lipowa Kurkowskiego;Lipowo Kurkowskie;Lipowa Kurkowski
Tarnawy-Góry;Tarnawa-Góra;Tarnawa-Gór
Kozer;Kozery;Kozer
Tempoczowa-Kolonii;Tempoczów-Kolonia;Tempoczowa-Kolonia
Gorzkowa-Wsi;Gorzków-Wieś;Gorzkowa-Ws
Grzybowej Góry;Grzybowa Góra;Grzybowa Gór
Staniszewic;Staniszewice;Staniszewica
Konopek-Pokrzywnicy;Konopki-Pokrzywnica;Konopek-Pokrzywnik
Szlas-Umiemów;Szlasy-Umiemy;Szlas-Umiem
Kobylnik;Kobylniki;Kobylnik
Bielan;Bielany;Bielan
Wojtkowic-Dadów;Wojtkowice-Dady;Wojtkowica-Dad
Kiełczyna;Kiełczyn;Kiełczyna
Woli Gardzienickiej;Wola Gardzienicka;Wol Gardzienicka
Podłazisk;Podłaziska;Podłazisko
Zastowa Karczmiskiego;Zastów Karczmiski;Zastowa Karczmiski
Starego Orzechowa;Stare Orzechowo;Stary Orzechów
Maksymilianowa;Maksymilianowo;Maksymilianowa
Dąbków;Dąbki;Dąbek
Wielonka;Wielonek;Wielonka
Mielęcinka;Mielęcinek;Mielęcinka
Czartowa;Czartowo;Czartowa
Woźników;Woźniki;Woźnik
Bud Brankowskich;Budy Brankowskie;Buda Brankowski
Radzynka;Radzynek;Radzynka
Sprowy;Sprowa;Sprowy
Iwin;Iwiny;Iwina
Kopijek;Kopijki;Kopijka
Nowego Bógpomoża;Nowy Bógpomóż;Nowy Bógpomoże
Domaniewka;Domaniewek;Domaniewka
Poświętna;Poświętno;Poświętna
Rudziszek;Rudziszki;Rudziszek
Gorzowa;Gorzów;Gorzowa
Poświętnego;Poświętne;Poświętny
Antolina;Antolin;Antolina
Nosowa;Nosów;Nosowa
Gzdowa;Gzdów;Gzdowa
Grądów Małych;Grądy Małe;Grąd Mała
Rybki;Rybka;Rybek
Bogucicic Drugich;Bogucice Drugie;Bogucicica Drugie
Solnik;Solniki;Solnik
Balic;Balice;Balica
Huty Przerębskiej;Huta Przerębska;Hut Przerębska
Nowego Kawęczyna;Nowy Kawęczyn;Nowy Kawęczyna
Witowic Dolnych;Witowice Dolne;Witowica Dolny
Gór Suchkich;Góry Suche;Gór Suchki
Bieglowa;Bieglów;Bieglowa
Kowalina;Kowalin;Kowalina
Wielawina;Wielawino;Wielawina
Skrzynicy;Skrzynica;Skrzynik
Pludwin;Pludwiny;Pludwina
Bejd;Bejdy;Bejda
Latyczowa;Latyczów;Latyczowa
Szymon;Szymony;Szymon
Czarnego Dolnego;Czarne Dolne;Czarny Dolny
Nowego Jawora;Nowy Jawor;Nowy Jawór
Skwierczyna Lackiego;Skwierczyn Lacki;Skwierczyna Lacki
Nowych Pieścirogów;Nowe Pieścirogi;Nowy Pieściróg
Dziadkowic;Dziadkowice;Dziadkowica
Woli Sosnowej;Wola Sosnowa;Wol Sosnowa
Kotuszowa;Kotuszów;Kotuszowa
Kałdowa;Kałdowo;Kałdowa
Waków;Waki;Wak
Chruślic;Chruślice;Chruślica
Rozgit;Rozgity;Rozgit
Poniatowic;Poniatowice;Poniatowica
Włynkówka;Włynkówko;Włynkówka
Piotrkosic;Piotrkosice;Piotrkosica
Wiecinina;Wiecinin;Wiecinina
Częstochowy;Częstochowa;Częstochów
Koźlina;Koźlin;Koźlina
Solin;Soliny;Solina
Walerianowa;Walerianowo;Walerianowa
Jabłonowa-Klacz;Jabłonowo-Klacze;Jabłonowa-Klacz
Sztutowa;Sztutowo;Sztutowa
Charbinowic;Charbinowice;Charbinowica
Opatkowic Murowanych;Opatkowice Murowane;Opatkowica Murowane
Borawskich Małych;Borawskie Małe;Borawski Mała
Sowińców;Sowińce;Sowiniec
Garlina;Garlino;Garlin
Woli Soleckiej Pierwszej;Wola Solecka Pierwsza;Wol Solecka Pierwsza
Łańcuta;Łańcut;Łańcuta
Ojrzenia;Ojrzeń;Ojrzenie
Brzostowa;Brzostowo;Brzostowa
Baszni Górnej;Basznia Górna;Baszeń Górna
Skalina;Skalin;Skalina
Obozina;Obozin;Obozina
Zagrobla;Zagroble;Zagrobla
Chorążyc;Chorążyce;Chorążyca
Augustynowa;Augustynów;Augustynowa
Dąbrówek Breńskich;Dąbrówki Breńskie;Dąbrówka Breński
Karszowa;Karszów;Karszowa
Lutomi Dolnej;Lutomia Dolna;Lutomy Dolna
Czesina;Czesin;Czesina
Bolimowa;Bolimów;Bolimowa
Szczodruch;Szczodruchy;Szczodruch
Kierwin;Kierwiny;Kierwina
Koćmierzowa;Koćmierzów;Koćmierzowa
Wietlina Trzeciego;Wietlin Trzeci;Wietlina Trzeci
Kiliman;Kilimany;Kiliman
Baniewa;Baniewo;Baniewa
Wróbli-Arciszewa;Wróble-Arciszewo;Wróbel-Arciszewo
Radzic Małych;Radzice Małe;Radzica Mała
Wyszonek-Posel;Wyszonki-Posele;Wyszonka-Posel
Siedzowa;Siedzów;Siedzowa
Tworzyjanowa;Tworzyjanów;Tworzyjanowa
Jasionowa;Jasionowo;Jasionowa
Zabieżek;Zabieżki;Zabieżka
Dygowa;Dygowo;Dygowa
Nowych Kuchm;Nowe Kuchmy;Nowy Kuchma
Żychc;Żychce;Żychc
Płoszowa;Płoszów;Płoszowa
Milżynka;Milżynek;Milżynka
Woli Rowskiej;Wola Rowska;Wol Rowska
Olbrachtowa;Olbrachtowo;Olbrachtowa
Chlewiska Górnego;Chlewisk Górny;Chlewisko Górny
Falmierowa;Falmierowo;Falmierowa
Koszęcina;Koszęcin;Koszęcina
Bierzewic;Bierzewice;Bierzewica
Bechcicic-Wsi;Bechcice-Wieś;Bechcicica-Ws
Przyłanek;Przyłanki;Przyłanka
Wilknit;Wilknity;Wilknit
Biodrów;Biodry;Bioder
Małych Rud;Małe Rudy;Mała Ruda
Podwola;Podwole;Podwola
Obielewa;Obielewo;Obielew
Krępin;Krępiny;Krępina
Nowego Józefowa;Nowy Józefów;Nowy Józefowa
Borzy-Strumian;Borza-Strumiany;Bor-Strumian
Niesułowic;Niesułowice;Niesułowica
Tybor Uszyńskich;Tybory Uszyńskie;Tybor Uszyński
Tulec;Tulce;Tulec
Gąbina;Gąbin;Gąbina
Sieciechowic;Sieciechowice;Sieciechowica
Solinek;Solinki;Solinka
Studzien;Studnie;Studzna
Rzepczyna;Rzepczyno;Rzepczyna
Barwic;Barwice;Barwica
Medyni Głogowskiej;Medynia Głogowska;Medyn Głogowska
Myszewka;Myszewko;Myszewka
Jagiełłłowa;Jagiełłów;Jagiełłłów
Kaniosów;Kaniosy;Kanios
Nowego Buczka;Nowy Buczek;Nowy Buczka
Pionek;Pionki;Pionka
Wałów A;Wały A;Wał A
Wałów B;Wały B;Wał B
Karczyna-Wsi;Karczyn-Wieś;Karczyna-Ws
Słoi;Słoja;Słój
Dziewczopola;Dziewczopole;Dziewczopola
Bralewnicy;Bralewnica;Bralewnik
Hańska Pierwszego;Hańsk Pierwszy;Hańska Pierwszy
Małego Bożego;Małe Boże;Mały Boży
Przyrowa;Przyrów;Przyrowa
Górnik;Górniki;Górnik
Przenoszy;Przenosza;Przenosz
Raszew;Raszewy;Raszwa
Woli Okrzejskiej;Wola Okrzejska;Wol Okrzejska
Garnków;Garnki;Garnek
Godynic;Godynice;Godynica
Pieczysk;Pieczyski;Pieczysko
Dobryszyc;Dobryszyce;Dobryszyca
Pieczysk;Pieczyska;Pieczysko
Brzydowa;Brzydowo;Brzydowa
Ochoży;Ochoża;Ochoże
Orla Wielkiego;Orle Wielkie;Orla Wielki
Nowej Wsi Lubińskiej;Nowa Wieś Lubińska;Nowa Ws Lubińska
Prądzewa;Prądzew;Prądzewo
Sarbki;Sarbka;Sarbek
Opożdżewa;Opożdżew;Opożdżewa
Wielkich Walichnów;Wielkie Walichnowy;Wielki Walichen
Borkowa;Borków;Borkowa
Sołtman;Sołtmany;Sołtman
Jeziory-Nowiny;Jeziora-Nowina;Jezior-Nowina
Starych Okninin;Stare Okniny;Stara Okninina
Budkowa;Budkowo;Budkowa
Przyrownicy;Przyrownica;Przyrownik
Dziadoszyc;Dziadoszyce;Dziadoszyca
Szyg;Szygi;Szyga
Chłopowa;Chłopowo;Chłopowa
Brysków;Bryski;Brysk
Raczka;Raczek;Raczka
Starego Redzenia;Stary Redzeń;Stary Redzenie
Dziewiętlina;Dziewiętlin;Dziewiętlina
Szczodrowa;Szczodrowo;Szczodrowa
Zabrodów;Zabrody;Zabród
Ogartowa;Ogartowo;Ogartowa
Niechobrza;Niechobrz;Niechobrze
Łozisk;Łoziska;Łozisko
Kruczynka;Kruczynek;Kruczynka
Gardzina;Gardzin;Gardzina
Sypitek;Sypitki;Sypitka
Kostrzewic;Kostrzewice;Kostrzewica
Gałęzowa PierwszKolonii;Gałęzów-Kolonia Pierwsza;Gałęzowa PierwszKolonia
Pomorzan-Kolonii;Pomorzany-Kolonia;Pomorzanin-Kolonia
Tyszek-Ciągaczek;Tyszki-Ciągaczki;Tyszka-Ciągaczka
Dziechcinieńca;Dziechciniec;Dziechcinieniec
Szaflar;Szaflary;Szaflara
Władysławowa;Władysławowo;Władysławowa
Przydworza;Przydwórz;Przydworze
Gawronek;Gawronki;Gawronek
Liczów;Licze;Licz
Nowego Śleszowa;Nowy Śleszów;Nowy Śleszowa
Kaleni;Kaleń;Kalenie
Kop;Kopy;Kop
Parośli;Parośla;Parośl
Lechlina;Lechlin;Lechlina
Skrudek;Skrudki;Skrudka
Iławy;Iława;Iławy
Buszkowic Małych;Buszkowice Małe;Buszkowica Mała
Klępia Górnego;Klępie Górne;Klępia Górny
Gołębiewa Starego;Gołębiew Stary;Gołębiewa Stary
Słomnik;Słomniki;Słomnik
Pniówka;Pniówek;Pniówka
Zalesiaków;Zalesiaki;Zalesiak
Nowego Rościszewa;Nowe Rościszewo;Nowy Rościszewo
Ibramowic;Ibramowice;Ibramowica
Obrubnik;Obrubniki;Obrubnik
Gryfowa Śląskiego;Gryfów Śląski;Gryfowa Śląski
Rozłazina;Rozłazino;Rozłazina
Gromot;Gromoty;Gromot
Grzęd Górnych;Grzędy Górne;Grzęd Górny
Białych-Ziei;Białe-Zieje;Biały-Zieja
Sadulaków;Sadulaki;Sadulak
Skorzęcina;Skorzęcin;Skorzęcina
Antonowa;Antonowo;Antonowa
Srok;Sroki;Srok
Nasiłowa;Nasiłowo;Nasiłów
Długołęki;Długołęka;Długołęki
Polkajm;Polkajmy;Polkajma
Brudzaw;Brudzawy;Brudzawa
Luboradowa;Luboradów;Luboradowa
Wawrzyszewa;Wawrzyszew;Wawrzyszewo
Sajz;Sajzy;Sajza
Przejmy Małej;Przejma Mała;Przejm Mała
Petryk;Petryki;Petryk
Godlewa-Łub;Godlewo-Łuby;Godlewa-Łub
Załęża-Eliaszów;Załęże-Eliasze;Załąż-Eliasz
Kalei;Kalej;Kaleja
Rosochatego Kościelnego;Rosochate Kościelne;Rosochaty Kościelny
Nowego Prażmowa;Nowy Prażmów;Nowy Prażmowa
Świetlikowej Woli;Świetlikowa Wola;Świetlikowa Wol
Koźminieńca;Koźminiec;Koźminieniec
Niewodowa;Niewodowo;Niewodowa
Spytkowa;Spytków;Spytkowa
Brwic;Brwice;Brwica
Liśnika Dużego;Liśnik Duży-Kolonia;Liśnika Duży
Dzikowa;Dzików;Dzikowa
Pęczkowa;Pęczków;Pęczkowa
Brońska;Brońsko;Brońska
Tuszowa Narodowego;Tuszów Narodowy;Tuszowa Narodowy
Książego-Skroniowa;Książe-Skroniów;Książy-Skroniowa
Gulzowa;Gulzów;Gulzowa
Paplinka;Paplinek;Paplinka
Łomna;Łomno;Łomna
Łomny;Łomna;Łomny
Lask Włościańskich;Laski Włościańskie;Lask Włościański
Dziekanowa Leśnego;Dziekanów Leśny;Dziekanowa Leśny
Przedkowic;Przedkowice;Przedkowica
Kujawek;Kujawki;Kujawka
Nowego Grodna;Nowe Grodno;Nowy Grodna
Zębowic;Zębowice;Zębowica
Cieszewka;Cieszewko;Cieszewka
Porosiuk;Porosiuki;Porosiuk
Masłowic;Masłowice;Masłowica
Ulasek Grzmiąckich;Ulaski Grzmiąckie;Ulasek Grzmiącki
Juchnajci;Juchnajcie;Juchnajć
Sieradowic-Parceli;Sieradowice-Parcele;Sieradowica-Parcela
Gronowa Górnego;Gronowo Górne;Gronowa Górny
Koszut;Koszuty;Koszut
Witów;Wity;Wit
Nowego Piastowa;Nowe Piastowo;Nowy Piastowa
Smołdzina;Smołdzino;Smołdzina
