Dopełniacz;Mianownik;Wynik Stemmera
Prawdzisk;Prawdziska;Prawdzisko
Lewiczyna;Lewiczyn;Lewiczyna
Suchorca;Suchorzec;Suchorca
Nowych Gniewniewic;Nowe Gniewniewice;Nowy Gniewniewica
Koczały;Koczała;Koczały
Dziećmorowic;Dziećmorowice;Dziećmorowica
Sulechowa;Sulechów;Sulechowy
Cegieł;Cegły;Cegła
Suchorzewa;Suchorzew;Suchorzewo
Kleszczewa Kościerskiego;Kleszczewo Kościerskie;Kleszczewo Kościerski
Boru Kunowskiego;Bór Kunowski;Bor Kunowski
Bierzyna;Bierzyn;Bierzyna
Wildna;Wildno;Wildny
Wdowina;Wdowin;Wdowina
Jadowa;Jadów;Jadowy
Niedarczowa Górny-Kolonego;Niedarczów Górny-Kolonia;Niedarczowa Górny-Kolony
Czerwonych Stogów;Czerwone Stogi;Czerwony Stog
Biskupic Podgórnych;Biskupice Podgórne;Biskupic Podgórny
Giełzowa;Giełzów;Giełzowy
Polesia;Polesie;Poleś
Serbowa;Serbów;Serbowy
Miedzianowa;Miedzianowo;Miedzianowy
Brodowa;Brodów;Brodowy
Parkowa;Parkowo;Parkowy
Rawałowic;Rawałowice;Rawałowica
Ciemnik;Ciemniki;Ciemnik
Włościejewek;Włościejewki;Włościejewka
Rybojedzka;Rybojedzko;Rybojedzki
Dąbrowna;Dąbrowno;Dąbrowny
Andryjanek;Andryjanki;Andryjanek
Pielaszkowic;Pielaszkowice;Pielaszkowica
Niemczyna;Niemczyn;Niemczyna
Kacwina;Kacwin;Kacwina
Zglinnnej Małej;Zglinna Mała;Zglinnny Mały
Pasztowej Woli;Pasztowa Wola;Pasztowy Wol
Ładzic;Ładzice;Ładzica
Łówczy;Łówcza;Łówczy
Chodcza;Chodecz;Chodczy
Ostrożenia Drugiego;Ostrożeń Drugi;Ostrożenie Drugi
Szkucina;Szkucin;Szkucina
Grzymkowic;Grzymkowice;Grzymkowica
Wszemborza;Wszembórz;Wszemborze
Pluskowęs;Pluskowęsy;Pluskowęs
Myślakowic-Kolonii;Myślakowice-Kolonia;Myślakowica-Kolonia
Krasnopola;Krasnopol;Krasnopola
Księżych Kowali;Księże Kowale;Księży Kowal
Nowej Krępy;Nowa Krępa;Nowy Krępy
Karkoszek;Karkoszki;Karkoszka
Hołodów;Hołody;Hołód
Białobrzeskich;Białobrzeskie;Białobrzeski
Humina ZiemskiDóbr;Humin-Dobra Ziemskie;Humina ZiemskiDobra
Kłopoczyna;Kłopoczyn;Kłopoczyna
Książek;Książki;Książka
Kobieli;Kobiela;Kobiel
Lutosławic Szlacheckich;Lutosławice Szlacheckie;Lutosławica Szlachecki
Kalonki;Kalonka;Kalonki
Ligoty Polskiej;Ligota Polska;Ligot Polski
Ostrożenia Pierwszego;Ostrożeń Pierwszy;Ostrożenie Pierwszy
Niemgłów;Niemgłowy;Niemgłów
Brzustowy;Brzustowa;Brzustowy
Retkowa;Retkowo;Retkowy
Skrzyszewa;Skrzyszew;Skrzyszewo
Kostrzew;Kostrzewy;Kostrzewa
Barłomina;Barłomino;Barłomin
Korycin;Koryciny;Korycina
Łomianek Dolnych;Łomianki Dolne;Łomianka Dolny
Anielowa;Anielów;Anielowy
Rzegnowa;Rzegnowo;Rzegnowy
Brunar;Brunary;Brunar
Pluder;Pludry;Pluder
Rzechowa Wielkiego;Rzechowo Wielkie;Rzechowy Wielki
Lisowic;Lisowice;Lisowica
Godziątkowa;Godziątków;Godziątkowy
Gąsewa Poduchownego;Gąsewo Poduchowne;Gąsewa Poduchowny
Pakszyna;Pakszyn;Pakszyna
Ciemnoszyj;Ciemnoszyje;Ciemnoszyja
Piotrowic Małych;Piotrowice Małe;Piotrowica Mały
Ryglic;Ryglice;Ryglica
Bargłowa Kościelnego;Bargłów Kościelny;Bargłowy Kościelny
Połomia Małego;Połom Mały;Połomia Mały
Cicibora Małego;Cicibór Mały;Cicibora Mały
Kuczyna;Kuczyn;Kuczyna
Szygówka;Szygówek;Szygówka
Wrąbczynka;Wrąbczynek;Wrąbczynka
Łagoszowa Wielkiego;Łagoszów Wielki;Łagoszowy Wielki
Wysokiej Małej;Wysoka Mała;Wysoki Mały
Rzeczycy Ziemiańskiej;Rzeczyca Ziemiańska;Rzeczyk Ziemiański
Futorów;Futory;Futor
Sporego;Spore;Spory
Mierzwina Dużego;Mierzwin Duży;Mierzwina Duży
Dobrzania;Dobrzań;Dobrzanie
Kozerek;Kozerki;Kozerka
Sycewa;Sycewo;Sycewa
Krasewic-Czerepów;Krasewice-Czerepy;Krasewica-Czerep
Nowych Kiejkut;Nowe Kiejkuty;Nowy Kiejkut
Cieńszy;Cieńsza;Cieńszy
Czarnowa-Dębu;Czarnowo-Dąb;Czarnowy-Dąb
Mierzęcicic;Mierzęcice;Mierzęcicica
Wysocka;Wysocko;Wysocka
Wyszonek-Włostów;Wyszonki-Włosty;Wyszonka-Włost
Tarnowa Opolskiego;Tarnów Opolski;Tarnowy Opolski
Lipska-Polesia;Lipsko-Polesie;Lipski-Poleś
Sikor-Wojciechowiąt;Sikory-Wojciechowięta;Sikora-Wojciechowię
Jabłoni-Dobków;Jabłoń-Dobki;Jabłoń-Dobek
Brzeska;Brzesko;Brzeska
Brzesk;Brzeski;Brzesk
Podfranciszkanów;Podfranciszkany;Podfranciszkanin
Surbajn;Surbajny;Surbajn
Posadowa;Posadowo;Posadowy
Szewc-Walentyny;Szewce-Walentyna;Szewc-Walentyn
Błażowej Dolnej;Błażowa Dolna;Błażowy Dolny
Pojezierzec;Pojezierce;Pojezierzec
Klewkowa;Klewków;Klewkowy
Samborowa;Samborowo;Samborowy
Przemyśla;Przemyśl;Przemyśla
Rusieśca;Rusiec;Rusiesiec
Kiszewka;Kiszewko;Kiszewka
Starej Złotoryi;Stara Złotoria;Stara Złotoryja
Rustowa;Rustów;Rustowy
Dołubowa-Wyrębów;Dołubowo-Wyręby;Dołubowy-Wyrąb
Kars Małych;Karsy Małe;Karsa Mały
Kurowa Małego;Kurów Mały;Kurowy Mały
Klementowic;Klementowice;Klementowica
Wędkowów;Wędkowy;Wędków
Ługowic;Ługowice;Ługowica
Białej-Kopca;Biała-Kopiec;Biały-Kopiec
Bońk;Bońki;Bońk
Sutna;Sutno;Sutny
Ramułtowic;Ramułtowice;Ramułtowica
Łosośnej Wielkiej;Łosośna Wielka;Łosośny Wielki
Florentyny;Florentyna;Florentyn
Przypólska;Przypólsko;Przypólski
Huty Koszar;Huta Koszary;Huty Koszar
Małego Komorska;Mały Komorsk;Mały Komorski
Kozarzewa;Kozarzew;Kozarzewo
Żarnowicy Małej;Żarnowica Mała;Żarnowica Mały
Kuźnik;Kuźniki;Kuźnik
Seredzic-Zawodzia;Seredzice-Zawodzie;Seredzica-Zawodzie
Trzemchy Górnej;Trzemcha Górna;Trzemcha Górny
Szczejkowic;Szczejkowice;Szczejkowica
Wyryk-Adampola;Wyryki-Adampol;Wyryk-Adampole
Dzięgiel;Dzięgiele;Dzięgiel
Nurca-Kolonii;Nurzec-Kolonia;Nurca-Kolonia
Rusowa;Rusowo;Rusowy
Śmiechówka;Śmiechówek;Śmiechówka
Kolonii Warzymowskiej;Kolonia Warzymowska;Kolonia Warzymowski
Kwisna;Kwisno;Kwisny
Małego Łęcka;Mały Łęck;Mały Łęcki
Sędowa;Sędów;Sędowy
Smardzewa;Smardzew;Smardzewo
Krzeptowa;Krzeptów;Krzeptowy
Borszowic;Borszowice;Borszowica
Rzeszotkowa;Rzeszotków;Rzeszotkowy
Posługowa;Posługowo;Posługowy
Tworkowic;Tworkowice;Tworkowica
Prośna;Prośno;Prośny
Chodybek;Chodybki;Chodybek
Wierzchowisk Drugich;Wierzchowiska Drugie;Wierzchowisko Drugi
Podczachów;Podczachy;Podczach
Holendrów Dobrowskich;Holendry Dobrowskie;Holender Dobrowski
Szyszek;Szyszki;Szyszka
Huty Deręgowskiej;Huta Deręgowska;Huty Deręgowski
Równej;Równa;Równy
Myśliborza Wielkiego;Myślibórz Wielki;Myśliborze Wielki
Szynkielowa;Szynkielów;Szynkielowy
Władysławówowa;Władysławów;Władysławówowy
Ciepielowic;Ciepielowice;Ciepielowica
Biskupic Radłowskich;Biskupice Radłowskie;Biskupic Radłowski
Szpitalki;Szpitalka;Szpitalk
Starej Gąski;Stara Gąska;Stara Gąski
Jakubik;Jakubiki;Jakubik
Jarnut;Jarnuty;Jarnuta
Cieplinek;Cieplinki;Cieplinka
Redykajn;Redykajny;Redykajn
Imna;Imno;Imny
Zwierzynieńca;Zwierzyniec;Zwierzynieniec
Bratkowa Górnego;Bratków Górny;Bratkowy Górny
Piechocicic;Piechocice;Piechocicica
Brudnowa Piątego;Brudnów Piąty;Brudnowa Piąty
Rutek Starych;Rutki Stare;Rutka Stary
Olszewa Węgorzewskiego;Olszewo Węgorzewskie;Olszewo Węgorzewski
Ostrówka;Ostrówek;Ostrówka
Wolawiec;Wolawce;Wolawiec
Kramkowa Lipskiego;Kramkowo Lipskie;Kramkowy Lipski
Chmielinka;Chmielinko;Chmielinek
Ustkowa;Ustków;Ustkowy
Orlikowa;Orlikowo;Orlikowy
Wojszy;Wojsze;Wojszy
Cumina;Cumino;Cumina
Libertowa;Libertów;Libertowy
Ponic;Ponice;Ponica
Miedz;Miedze;Miedza
Buszkowiczek;Buszkowiczki;Buszkowiczka
Żelisławic;Żelisławice;Żelisławica
Świdwina;Świdwin;Świdwina
Kraszewa Wielkiego;Kraszew Wielki;Kraszewo Wielki
Zemborzyc Dolnych;Zemborzyce Dolne;Zemborzyca Dolny
Szczeblotowa;Szczeblotowo;Szczeblotowy
Turbi;Turbia;Turbi
Krysiaków;Krysiaki;Krysiak
Słodkowa Trzeciego;Słodków Trzeci;Słodkowy Trzeci
Jasionowej Doliny;Jasionowa Dolina;Jasionowy Dolina
Sokola;Sokole;Sokoli
Sokoli;Sokola;Sokoli
Glinnnego Stoku;Glinny Stok;Glinnny Stok
Strzyżewa Paczkowego;Strzyżewo Paczkowe;Strzyżewa Paczkowy
Cigacicic;Cigacice;Cigacicica
Małogoskiego;Małogoskie;Małogoski
Siemionek;Siemionki;Siemionka
Worgul;Worgule;Worgula
Krzymoszyc;Krzymoszyce;Krzymoszyca
Klasek;Klaski;Klasek
Kraszewa-Czubaków;Kraszewo-Czubaki;Kraszewo-Czubak
Gorlic;Gorlice;Gorlica
Dminina;Dminin;Dminina
Łanieńca;Łaniec;Łanieniec
Chodkowa Nowego;Chodków Nowy;Chodkowy Nowy
Iwanek;Iwanki;Iwanka
Dziwigorza;Dziwigórz;Dziwigorz
Kępy Nadbrzeskiej;Kępa Nadbrzeska;Kęp Nadbrzeski
Goźlina Małego;Goźlin Mały;Goźlina Mały
Podłęcza;Podłęcze;Podłęczy
Księżych Młynów;Księże Młyny;Księży Młyn
Podzborowa;Podzborów;Podzborowy
Klapki;Klapka;Klapki
Wilczynka;Wilczynek;Wilczynka
Rozniszewa;Rozniszew;Rozniszewo
Mostówka;Mostówek;Mostówka
Zofinina;Zofinin;Zofinina
Więckowa;Więckowo;Więckowy
Orłowa-Parceli;Orłów-Parcel;Orłowy-Parcela
Grabówka;Grabówko;Grabówka
Dmenina;Dmenin;Dmenina
Bagatel;Bagatele;Bagatel
Droguszy;Drogusza;Drogusz
Janiszowic;Janiszowice;Janiszowica
Jaroszewic Grodzieckich;Jaroszewice Grodzieckie;Jaroszewica Grodziecki
Depułtycz Królewskich;Depułtycze Królewskie;Depułtycz Królewski
Zbąszynka;Zbąszynek;Zbąszynka
Nieszawy;Nieszawa;Nieszawy
Kabikiejm Dolnych;Kabikiejmy Dolne;Kabikiejm Dolny
Jastrzębia;Jastrząb;Jastrzębi
Łasina;Łasin;Łasina
Apolinowa;Apolinów;Apolinowy
Obłazów Ryterskich;Obłazy Ryterskie;Obłaz Ryterski
Batorówka;Batorówko;Batorówka
Lasopola;Lasopole;Lasopola
Benignowa;Benignowo;Benignowy
Dolnego Pola;Dolne Pole;Dolny Pola
Topolina;Topolin;Topolina
Domasłowa;Domasłów;Domasłowy
Glesna;Glesno;Glesny
Kamiona;Kamion;Kamiony
Jankowa Gdańskiego;Jankowo Gdańskie;Jankowy Gdański
Kułakowic Trzecich;Kułakowice Trzecie;Kułakowica Trzeci
Garbówka;Garbówek;Garbówka
Dąbrowy Miętkiej;Dąbrowa Miętka;Dąbrowa Miętki
Mikłasz;Mikłasze;Mikłasza
Gniezna;Gniezno;Gniezny
Kisielska;Kisielsk;Kisielski
Ogonowic;Ogonowice;Ogonowica
Jegłowej;Jegłowa;Jegłowy
Godlewa-Warsz;Godlewo-Warsze;Godlew-Warsz
Grochowa;Grochów;Grochowy
Perły;Perła;Perły
Małkowa;Małkowo;Małkowy
Pereł;Perły;Perła
Morakowa;Morakowo;Morakowy
Nowego Przybojewa;Nowe Przybojewo;Nowy Przybojewa
Wapiennnego;Wapienne;Wapiennny
Wólki Dużej;Wólka Duża;Wólka Duży
Rożenka;Rożenek;Rożenka
Giżyc;Giżyce;Giżyca
Niewiadowa;Niewiadów;Niewiadowy
Prusicka;Prusicko;Prusicki
Spytkowic;Spytkowice;Spytkowica
Świbnej;Świbna;Świbny
Rutkowskich;Rutkowskie;Rutkowski
Podlasia;Podlasie;Podlaś
Myśliborzyc;Myśliborzyce;Myśliborzyca
Brzozowa-Majów;Brzozowo-Maje;Brzozowy-Maj
Szkudłówki;Szkudłówka;Szkudłówki
Powązek;Powązki;Powązek
Cekcynka;Cekcynek;Cekcynka
Kruzów;Kruzy;Kruz
Niborka Drugiego;Nibork Drugi;Niborek Drugi
Dobrosielic Drugich;Dobrosielice Drugie;Dobrosielica Drugi
Karnówka;Karnówko;Karnówka
Drgicza;Drgicz;Drgiczy
Gosek-Wąsoszy;Goski-Wąsosze;Goska-Wąsosz
Rytra;Rytro;Rytra
Kątów Wrocławskich;Kąty Wrocławskie;Kąt Wrocławski
Cesarzowic;Cesarzowice;Cesarzowica
Piasków Duchownych;Piaski Duchowne;Piasek Duchowny
Ciachcina Nowego;Ciachcin Nowy;Ciachcina Nowy
Szkotowa;Szkotowo;Szkotowy
Nienadowy;Nienadowa;Nienadowy
Skrajni;Skrajnia;Skrajny
Skórzyna;Skórzyno;Skórzyna
Mięsośni;Mięsośnia;Mięsośny
Starego Jawora;Stary Jawor;Stary Jawór
Szestna;Szestno;Szestna
Lewina Brzeskiego;Lewin Brzeski;Lewina Brzeski
Przyczyny Dolnej;Przyczyna Dolna;Przyczyna Dolny
Słajkowa;Słajkowo;Słajkowy
Korzenia Królewskiego;Korzeń Królewski;Korzenie Królewski
Zarębowa;Zarębowo;Zarębowy
Wysokiego;Wysokie;Wysoki
Śmiłowa;Śmiłów;Śmiłowy
Cegielni Psuckiej;Cegielnia Psucka;Cegielnia Psucki
Nowych Warel;Nowe Warele;Nowy Warela
Czyżkowa;Czyżkowo;Czyżkowy
Staroźreb-Hektarów;Staroźreby-Hektary;Staroźrba-Hektar
Woli Zadybskiej;Wola Zadybska;Wol Zadybski
Klimczyczyc;Klimczyce;Klimczyczyca
Chłopów;Chłopy;Chłop
Karsznic Małych;Karsznice Małe;Karsznica Mały
Chrzypska Wielkiego;Chrzypsko Wielkie;Chrzypski Wielki
Wełcza;Wełecz;Wełczy
Rozłop;Rozłopy;Rozłop
Sopotni Małej;Sopotnia Mała;Sopotny Mały
Wlenia;Wleń;Wlenie
Gawłowa;Gawłów;Gawłowy
Patoków;Patoki;Patok
Pustkowa-Osiedla;Pustków-Osiedle;Pustkowy-Osiedle
Rakutowa;Rakutowo;Rakutowy
Huciska Nienadowskiego;Hucisko Nienadowskie;Huciska Nienadowski
Biniątek;Biniątki;Biniątko
Zakalewa;Zakalew;Zakalewa
Radwanieńca;Radwaniec;Radwanieniec
Brzechowa;Brzechów;Brzechowy
Cełujek;Cełujki;Cełujka
Sokołowa Włościańskiego;Sokołowo Włościańskie;Sokołowy Włościański
Gut Małych;Guty Małe;Gut Mały
Zalutynia;Zalutyń;Zalutynia
Parchocina;Parchocin;Parchocina
Karpowicz;Karpowicze;Karpowicz
Okonka;Okonek;Okonka
Rogów;Rogi;Rog
Wyrębów Siemienickich;Wyręby Siemienickie;Wyrąb Siemienicki
Śladkowa Dużego;Śladków Duży;Śladkowy Duży
Siar;Siary;Siar
Pukarzowa;Pukarzów;Pukarzowa
Babek;Babki;Babka
Kosiorowa;Kosiorów;Kosiorowy
Kobyli Miejskiej;Kobyla Miejska;Kobyli Miejski
Skustel;Skustele;Skustela
Sulgostowa;Sulgostów;Sulgostowy
Siarczyczyc;Siarczyce;Siarczyczyca
Horodyszcza;Horodyszcze;Horodyszcz
Koliszów;Koliszowy;Kolisz
Pianowa-Daczek;Pianowo-Daczki;Pianowy-Daczka
Siedlemina;Siedlemin;Siedlemina
Nawodzic;Nawodzice;Nawodzica
Woli Błędowskiej;Wola Błędowska;Wol Błędowski
Markowa-Wólki;Markowo-Wólka;Markowy-Wólka
Bytoni;Bytonia;Bytoń
Jelcza-Laskowic;Jelcz-Laskowice;Jelczy-Laskowica
Laszek;Laszki;Laszka
Robertowa;Robertów;Robertowy
Pielgrzymowa;Pielgrzymowo;Pielgrzymowy
Pomyj;Pomyje;Pomyja
Korwina;Korwin;Korwina
Nowego Rożnowa;Nowy Rożnów;Nowy Rożnowy
Szymaszek;Szymaszki;Szymaszek
Podbali;Podbale;Podbały
Syryni;Syrynia;Syryn
Wojnowiec;Wojnowce;Wojnowiec
Polinowa;Polinów;Polinowy
Borek Wielbarskich;Borki Wielbarskie;Borka Wielbarski
Piesków;Pieski;Piesek
Osowicz;Osowicze;Osowicz
Miączyna-Stacji;Miączyn-Stacja;Miączyna-Stacja
Plucicic;Plucice;Plucicica
Iwna;Iwno;Iwny
Ławeczka Starego;Ławeczko Stare;Ławeczka Stary
Podmyszadeł;Podmyszadła;Podmyszadło
Domaniewa;Domaniew;Domaniewa
Perlina;Perlino;Perlin
Pyszczynka;Pyszczynek;Pyszczynka
Modrzewca;Modrzewiec;Modrzewce
Słupów Małych;Słupy Małe;Słup Mały
Niesiebędowic;Niesiebędowice;Niesiebędowica
Brużyczki Małej;Brużyczka Mała;Brużyczka Mały
Osinowa Dolnego;Osinów Dolny;Osinowy Dolny
Jutroszewa;Jutroszew;Jutroszewo
Przedwojewa;Przedwojewo;Przedwojewa
Szymbarku;Szymbark;Szymbarek
Rakowisk;Rakowiska;Rakowisko
Bogdaszowic;Bogdaszowice;Bogdaszowica
Mołtajn;Mołtajny;Mołtajn
Dzierżoniowa;Dzierżoniów;Dzierżoniowy
Żerechowej;Żerechowa;Żerechowy
Teresina;Teresin;Teresina
Jerwonic;Jerwonice;Jerwonica
Miodówka;Miodówko;Miodówka
Pokoi;Pokoje;Pokój
Wieruszowa;Wieruszów;Wieruszowy
Witowa-Kolonii;Witów-Kolonia;Witowy-Kolonia
Bieślina;Bieślin;Bieślina
Kicka;Kicko;Kicki
Kossaków Borowych;Kossaki Borowe;Kossak Borowy
Smosarza-Dobków;Smosarz-Dobki;Smosarz-Dobek
Gielni;Gielnia;Gielny
Szymanowic Małych;Szymanowice Małe;Szymanowica Mały
Stanowic;Stanowice;Stanowica
Tubądzina;Tubądzin;Tubądzina
Jasienina Małego;Jasienin Mały;Jasienina Mały
Targoni-Wit;Targonie-Wity;Targon-Wit
Czerwonki-Gozdowa;Czerwonka-Gozdów;Czerwonka-Gozdowy
Miszkienik Wielkich;Miszkieniki Wielkie;Miszkienik Wielki
Szystowic;Szystowice;Szystowica
Białej Piskiej;Biała Piska;Biały Piski
Grotek;Grotki;Grotka
Kruszewca;Kruszewiec;Kruszewc
Sadłowa-Parceli;Sadłowo-Parcele;Sadłowy-Parcela
Mościch Błot;Moście Błota;Mości Błota
Krajna Drugiego;Krajno Drugie;Krajna Drugi
Tykocina;Tykocin;Tykocina
Kupliska;Kuplisk;Kupliska
Woli-Chojnaty;Wola-Chojnata;Wol-Chojnat
Mściszewic;Mściszewice;Mściszewica
Ulimia;Ulim;Ulimia
Czerna;Czerno;Czerny
Kartoszyna;Kartoszyno;Kartoszyna
Łapszy Niżnych;Łapsze Niżne;Łapszy Niżny
Klwowa;Klwów;Klwowy
Goszczynnna;Goszczynno;Goszczynnny
Radliczyczyc;Radliczyce;Radliczyczyca
Kowalic;Kowalice;Kowalica
Bełchowa;Bełchów;Bełchowy
Bęczkowa;Bęczków;Bęczkowy
Wólki Abramowickiej;Wólka Abramowicka;Wólka Abramowicki
Poręby Średniej;Poręba Średnia;Porąb Średni
Staworowa;Staworowo;Staworowy
Leżajska;Leżajsk;Leżajski
Węgrzec Wielkich;Węgrzce Wielkie;Węgrzec Wielki
Wieszczyczyna;Wieszczyczyn;Wieszczyczyna
Moczyłek;Moczyłki;Moczyłka
Biskupia;Biskupie;Biskupi
Biskupina;Biskupin;Biskupina
Derewiczny;Derewiczna;Derewiczny
Wąglina;Wąglin;Wąglina
Leśniaków;Leśniaki;Leśniak
Brąszewic;Brąszewice;Brąszewica
Oleksz;Oleksze;Oleksza
Nowego Trzepowa;Nowe Trzepowo;Nowy Trzepowy
Sierczy;Siercza;Sierczy
Miąsego;Miąse;Miąsy
Kucębowa;Kucębów;Kucębowy
Mokronosów;Mokronosy;Mokronos
Białebłegobłota-Kurzej;Białebłoto-Kurza;Białebłegobłoto-Kurzy
Tomaszowa Bolesławieckiego;Tomaszów Bolesławiecki;Tomaszowy Bolesławiecki
Żakowoli Poprzecznej;Żakowola Poprzeczna;Żakowola Poprzeczny
Secymina Polskiego;Secymin Polski;Secymina Polski
Buczkowic;Buczkowice;Buczkowica
Zapadłego;Zapadłe;Zapadły
Młodziejowa;Młodziejów;Młodziejowy
Zająca;Zając;Zający
Sześciwłók;Sześciwłóki;Sześciwłók
Lubstyna;Lubstyn;Lubstyna
Targoni Wielkich;Targonie Wielkie;Targon Wielki
Dziaduszyna;Dziaduszyn;Dziaduszyna
Lendów;Lendy;Lend
Józefowa;Józefowo;Józefowa
Łatanej Małej;Łatana Mała;Łatany Mały
Chruściechowa;Chruściechów;Chruściechowy
Leszczynka;Leszczynek;Leszczynka
Nowych Grudzy;Nowe Grudze;Nowy Grugi
Łykowa;Łykowo;Łykowy
Debrzna;Debrzno;Debrzny
Kuligowa;Kuligowo;Kuligowy
Sidry;Sidra;Sider
Żerdzi;Żerdź;Żerdzie
Przatowa Górnego;Przatów Górny;Przatow Górny
Zbijewa;Zbijewo;Zbijewa
Moczydeł-Dubin;Moczydły-Dubiny;Moczydło-Dubin
Rozstrzębowa;Rozstrzębowo;Rozstrzębowy
Gorzkowa Starego;Gorzków Stary;Gorzkowy Stary
Smarglina;Smarglin;Smarglina
Klecina;Klecin;Klecina
Nowych Poręb;Nowe Poręby;Nowy Poręba
Borui Nowej;Boruja Nowa;Boruja Nowy
Koców-Piskuł;Koce-Piskuły;Koc-Piskuła
Niepiekieł;Niepiekła;Niepiekło
Bachowa;Bachów;Bachowy
Hryniewicz Dużych;Hryniewicze Duże;Hryniewicz Duży
Ośna;Ośno;Ośny
Starego Szwarocina;Stary Szwarocin;Stary Szwarocina
Kiścinnnego;Kiścinne;Kiścinnny
Wrzesin;Wrzesiny;Wrzesina
Radostowic;Radostowice;Radostowica
Mstyczowa;Mstyczów;Mstyczowy
Kokczyna Pierwszego;Kokczyn Pierwszy;Kokczyna Pierwszy
Żylin;Żyliny;Żylina
Linia;Linie;Linia
Wysych;Wysychy;Wysy
Starego Bojanowa;Stare Bojanowo;Stary Bojanowy
Linina;Linin;Linina
Radonic;Radonice;Radonica
Nowych Hut;Nowe Huty;Nowy Hut
Mellerowa;Mellerów;Mellerowy
Bezmiechowej Dolnej;Bezmiechowa Dolna;Bezmiechowy Dolny
Leźnicy Wielkiej;Leźnica Wielka;Leźnik Wielki
Luszowic;Luszowice;Luszowica
Chrząstowa Wielkiego;Chrząstów Wielki;Chrząstowy Wielki
Morzyczyna Włościańskiego;Morzyczyn Włościański;Morzyczyna Włościański
Jaroszyna;Jaroszyn;Jaroszyna
Nowosad;Nowosady;Nowosad
Dąbrowy-Zabłotnego;Dąbrowa-Zabłotne;Dąbrowa-Zabłotny
Starego Ratynieńca;Stary Ratyniec;Stary Ratynieniec
Zielonek-Wsi;Zielonki-Wieś;Zielonka-Wszy
Dubicz Cerkiewnych;Dubicze Cerkiewne;Dubicz Cerkiewny
Bań Mazurskich;Banie Mazurskie;Banie Mazurski
Kozińcniec;Kozińce;Kozińcniec
Kiełbasina;Kiełbasin;Kiełbasina
Wipławek;Wipławki;Wipławka
Sicin;Siciny;Sicina
Moczył;Moczyły;Moczyła
Bogatego;Bogate;Bogaty
Zebrzydowa;Zebrzydów;Zebrzydowy
Berkanowa;Berkanowo;Berkanowy
Chądzyn-Kusk;Chądzyny-Kuski;Chądzyna-Kusk
Nowakowa;Nowakowo;Nowakowy
Gabonia;Gaboń;Gabonia
Ignacówki Grabnowolskiej;Ignacówka Grabnowolska;Ignacówka Grabnowolski
Okalewka;Okalewko;Okalewka
Pojałowic;Pojałowice;Pojałowica
Ługiel;Ługiele;Ługiel
Pogorzałek Wielkich;Pogorzałki Wielkie;Pogorzałka Wielki
Rybałt;Rybałty;Rybałt
Cieniawy;Cieniawa;Cieniawy
Woli Zofiowskiej;Wola Zofiowska;Wol Zofiowski
Kubików;Kubiki;Kubik
Guciowa;Guciów;Guciowy
Telatyna;Telatyn;Telatyna
Dąbrowy Górniczej;Dąbrowa Górnicza;Dąbrowa Górniczy
Kamianek;Kamianki;Kamianka
Lemieszowa;Lemieszów;Lemieszowy
Gorzowa Wielkopolskiego;Gorzów Wielkopolski;Gorzowy Wielkopolski
Bartołtołt Małych;Bartołty Małe;Bartołtołt Mały
Niedźwiedziej Góry;Niedźwiedzia Góra;Niedźwiedzi Góry
Śmiar-Kolonii;Śmiary-Kolonia;Śmiar-Kolonia
Żmiącej;Żmiąca;Żmiący
Rosochatych Nartołtołt;Rosochate Nartołty;Rosochaty Nartołtołt
Klemencicic;Klemencice;Klemencicica
Dubicy Górnej;Dubica Górna;Dubica Górny
Byczyny;Byczyna;Byczyn
Goworowa;Goworów;Goworowy
Żuchowa;Żuchowo;Żuchowy
Wólki Kobylej;Wólka Kobyla;Wólka Kobyli
Radomiłowic;Radomiłowice;Radomiłowica
Łukaszewa;Łukaszew;Łukaszewo
Karczewia;Karczewie;Karczewi
Budzisławia Górnego;Budzisław Górny;Budzisławie Górny
Niekarmi;Niekarmia;Niekarm
Borucinka;Borucinek;Borucinka
Ogrodniczek;Ogrodniczki;Ogrodniczka
Kępy Piotrawińskiej;Kępa Piotrawińska;Kęp Piotrawiński
Dąbrówki Nagórnej;Dąbrówka Nagórna;Dąbrówka Nagórny
Glinojecka;Glinojeck;Glinojecki
Wymysłówki;Wymysłówka;Wymysłówek
Kamieńskich Młynów;Kamieńskie Młyny;Kamieński Młyn
Ignalina;Ignalin;Ignalina
Deszkowic Drugich;Deszkowice Drugie;Deszkowica Drugi
Widuchowej;Widuchowa;Widuchowy
Swarzowa;Swarzów;Swarzowy
Kozłówka;Kozłówek;Kozłówka
Krzczonowa Pierwszego;Krzczonów Pierwszy;Krzczonowy Pierwszy
Ziółkowa;Ziółkowo;Ziółkowy
Rzędowic;Rzędowice;Rzędowica
Radzicza;Radzicz;Radziczy
Peredyła;Peredyło;Peredyły
Mikoszy;Mikosze;Mikosz
Orpiszewa;Orpiszew;Orpiszewo
Tulisk;Tuliska;Tulisko
Kietrza;Kietrz;Kietrze
Czerska;Czersk;Czerski
Zacharzowic;Zacharzowice;Zacharzowica
Rychnów;Rychnowy;Rychen
Kosianki Leśnej;Kosianka Leśna;Kosianka Leśny
Skrajni Blizanowskiej;Skrajnia Blizanowska;Skrajny Blizanowski
Rychnowa;Rychnowo;Rychnowy
Ciepielina;Ciepielin;Ciepielina
